Linux 3.13.0-68-generic (ds-server2) 	04/09/2016 	_x86_64_	(24 CPU)

03:22:53 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:22:54 PM  all    1.12    0.00    4.42    0.21    0.00    0.00    0.00    0.00    0.00   94.25
03:22:55 PM  all    0.21    0.00    0.84    2.96    0.00    0.04    0.00    0.00    0.00   95.95
03:22:56 PM  all    0.54    0.00    1.80    3.26    0.00    0.04    0.00    0.00    0.00   94.35
03:22:57 PM  all    0.42    0.00    0.38    3.27    0.00    0.00    0.00    0.00    0.00   95.94
03:22:58 PM  all    0.38    0.00    1.80    3.35    0.00    0.04    0.00    0.00    0.00   94.43
03:22:59 PM  all    0.33    0.00    0.63    3.26    0.00    0.00    0.00    0.00    0.00   95.78
03:23:00 PM  all    0.46    0.00    1.67    3.35    0.00    0.00    0.00    0.00    0.00   94.52
03:23:01 PM  all    0.38    0.00    0.50    3.22    0.00    0.00    0.00    0.00    0.00   95.90
03:23:02 PM  all    0.46    0.00    1.76    3.26    0.00    0.00    0.00    0.00    0.00   94.52
03:23:03 PM  all    0.33    0.00    0.63    3.22    0.00    0.00    0.00    0.00    0.00   95.81
03:23:04 PM  all    0.59    0.00    1.71    3.26    0.00    0.00    0.00    0.00    0.00   94.44
03:23:05 PM  all    0.33    0.00    0.46    3.52    0.00    0.00    0.00    0.00    0.00   95.69
03:23:06 PM  all    0.46    0.00    1.72    3.39    0.00    0.00    0.00    0.00    0.00   94.44
03:23:07 PM  all    0.42    0.00    0.63    3.39    0.00    0.00    0.00    0.00    0.00   95.56
03:23:08 PM  all    0.21    0.00    1.13    3.39    0.00    0.00    0.00    0.00    0.00   95.27
03:23:09 PM  all    0.25    0.00    0.59    3.43    0.00    0.00    0.00    0.00    0.00   95.73
03:23:10 PM  all    0.42    0.00    1.76    3.55    0.00    0.00    0.00    0.00    0.00   94.27
03:23:11 PM  all    0.38    0.00    0.46    3.39    0.00    0.00    0.00    0.00    0.00   95.77
03:23:12 PM  all    0.46    0.00    1.47    3.44    0.00    0.00    0.00    0.00    0.00   94.63
03:23:13 PM  all    0.33    0.00    0.54    3.39    0.00    0.00    0.00    0.00    0.00   95.73
03:23:14 PM  all    0.50    0.00    1.63    3.43    0.00    0.04    0.00    0.00    0.00   94.39
03:23:15 PM  all    0.33    0.00    0.59    3.52    0.00    0.00    0.00    0.00    0.00   95.56
03:23:16 PM  all    0.46    0.00    1.59    3.44    0.00    0.00    0.00    0.00    0.00   94.51
03:23:17 PM  all    0.38    0.00    0.75    3.38    0.00    0.00    0.00    0.00    0.00   95.49
03:23:18 PM  all    0.46    0.00    1.76    3.43    0.00    0.00    0.00    0.00    0.00   94.35
03:23:19 PM  all    0.25    0.00    0.50    3.40    0.00    0.00    0.00    0.00    0.00   95.85
03:23:20 PM  all    0.50    0.00    1.46    3.47    0.00    0.00    0.00    0.00    0.00   94.56
03:23:21 PM  all    0.17    0.00    0.50    3.39    0.00    0.00    0.00    0.00    0.00   95.94
03:23:22 PM  all    0.34    0.00    1.84    3.39    0.00    0.00    0.00    0.00    0.00   94.43
03:23:23 PM  all    0.42    0.00    0.54    3.39    0.00    0.00    0.00    0.00    0.00   95.64
03:23:24 PM  all    0.38    0.00    1.80    3.43    0.00    0.00    0.00    0.00    0.00   94.39
03:23:25 PM  all    0.34    0.00    0.50    3.48    0.00    0.00    0.00    0.00    0.00   95.69
03:23:26 PM  all    0.50    0.00    1.04    3.38    0.00    0.04    0.00    0.00    0.00   95.03
03:23:27 PM  all    0.38    0.00    0.34    3.36    0.00    0.00    0.00    0.00    0.00   95.93
03:23:28 PM  all    0.46    0.00    1.76    3.44    0.00    0.00    0.00    0.00    0.00   94.34
03:23:29 PM  all    0.42    0.00    0.59    3.35    0.00    0.00    0.00    0.00    0.00   95.65
03:23:30 PM  all    0.50    0.00    1.63    3.52    0.00    0.00    0.00    0.00    0.00   94.35
03:23:31 PM  all    0.54    0.00    0.46    3.35    0.00    0.00    0.00    0.00    0.00   95.64
03:23:32 PM  all    0.54    0.00    1.05    3.35    0.00    0.00    0.00    0.00    0.00   95.06
03:23:33 PM  all    0.42    0.00    0.46    3.39    0.00    0.00    0.00    0.00    0.00   95.73
03:23:34 PM  all    0.38    0.00    1.80    3.35    0.00    0.00    0.00    0.00    0.00   94.47
03:23:35 PM  all    0.25    0.00    0.54    3.48    0.00    0.00    0.00    0.00    0.00   95.73
03:23:36 PM  all    0.29    0.00    1.01    3.35    0.00    0.00    0.00    0.00    0.00   95.35
03:23:37 PM  all    0.38    0.00    0.63    3.35    0.00    0.00    0.00    0.00    0.00   95.65
03:23:38 PM  all    0.46    0.00    1.80    3.39    0.00    0.00    0.00    0.00    0.00   94.34
03:23:39 PM  all    0.42    0.00    0.59    3.35    0.00    0.00    0.00    0.00    0.00   95.65
03:23:40 PM  all    0.54    0.00    1.63    3.43    0.00    0.00    0.00    0.00    0.00   94.40
03:23:41 PM  all    0.33    0.00    0.67    3.39    0.00    0.00    0.00    0.00    0.00   95.61
03:23:42 PM  all    0.46    0.00    1.72    3.43    0.00    0.00    0.00    0.00    0.00   94.39
03:23:43 PM  all    0.29    0.00    0.67    3.31    0.00    0.00    0.00    0.00    0.00   95.73
03:23:44 PM  all    0.38    0.00    1.92    3.35    0.00    0.00    0.00    0.00    0.00   94.35
03:23:45 PM  all    0.38    0.00    0.50    3.43    0.00    0.00    0.00    0.00    0.00   95.69
03:23:46 PM  all    0.50    0.00    1.84    3.34    0.00    0.00    0.00    0.00    0.00   94.31
03:23:47 PM  all    0.33    0.00    0.71    3.38    0.00    0.00    0.00    0.00    0.00   95.57
03:23:48 PM  all    0.42    0.00    1.09    3.39    0.00    0.00    0.00    0.00    0.00   95.10
