Linux 3.13.0-68-generic (ds-server2) 	10/15/2016 	_x86_64_	(24 CPU)

02:50:44 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:50:45 AM  all    1.17    0.00    4.52    5.11    0.00    0.04    0.00    0.00    0.00   89.16
02:50:46 AM  all    0.79    0.00    2.25    6.42    0.00    0.04    0.00    0.00    0.00   90.50
02:50:47 AM  all    0.25    0.00    1.96    6.76    0.00    0.00    0.00    0.00    0.00   91.03
02:50:48 AM  all    0.25    0.00    4.71    1.17    0.00    0.00    0.00    0.00    0.00   93.87
02:50:49 AM  all    1.34    0.00    3.34    0.00    0.00    0.00    0.00    0.00    0.00   95.33
02:50:50 AM  all    4.16    0.00    7.46   27.61    0.00    0.08    0.00    0.00    0.00   60.69
02:50:51 AM  all    4.35    0.00    5.95   27.49    0.00    0.26    0.00    0.00    0.00   61.96
02:50:52 AM  all   12.93    0.00    9.16   20.56    0.00    0.25    0.00    0.00    0.00   57.10
02:50:53 AM  all    5.83    0.00    7.27   25.86    0.00    0.17    0.00    0.00    0.00   60.87
02:50:54 AM  all   11.33    0.00    6.13   20.61    0.00    0.21    0.00    0.00    0.00   61.71
02:50:55 AM  all   16.10    0.00    6.52   23.72    0.00    0.13    0.00    0.00    0.00   53.53
02:50:56 AM  all   23.39    0.00    5.94   12.10    0.00    0.08    0.00    0.00    0.00   58.49
02:50:57 AM  all   11.72    0.00    7.04   24.51    0.00    0.17    0.00    0.00    0.00   56.57
02:50:58 AM  all    5.71    0.00   12.02   15.64    0.00    0.13    0.00    0.00    0.00   66.50
02:50:59 AM  all    9.57    0.00    9.70   18.63    0.00    0.21    0.00    0.00    0.00   61.89
02:51:00 AM  all    8.43    0.00   12.09   13.15    0.00    0.26    0.00    0.00    0.00   66.09
02:51:01 AM  all   31.31    0.00    8.62   10.31    0.00    0.08    0.00    0.00    0.00   49.68
02:51:02 AM  all   14.81    0.00    8.24   16.05    0.00    0.17    0.00    0.00    0.00   60.73
02:51:03 AM  all   10.40    0.00    9.17   10.87    0.00    0.21    0.00    0.00    0.00   69.35
02:51:04 AM  all   17.97    0.00    6.02   12.93    0.00    0.21    0.00    0.00    0.00   62.87
02:51:05 AM  all   14.96    0.00    6.73   11.21    0.00    0.13    0.00    0.00    0.00   66.98
02:51:06 AM  all   12.22    0.00    6.43   11.11    0.00    0.13    0.00    0.00    0.00   70.11
02:51:07 AM  all   17.01    0.00   10.85    8.06    0.00    0.13    0.00    0.00    0.00   63.95
02:51:08 AM  all    9.27    0.00    6.62    8.76    0.00    0.13    0.00    0.00    0.00   75.21
02:51:09 AM  all   11.23    0.00    6.82    8.18    0.00    0.08    0.00    0.00    0.00   73.69
02:51:10 AM  all   13.56    0.00    6.05   10.21    0.00    0.17    0.00    0.00    0.00   70.01
02:51:11 AM  all   14.26    0.00    6.94    8.60    0.00    0.04    0.00    0.00    0.00   70.17
02:51:12 AM  all    9.68    0.00    7.79    6.85    0.00    0.04    0.00    0.00    0.00   75.63
02:51:13 AM  all   17.50    0.00    6.23    7.54    0.00    0.13    0.00    0.00    0.00   68.60
02:51:14 AM  all   16.60    0.00    8.66    4.60    0.00    0.04    0.00    0.00    0.00   70.09
02:51:15 AM  all   18.73    0.00    5.85    6.86    0.00    0.13    0.00    0.00    0.00   68.43
02:51:16 AM  all   15.47    0.00    6.55    7.27    0.00    0.04    0.00    0.00    0.00   70.67
02:51:17 AM  all   15.19    0.00    6.32    4.75    0.00    0.08    0.00    0.00    0.00   73.65
02:51:18 AM  all   10.80    0.00    8.00    5.15    0.00    0.09    0.00    0.00    0.00   75.97
02:51:19 AM  all    9.67    0.00    5.92    4.98    0.00    0.13    0.00    0.00    0.00   79.30
02:51:20 AM  all   18.73    0.00    7.45    5.43    0.00    0.04    0.00    0.00    0.00   68.35
02:51:21 AM  all   17.75    0.00    7.52    5.41    0.00    0.04    0.00    0.00    0.00   69.27
02:51:22 AM  all   10.46    0.00    6.39    2.94    0.00    0.04    0.00    0.00    0.00   80.17
02:51:23 AM  all   11.06    0.00    5.32    4.09    0.00    0.00    0.00    0.00    0.00   79.53
02:51:24 AM  all   13.70    0.00    6.43    3.91    0.00    0.04    0.00    0.00    0.00   75.91
02:51:25 AM  all   11.75    0.00    5.16    2.81    0.00    0.04    0.00    0.00    0.00   80.23
02:51:26 AM  all   12.71    0.00    9.61    3.74    0.00    0.00    0.00    0.00    0.00   73.94
02:51:27 AM  all   12.05    0.00   11.79    4.32    0.00    0.09    0.00    0.00    0.00   71.75
02:51:28 AM  all   16.46    0.00    7.62    4.56    0.00    0.13    0.00    0.00    0.00   71.23
02:51:29 AM  all   13.62    0.00    6.25    4.07    0.00    0.00    0.00    0.00    0.00   76.06
02:51:30 AM  all   12.94    0.00    4.91    4.10    0.00    0.09    0.00    0.00    0.00   77.96
02:51:31 AM  all   14.98    0.00    5.81    3.87    0.00    0.04    0.00    0.00    0.00   75.31
02:51:32 AM  all   11.91    0.00    4.05    3.67    0.00    0.13    0.00    0.00    0.00   80.24
02:51:33 AM  all   10.46    0.00    6.89    3.36    0.00    0.09    0.00    0.00    0.00   79.21
02:51:34 AM  all    2.67    0.00    5.80    0.38    0.00    0.00    0.00    0.00    0.00   91.15
02:51:35 AM  all   15.06    0.00    6.94    3.60    0.00    0.04    0.00    0.00    0.00   74.37
02:51:36 AM  all   12.05    0.00    6.97    3.87    0.00    0.09    0.00    0.00    0.00   77.02
02:51:37 AM  all   13.88    0.00    7.78    5.13    0.00    0.13    0.00    0.00    0.00   73.09
02:51:38 AM  all   16.15    0.00    7.49    6.10    0.00    0.04    0.00    0.00    0.00   70.21
02:51:39 AM  all   21.46    0.00    6.96    5.73    0.00    0.08    0.00    0.00    0.00   65.78
