0 restore_end page_write
0 0 0
0 0 3065
0 0 3417
0 0 3432
0 0 3408
0 0 3270
0 0 3243
0 0 3434
0 0 3412
0 0 3393
0 0 3483
0 0 3426
0 0 3549
0 0 3437
0 0 3498
0 0 3564
0 0 3539
0 0 3291
0 0 3482
0 0 3552
0 0 3524
0 0 3447
0 0 3394
0 0 3565
0 0 3557
0 0 3539
0 0 3517
0 0 3442
0 0 3571
0 0 3499
0 0 3541
0 0 3553
0 0 3530
0 0 3443
0 0 3485
0 0 3557
0 0 3575
0 0 3351
0 0 3357
0 0 3588
0 0 3587
0 0 3479
0 0 3515
0 0 3461
0 0 3768
0 0 4660
0 0 4642
0 0 4501
0 0 4666
0 0 4657
0 0 4663
0 0 4509
0 0 4682
0 0 4651
0 0 4694
0 0 4511
0 0 4677
0 0 4662
0 0 4671
0 0 4527
0 0 4671
0 0 4670
0 0 4654
0 0 4465
0 0 4696
0 0 4665
0 0 4671
0 0 4478
0 0 4676
0 0 4680
0 0 4639
0 0 4518
0 0 4686
0 0 4678
0 0 4702
0 0 4523
0 0 4676
0 0 4703
0 0 4643
0 0 4530
0 0 4528
0 0 3325
0 0 3546
0 0 3568
0 0 3440
0 0 3470
0 0 3542
0 0 3569
0 0 3548
0 0 3272
0 0 3518
0 0 3554
0 0 3541
0 0 3496
0 0 3590
0 0 3460
0 0 3570
0 0 3435
0 0 3526
0 0 3566
0 0 3429
0 0 3548
0 0 3529
0 0 3571
0 0 3589
0 0 3339
0 0 3545
0 0 3557
0 0 3554
0 0 3490
0 0 3388
0 0 3564
0 0 3555
0 0 3504
0 0 3546
0 0 3549
0 0 3432
0 0 3561
0 0 3564
0 0 3583
0 0 3585
0 0 3340
0 0 3571
0 0 3561
0 0 3532
0 0 3518
0 0 3437
0 0 3567
0 0 3550
0 0 3499
0 0 3514
0 0 3437
0 0 3560
0 0 3358
0 0 3522
0 0 3560
0 0 3551
0 0 3302
0 0 3521
0 0 3563
0 0 3563
0 0 3519
0 0 3431
0 0 3572
0 0 3508
0 0 3408
0 0 3503
0 0 3429
0 0 3563
0 0 3519
0 0 3537
0 0 3577
0 0 3428
0 0 3468
0 0 3548
0 0 3596
0 0 3552
0 0 3462
0 0 4492
0 0 4692
0 0 4672
0 0 4632
0 0 4550
0 0 3577
0 0 3521
0 0 3372
0 0 3496
0 0 3441
0 0 3545
1246 0 16257
4175 0 21536
7240 0 15389
10766 0 12372
14362 0 11575
18424 0 11977
22586 0 10702
26773 0 10095
30973 0 8496
35143 0 7672
36703 0 2662
36703 0 0
36703 0 0
36703 0 0
36703 0 0
38837 0 3549
42339 0 5061
45959 0 4882
49345 0 4219
53032 0 4218
57342 0 4542
61743 0 4202
65824 0 3680
70276 0 3469
74656 0 3184
79016 0 2984
83525 0 2945
87989 0 2542
92559 0 2559
97025 0 2282
101589 0 2159
106031 0 2035
110457 0 1964
114920 0 1797
119374 0 1774
123853 0 1602
128382 0 1623
132890 0 1563
137365 0 1438
141845 0 1398
146363 0 1314
150840 0 1262
155271 0 1177
159805 0 1181
164231 0 1038
168672 0 1078
172841 0 962
177341 0 1017
181924 0 972
186335 0 930
190776 0 873
194911 0 798
199462 0 804
203950 0 784
208378 0 736
212857 0 754
217415 0 733
222025 0 722
226484 0 689
230986 0 668
235480 0 628
239934 0 606
244476 0 638
249083 0 646
253529 0 575
258181 0 558
262736 0 526
267196 0 577
271658 0 493
276180 0 506
280696 0 468
285176 0 450
289760 0 472
294293 0 432
298872 0 441
303402 0 465
307773 0 416
312073 0 390
316472 0 344
320929 0 373
325286 0 319
329806 0 391
334387 0 343
338829 0 338
343322 0 325
347627 0 325
352103 0 304
356490 0 310
361027 0 307
365498 0 288
369904 0 280
374360 0 319
378852 0 291
383280 0 291
387806 0 288
392267 0 265
396688 0 251
401211 0 292
405722 0 283
410241 0 263
414726 0 263
419121 0 214
423588 0 259
428100 0 226
432605 0 221
437226 0 248
441844 0 211
446273 0 214
450766 0 228
455454 0 187
460015 0 231
464529 0 191
468978 0 197
473543 0 218
478115 0 179
482546 0 200
487040 0 194
491464 0 171
495965 0 181
500552 0 187
505116 0 195
509777 0 187
514376 0 169
519015 0 179
523583 0 190
528125 0 176
