Linux 3.13.0-68-generic (ds-server2) 	10/07/2016 	_x86_64_	(24 CPU)

05:31:32 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:31:33 PM  all    3.21    0.00    1.54    0.04    0.00    0.00    0.00    0.00    0.00   95.21
05:31:34 PM  all    1.01    0.00    2.14    1.84    0.00    0.04    0.00    0.00    0.00   94.97
05:31:35 PM  all    1.01    0.00    0.96    2.31    0.00    0.00    0.00    0.00    0.00   95.72
05:31:36 PM  all    0.92    0.00    1.80    2.39    0.00    0.00    0.00    0.00    0.00   94.89
05:31:37 PM  all    0.21    0.00    1.50    3.76    0.00    0.04    0.00    0.00    0.00   94.49
05:31:38 PM  all    0.17    0.00    1.38    3.85    0.00    0.00    0.00    0.00    0.00   94.61
05:31:39 PM  all    0.08    0.00    1.38    3.84    0.00    0.00    0.00    0.00    0.00   94.70
05:31:40 PM  all    0.04    0.00    1.25    3.93    0.00    0.00    0.00    0.00    0.00   94.78
05:31:41 PM  all    0.13    0.00    1.30    3.84    0.00    0.04    0.00    0.00    0.00   94.69
05:31:42 PM  all    0.80    0.00    1.59    2.68    0.00    0.00    0.00    0.00    0.00   94.93
05:31:43 PM  all    1.00    0.00    1.59    2.80    0.00    0.00    0.00    0.00    0.00   94.61
05:31:44 PM  all    0.84    0.00    0.84    2.76    0.00    0.00    0.00    0.00    0.00   95.56
05:31:45 PM  all    1.17    0.00    0.71    2.72    0.00    0.00    0.00    0.00    0.00   95.41
05:31:46 PM  all    1.00    0.00    1.63    2.89    0.00    0.00    0.00    0.00    0.00   94.47
05:31:47 PM  all    0.96    0.00    1.50    2.97    0.00    0.00    0.00    0.00    0.00   94.57
05:31:48 PM  all    0.96    0.00    1.67    3.01    0.00    0.00    0.00    0.00    0.00   94.36
05:31:49 PM  all    0.80    0.00    1.59    2.85    0.00    0.00    0.00    0.00    0.00   94.76
05:31:50 PM  all    1.25    0.00    1.46    2.63    0.00    0.00    0.00    0.00    0.00   94.65
05:31:51 PM  all    1.17    0.00    1.46    2.59    0.00    0.00    0.00    0.00    0.00   94.77
05:31:52 PM  all    1.38    0.00    1.42    2.42    0.00    0.00    0.00    0.00    0.00   94.78
05:31:53 PM  all    0.88    0.00    0.84    2.97    0.00    0.00    0.00    0.00    0.00   95.31
05:31:54 PM  all    0.63    0.00    0.84    3.10    0.00    0.00    0.00    0.00    0.00   95.43
05:31:55 PM  all    0.71    0.00    0.92    3.06    0.00    0.00    0.00    0.00    0.00   95.31
05:31:56 PM  all    0.67    0.00    1.63    3.85    0.00    0.00    0.00    0.00    0.00   93.84
05:31:57 PM  all    0.63    0.00    1.71    3.18    0.00    0.00    0.00    0.00    0.00   94.48
05:31:58 PM  all    0.50    0.00    1.68    3.10    0.00    0.00    0.00    0.00    0.00   94.72
05:31:59 PM  all    0.67    0.00    1.51    3.18    0.00    0.04    0.00    0.00    0.00   94.60
05:32:00 PM  all    0.63    0.00    1.51    3.02    0.00    0.00    0.00    0.00    0.00   94.84
05:32:01 PM  all    1.34    0.00    0.75    2.80    0.00    0.00    0.00    0.00    0.00   95.11
05:32:02 PM  all    0.71    0.00    1.80    3.14    0.00    0.00    0.00    0.00    0.00   94.36
05:32:03 PM  all    0.63    0.00    1.00    3.05    0.00    0.00    0.00    0.00    0.00   95.32
05:32:04 PM  all    0.84    0.00    1.47    3.06    0.00    0.00    0.00    0.00    0.00   94.64
05:32:05 PM  all    0.67    0.00    1.01    2.93    0.00    0.00    0.00    0.00    0.00   95.39
05:32:06 PM  all    0.79    0.00    0.92    2.97    0.00    0.00    0.00    0.00    0.00   95.31
05:32:07 PM  all    0.92    0.00    1.51    3.01    0.00    0.00    0.00    0.00    0.00   94.56
05:32:08 PM  all    0.75    0.00    1.00    2.97    0.00    0.00    0.00    0.00    0.00   95.28
05:32:09 PM  all    0.75    0.00    1.71    3.13    0.00    0.00    0.00    0.00    0.00   94.40
05:32:10 PM  all    0.83    0.00    1.79    3.01    0.00    0.00    0.00    0.00    0.00   94.37
05:32:11 PM  all    0.88    0.00    1.63    2.97    0.00    0.00    0.00    0.00    0.00   94.52
05:32:12 PM  all    4.99    0.00    4.18    4.10    0.00    0.04    0.00    0.00    0.00   86.69
05:32:13 PM  all    7.24    0.00    4.25    4.00    0.00    0.04    0.00    0.00    0.00   84.48
05:32:14 PM  all    6.86    0.00    4.58    3.64    0.00    0.04    0.00    0.00    0.00   84.87
05:32:15 PM  all    6.84    0.00    4.65    3.00    0.00    0.00    0.00    0.00    0.00   85.51
05:32:16 PM  all    7.57    0.00    4.65    3.21    0.00    0.00    0.00    0.00    0.00   84.57
05:32:17 PM  all   10.50    0.00    5.25    3.23    0.00    0.00    0.00    0.00    0.00   81.02
05:32:18 PM  all    5.94    0.00    3.99    2.88    0.00    0.00    0.00    0.00    0.00   87.19
05:32:19 PM  all    6.29    0.00    4.01    2.79    0.00    0.00    0.00    0.00    0.00   86.90
05:32:20 PM  all    6.13    0.00    3.34    2.28    0.00    0.04    0.00    0.00    0.00   88.20
05:32:21 PM  all    7.39    0.00    3.06    1.87    0.00    0.04    0.00    0.00    0.00   87.64
05:32:22 PM  all    7.64    0.00    4.20    2.02    0.00    0.00    0.00    0.00    0.00   86.14
05:32:23 PM  all    8.69    0.00    5.53    1.98    0.00    0.08    0.00    0.00    0.00   83.72
05:32:24 PM  all    7.05    0.00    3.95    2.38    0.00    0.00    0.00    0.00    0.00   86.62
05:32:25 PM  all    6.84    0.00    3.04    2.45    0.00    0.00    0.00    0.00    0.00   87.68
05:32:26 PM  all    6.85    0.00    3.81    2.49    0.00    0.00    0.00    0.00    0.00   86.85
05:32:27 PM  all    7.73    0.00    3.85    2.37    0.00    0.04    0.00    0.00    0.00   86.01
05:32:28 PM  all    7.31    0.00    2.92    2.79    0.00    0.00    0.00    0.00    0.00   86.98
05:32:29 PM  all    8.47    0.00    4.30    3.12    0.00    0.00    0.00    0.00    0.00   84.11
05:32:30 PM  all    8.70    0.00    4.60    2.70    0.00    0.00    0.00    0.00    0.00   83.99
05:32:31 PM  all    7.67    0.00    4.17    2.36    0.00    0.00    0.00    0.00    0.00   85.80
05:32:32 PM  all    6.96    0.00    4.37    2.04    0.00    0.00    0.00    0.00    0.00   86.64
05:32:33 PM  all    7.72    0.00    4.69    3.33    0.00    0.04    0.00    0.00    0.00   84.21
05:32:34 PM  all    7.92    0.00    5.17    5.47    0.00    0.08    0.00    0.00    0.00   81.36
05:32:35 PM  all    9.08    0.00    6.15    5.52    0.00    0.04    0.00    0.00    0.00   79.21
05:32:36 PM  all    8.58    0.00    5.43    2.31    0.00    0.00    0.00    0.00    0.00   83.68
05:32:37 PM  all    8.25    0.00    5.52    4.08    0.00    0.04    0.00    0.00    0.00   82.11
05:32:38 PM  all    7.41    0.00    4.67    3.49    0.00    0.04    0.00    0.00    0.00   84.38
05:32:39 PM  all    6.48    0.00    3.68    2.54    0.00    0.00    0.00    0.00    0.00   87.30
05:32:40 PM  all    7.66    0.00    4.21    3.07    0.00    0.04    0.00    0.00    0.00   85.02
05:32:41 PM  all    6.94    0.00    5.16    2.88    0.00    0.17    0.00    0.00    0.00   84.86
05:32:42 PM  all    8.80    0.00    6.81    2.20    0.00    0.04    0.00    0.00    0.00   82.15
05:32:43 PM  all    6.78    0.00    4.21    2.11    0.00    0.04    0.00    0.00    0.00   86.85
05:32:44 PM  all    7.65    0.00    3.93    2.75    0.00    0.00    0.00    0.00    0.00   85.68
05:32:45 PM  all    8.06    0.00    4.33    2.81    0.00    0.04    0.00    0.00    0.00   84.75
05:32:46 PM  all    6.55    0.00    3.93    2.32    0.00    0.00    0.00    0.00    0.00   87.20
05:32:47 PM  all    6.90    0.00    4.34    2.31    0.00    0.17    0.00    0.00    0.00   86.28
05:32:48 PM  all    8.27    0.00    6.36    2.25    0.00    0.04    0.00    0.00    0.00   83.09
05:32:49 PM  all    9.14    0.00    4.42    3.61    0.00    0.00    0.00    0.00    0.00   82.82
05:32:50 PM  all    7.53    0.00    3.70    2.99    0.00    0.00    0.00    0.00    0.00   85.78
05:32:51 PM  all    8.38    0.00    4.61    5.63    0.00    0.04    0.00    0.00    0.00   81.34
05:32:52 PM  all    6.39    0.00    4.48    4.95    0.00    0.04    0.00    0.00    0.00   84.14
05:32:53 PM  all    6.81    0.00    4.12    2.48    0.00    0.08    0.00    0.00    0.00   86.51
05:32:54 PM  all    7.39    0.00    4.37    2.35    0.00    0.04    0.00    0.00    0.00   85.84
05:32:55 PM  all    8.84    0.00    5.39    2.69    0.00    0.04    0.00    0.00    0.00   83.03
