# dirty_pages redo_length page_writes xct_end updates
2465 0 0 305 4487
57405 0 0 5658.5 151933
89315 54 496 7045 136657
113585 119 608 8058.5 155837
132025 192 649 8866.4 174523
144677 259 622 9278.83 159626
154987 327 178 9605.71 163138
163298 397 660 9884.88 165901
170869 469 655 10143.6 171454
177097 538 605 10240.6 154471
182953 606 627 10352.5 161412
188180 671 596 10395.5 155343
192556 729 537 10344.5 136707
197116 792 578 10367.1 149655
201281 852 552 10354.4 143171
205298 913 513 10340.6 143461
208992 2000 497 10307.9 137970
212803 2061 527 10310.7 144239
216351 2122 560 10317.3 145831
219955 2187 552 10346.7 154576
223122 2249 532 10844.7 145160
226297 2311 559 10818.5 147315
229426 2372 578 10848.2 146153
231954 2429 646 10772.8 135339
234189 2487 741 10617.6 126990
237038 2548 549 10562.5 145475
239822 2610 583 10517.6 145839
242548 2672 563 10449.4 146682
245160 2733 525 10352.2 145852
246839 2784 782 10221.4 120066
249439 2846 533 10177.1 148828
251842 2911 512 10138.8 141273
254314 2974 560 10179 148897
256733 3038 604 10192.2 152188
259058 3102 569 10212.6 150796
260963 3156 574 10167.9 131060
263251 3221 559 10222.5 152707
265572 3289 610 10271.4 161818
267690 3355 592 10306.4 157725
269712 3422 569 10283 145589
271349 3478 650 10240.9 133042
273464 3542 544 10256.4 153059
275511 3606 545 10279.5 152292
277423 3668 542 10316.8 145958
279257 3728 526 10382 143676
281202 3792 578 10409.4 152084
282675 3855 611 10352.9 133431
284318 3913 507 10313.2 136920
286137 3977 599 10340.2 151645
288120 4046 605 10495.1 164010
289858 4107 561 10479.9 144650
291575 4169 581 10502.9 146712
293260 4231 553 10500.2 147222
295057 4297 574 10519.6 156733
296671 4363 530 10495.9 140164
298343 4423 500 10535.2 142232
300221 4491 671 10569.8 161142
301839 4552 573 10518.7 144617
303425 4615 543 10476.9 146849
305098 4681 600 10504.5 156865
306724 4746 564 10570.9 153364
308365 4810 557 10578.5 151820
309803 4873 510 10506.6 133884
311360 4932 542 10485.3 138670
312890 4992 541 10469.8 142159
314510 5057 590 10472.6 152880
316142 5120 532 10527.6 150082
317775 5185 581 10586.2 153777
319440 5253 565 10610.3 160430
320860 5319 485 10529 138886
322389 5382 572 10551.1 148995
323991 5448 589 10580.8 157207
325563 5514 587 10599.5 154545
327154 5581 630 10597 159229
328709 5648 613 10656.9 157826
330381 5718 625 10752.1 166721
332064 5791 657 10787.8 172130
333558 5862 598 10808.6 150485
334802 5924 741 10810.4 145773
336434 5992 587 10831.6 160439
337965 6058 563 10847.4 155399
339572 6128 611 10887.4 165294
341166 6198 630 11002 165662
342605 6267 703 11080.5 162062
344151 6337 653 11179.9 166117
345598 6408 572 11172.9 150326
346985 6470 536 11151.6 144822
348433 6534 575 11153.8 152961
349808 6601 612 11136.5 156563
351150 6665 583 11185.6 152841
352615 6734 616 11225.3 162890
354036 6802 582 11243.9 160489
355601 6872 584 11294.2 164587
356879 6944 598 11265.4 151077
357550 6994 944 11126.5 118394
359052 7059 572 11072.9 153442
360439 7125 586 11007.8 155706
361893 7192 607 11049.4 159926
363224 7258 584 11085.5 154373
364463 7322 626 11052.4 151899
365888 7390 603 11067.4 160628
367226 7460 572 11002.6 146527
368537 7524 607 10943.9 151536
369858 7590 600 10919.5 156590
371133 7656 649 10870.9 154319
372465 7721 567 10880 154319
373879 7788 561 10932.5 159547
375157 7855 582 10951.2 158298
376494 7924 624 10983.5 162391
376575 7993 1846 10949.8 144471
377883 8052 250 10862.6 139407
378998 8118 658 10837.9 156453
380304 8187 663 10833.5 165872
381655 8259 696 10910.6 170671
382900 8328 678 11069 164688
384115 8391 621 11052.4 148359
385502 8461 650 11098.6 166648
386709 8531 557 11043.8 145558
388063 8598 592 11054.8 158864
389250 8661 654 11053.6 148789
390460 8727 635 11037.8 155382
391758 8792 639 11066.1 153982
393178 8861 640 11109.5 162518
394536 8928 665 11125.4 160568
395832 8996 644 11146.9 160105
396989 9066 593 11112.8 143806
398234 9129 632 11082.6 150597
399588 9198 647 11094.1 162925
400970 9266 597 11083.3 159757
402250 9329 565 11102.6 149007
403448 9393 614 11146.9 150598
404814 9465 708 11188.9 169933
406080 9534 680 11178.9 163335
407307 9610 679 11127.7 157896
408451 9674 650 11076.2 151828
409674 9737 603 11070.8 148592
410997 9807 687 11061 165536
412358 9873 609 11084.5 155432
413669 9937 601 11049.8 152365
415037 10003 598 11067.8 156807
416571 10074 612 11106.2 167564
417828 10148 634 11102 152563
419198 10218 646 11111.6 165005
420518 10284 643 11096.8 155118
421839 10352 682 11094.7 160798
423097 10416 653 11121.1 151711
424376 10482 636 11137.1 155362
425656 10550 687 11135.5 161222
426997 10622 751 11174.8 170269
428274 10698 639 11199.1 157533
429521 10764 646 11219 155433
430843 10830 616 11177.9 155272
432129 10896 638 11154 157076
433472 10961 604 11134.3 154286
434860 11030 595 11173.8 161560
436267 11099 605 11232.5 163786
437589 11171 708 11248.6 168331
438455 11232 903 11220.6 146943
439828 11308 613 11237.5 156166
441120 11373 633 11228 152727
442502 11439 636 11197 156573
443858 11509 657 11229.8 163609
444972 11572 745 11186 149260
446125 11632 558 11142.1 141125
447574 11702 673 11168.1 166637
449009 11773 636 11223.4 167959
450274 11840 631 11230.2 157848
451497 11915 630 11196 152442
452864 11985 696 11176.5 165558
454131 12052 655 11180.2 158495
455375 12117 627 11176.5 153335
456671 12185 617 11191.7 159660
457993 12255 660 11226.6 165518
459311 12325 702 11268 165141
460664 12395 660 11294.5 166371
462164 12470 652 11331.4 176042
463216 12538 554 11220 137061
464463 12603 606 11251.9 154133
465565 12663 721 11215.5 141305
466924 12732 617 11251.5 162657
468301 12804 680 11287.9 169926
469693 12877 685 11318.1 173085
471014 12948 660 11372.8 168089
472168 13011 680 11394.3 149033
473393 13089 650 11365 158337
474777 13160 680 11366 167378
476010 13224 632 11355.6 153259
477376 13293 610 11387 162641
478558 13359 676 11349.5 154146
479868 13425 592 11341.1 156571
481225 13493 586 11358.9 161589
482474 13560 603 11354.2 158400
483801 13641 693 11358 167285
485047 13709 662 11334 157432
486237 13772 637 11261.4 148378
487446 13839 672 11205.9 160116
488717 13912 707 11325.9 171473
489823 13976 650 11313.5 151332
491048 14043 661 11363.1 158994
492240 14111 663 11347.1 159607
493481 14182 719 11344.9 167911
494626 14255 570 11244.2 145528
495850 14320 586 11194.6 153356
497135 14384 577 11207.1 152725
498273 14444 597 11138 141565
499488 14508 656 11079.6 150652
500782 14575 634 11090.5 156937
502127 14644 635 11100.4 163787
503518 14717 683 11151.9 171278
504671 14790 633 11123.3 146384
505797 14855 765 11101.5 152511
507117 14923 661 11113.5 162340
508347 14992 655 11103 162177
509722 15062 647 11136.8 165725
511005 15131 631 11188.8 161068
511545 15184 1092 11070 125160
513171 15255 655 11067.1 169161
514628 15325 640 11113 164427
515932 15399 604 11079.9 147449
517267 15467 660 11082.4 160572
518478 15531 674 11018.2 150079
520003 15603 672 11107.7 169174
521248 15669 661 11119.6 157061
522510 15737 649 11139 158842
523910 15808 658 11244.8 167921
525190 15877 671 11297.8 162966
526350 15940 559 11261.8 147234
527549 16015 625 11206.1 149094
528911 16084 671 11184.1 162495
530139 16149 616 11202 153827
531496 16215 672 11210 155254
532107 16269 1131 11087.2 127236
533658 16339 651 11083.7 164776
535246 16412 676 11102.1 171924
536630 16482 683 11101.1 165099
538084 16553 686 11263 168910
539399 16629 593 11178.7 149245
540686 16692 573 11131.8 150609
541869 16756 615 11138.5 151147
543077 16820 653 11110.6 150815
544400 16887 667 11147.2 158776
545761 16956 659 11119.5 163087
547049 17022 615 11106.6 154260
548412 17092 703 11137 166003
549707 17171 615 11086.4 156372
551062 17240 671 11078.3 162852
552278 17306 664 11121 157052
553655 17374 626 11160.8 159676
554928 17438 578 11127.2 151564
556155 17504 618 11138.6 155928
557484 17573 673 11174.6 164131
558708 17642 752 11300.1 161945
560043 17711 685 11298.8 162999
561384 17790 633 11247.1 155405
562635 17856 645 11231.4 157787
563900 17921 619 11166.8 152172
565285 17993 710 11247.1 169582
566582 18063 726 11306.8 166343
567993 18132 662 11353.8 163850
569302 18200 625 11386.5 160900
570640 18271 647 11411.5 166837
571954 18350 579 11386.4 155327
572929 18408 573 11323.8 137139
574218 18475 635 11304 160030
575572 18547 686 11353.1 169365
576712 18608 567 11282.7 143103
577905 18672 617 11253.5 152839
578784 18735 864 11214.1 149453
580163 18806 722 11264.6 167518
581559 18879 685 11319.8 171821
582789 18957 611 11273.9 153322
584073 19023 597 11240.6 155722
585384 19090 599 11230.9 159989
586020 19142 824 11105.5 121420
587372 19212 665 11138.8 165873
588374 19277 818 11144.8 153539
589439 19335 750 11037 137793
590739 19399 591 10968 150314
591914 19473 613 10887.1 143295
593269 19542 662 10898.2 164838
594543 19608 621 10854.8 155154
595778 19671 624 10844.6 149009
596952 19733 595 10884.7 146250
598023 19793 600 10826.2 143200
599275 19858 623 10773.9 153298
600646 19927 617 10841.1 162492
601744 20000 527 10796.9 138391
602862 20059 551 10770.2 139872
604033 20124 616 10723 154852
605297 20191 633 10667.4 158099
606527 20257 632 10677.9 156849
607821 20327 651 10714.9 163704
609096 20400 758 10762.3 174256
610040 20457 682 10805 133875
611051 20521 851 10748.1 150752
612214 20595 589 10703.5 141445
613449 20660 606 10755.4 154596
614297 20705 425 10591.8 104379
615064 20757 794 10522.9 122712
616091 20814 642 10421.2 135982
617505 20885 694 10463.2 166632
618851 20953 629 10499.4 161054
619604 21010 978 10461.1 135970
620930 21076 648 10503.4 155034
622193 21157 707 10518 159082
622661 21203 877 10322.9 107824
