Linux 3.13.0-68-generic (ds-server2) 	04/09/2016 	_x86_64_	(24 CPU)

12:37:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:37:27 PM  all    0.92    0.00    3.80    0.29    0.00    0.00    0.00    0.00    0.00   94.99
12:37:28 PM  all    0.50    0.00    1.21    2.72    0.00    0.00    0.00    0.00    0.00   95.57
12:37:29 PM  all    0.54    0.00    0.96    3.26    0.00    0.00    0.00    0.00    0.00   95.23
12:37:30 PM  all    0.42    0.00    1.09    3.34    0.00    0.04    0.00    0.00    0.00   95.11
12:37:31 PM  all    0.46    0.00    1.68    3.31    0.00    0.00    0.00    0.00    0.00   94.55
12:37:32 PM  all    0.42    0.00    1.68    3.31    0.00    0.00    0.00    0.00    0.00   94.60
12:37:33 PM  all    0.42    0.00    1.92    3.26    0.00    0.00    0.00    0.00    0.00   94.40
12:37:34 PM  all    0.38    0.00    1.72    3.27    0.00    0.00    0.00    0.00    0.00   94.64
12:37:35 PM  all    0.46    0.00    1.96    3.26    0.00    0.00    0.00    0.00    0.00   94.32
12:37:36 PM  all    0.42    0.00    1.00    3.39    0.00    0.00    0.00    0.00    0.00   95.19
12:37:37 PM  all    0.46    0.00    1.88    3.26    0.00    0.00    0.00    0.00    0.00   94.39
12:37:38 PM  all    0.46    0.00    0.96    3.26    0.00    0.00    0.00    0.00    0.00   95.31
12:37:39 PM  all    0.46    0.00    1.09    3.22    0.00    0.00    0.00    0.00    0.00   95.23
12:37:40 PM  all    0.42    0.00    0.92    3.23    0.00    0.00    0.00    0.00    0.00   95.43
12:37:41 PM  all    0.33    0.00    1.72    3.35    0.00    0.00    0.00    0.00    0.00   94.60
12:37:42 PM  all    0.29    0.00    1.92    3.26    0.00    0.00    0.00    0.00    0.00   94.52
12:37:43 PM  all    0.34    0.00    0.96    3.44    0.00    0.00    0.00    0.00    0.00   95.26
12:37:44 PM  all    0.50    0.00    1.76    3.43    0.00    0.00    0.00    0.00    0.00   94.30
12:37:45 PM  all    0.46    0.00    1.96    3.34    0.00    0.00    0.00    0.00    0.00   94.24
12:37:46 PM  all    0.42    0.00    1.76    3.31    0.00    0.00    0.00    0.00    0.00   94.52
12:37:47 PM  all    0.42    0.00    1.51    3.27    0.00    0.00    0.00    0.00    0.00   94.80
12:37:48 PM  all    0.58    0.00    2.00    3.21    0.00    0.00    0.00    0.00    0.00   94.20
12:37:49 PM  all    0.50    0.00    1.67    3.22    0.00    0.00    0.00    0.00    0.00   94.60
12:37:50 PM  all    0.46    0.00    1.80    3.26    0.00    0.00    0.00    0.00    0.00   94.48
12:37:51 PM  all    0.38    0.00    0.84    3.48    0.00    0.04    0.00    0.00    0.00   95.27
12:37:52 PM  all    0.46    0.00    0.92    3.47    0.00    0.00    0.00    0.00    0.00   95.15
12:37:53 PM  all    0.42    0.00    0.88    3.51    0.00    0.00    0.00    0.00    0.00   95.19
12:37:54 PM  all    0.50    0.00    1.63    3.55    0.00    0.00    0.00    0.00    0.00   94.33
12:37:55 PM  all    0.33    0.00    1.75    3.47    0.00    0.00    0.00    0.00    0.00   94.45
12:37:56 PM  all    0.17    0.00    1.42    3.60    0.00    0.00    0.00    0.00    0.00   94.81
12:37:57 PM  all    0.42    0.00    1.55    3.51    0.00    0.00    0.00    0.00    0.00   94.52
12:37:58 PM  all    0.42    0.00    0.92    3.43    0.00    0.00    0.00    0.00    0.00   95.24
12:37:59 PM  all    0.50    0.00    1.63    3.51    0.00    0.00    0.00    0.00    0.00   94.36
12:38:00 PM  all    0.42    0.00    0.92    3.43    0.00    0.00    0.00    0.00    0.00   95.23
12:38:01 PM  all    0.59    0.00    1.55    3.56    0.00    0.00    0.00    0.00    0.00   94.31
12:38:02 PM  all    0.42    0.00    0.92    3.47    0.00    0.00    0.00    0.00    0.00   95.19
12:38:03 PM  all    0.42    0.00    1.63    3.47    0.00    0.00    0.00    0.00    0.00   94.48
12:38:04 PM  all    0.54    0.00    1.67    3.39    0.00    0.00    0.00    0.00    0.00   94.40
12:38:05 PM  all    0.46    0.00    0.88    3.23    0.00    0.00    0.00    0.00    0.00   95.43
12:38:06 PM  all    0.38    0.00    0.96    3.51    0.00    0.00    0.00    0.00    0.00   95.15
12:38:07 PM  all    0.38    0.00    1.80    3.31    0.00    0.00    0.00    0.00    0.00   94.52
12:38:08 PM  all    0.50    0.00    1.13    3.18    0.00    0.00    0.00    0.00    0.00   95.19
12:38:09 PM  all    0.67    0.00    1.84    7.11    0.00    0.00    0.00    0.00    0.00   90.38
12:38:10 PM  all    0.59    0.00    1.21    8.69    0.00    0.00    0.00    0.00    0.00   89.51
12:38:11 PM  all    0.75    0.00    1.84    7.11    0.00    0.08    0.00    0.00    0.00   90.21
12:38:12 PM  all    0.59    0.00    2.05    6.53    0.00    0.00    0.00    0.00    0.00   90.84
12:38:13 PM  all    0.84    0.00    1.09    6.82    0.00    0.00    0.00    0.00    0.00   91.26
12:38:14 PM  all    0.42    0.00    2.10    4.74    0.00    0.00    0.00    0.00    0.00   92.74
12:38:15 PM  all    0.50    0.00    1.72    3.35    0.00    0.00    0.00    0.00    0.00   94.43
12:38:16 PM  all    0.50    0.00    1.05    3.47    0.00    0.00    0.00    0.00    0.00   94.98
12:38:17 PM  all    0.50    0.00    1.84    3.39    0.00    0.00    0.00    0.00    0.00   94.27
12:38:18 PM  all    0.46    0.00    1.09    3.81    0.00    0.00    0.00    0.00    0.00   94.64
12:38:19 PM  all    0.63    0.00    1.63    3.35    0.00    0.00    0.00    0.00    0.00   94.39
12:38:20 PM  all    0.50    0.00    1.68    3.35    0.00    0.00    0.00    0.00    0.00   94.47
12:38:21 PM  all    0.42    0.00    1.05    3.48    0.00    0.00    0.00    0.00    0.00   95.06
12:38:22 PM  all    0.46    0.00    1.72    3.56    0.00    0.00    0.00    0.00    0.00   94.26
12:38:23 PM  all    0.54    0.00    1.84    3.39    0.00    0.00    0.00    0.00    0.00   94.23
12:38:24 PM  all    0.54    0.00    1.09    3.35    0.00    0.00    0.00    0.00    0.00   95.02
12:38:25 PM  all    0.46    0.00    0.96    3.65    0.00    0.00    0.00    0.00    0.00   94.92
12:38:26 PM  all    0.33    0.00    1.80    3.51    0.00    0.00    0.00    0.00    0.00   94.35
12:38:27 PM  all    0.42    0.00    1.63    3.44    0.00    0.00    0.00    0.00    0.00   94.51
12:38:28 PM  all    0.50    0.00    1.84    3.43    0.00    0.00    0.00    0.00    0.00   94.23
12:38:29 PM  all    0.50    0.00    1.09    3.47    0.00    0.00    0.00    0.00    0.00   94.94
12:38:30 PM  all    0.50    0.00    1.51    3.55    0.00    0.00    0.00    0.00    0.00   94.44
12:38:31 PM  all    0.46    0.00    1.76    3.69    0.00    0.00    0.00    0.00    0.00   94.09
12:38:32 PM  all    0.38    0.00    1.59    3.44    0.00    0.00    0.00    0.00    0.00   94.59
12:38:33 PM  all    0.50    0.00    1.72    3.44    0.00    0.00    0.00    0.00    0.00   94.34
12:38:34 PM  all    0.42    0.00    1.84    3.43    0.00    0.00    0.00    0.00    0.00   94.31
12:38:35 PM  all    0.50    0.00    1.80    3.43    0.00    0.00    0.00    0.00    0.00   94.27
12:38:36 PM  all    0.42    0.00    1.63    3.52    0.00    0.00    0.00    0.00    0.00   94.43
12:38:37 PM  all    0.59    0.00    1.76    3.43    0.00    0.00    0.00    0.00    0.00   94.22
12:38:38 PM  all    0.63    0.00    1.72    3.43    0.00    0.00    0.00    0.00    0.00   94.22
12:38:39 PM  all    0.50    0.00    1.92    3.39    0.00    0.00    0.00    0.00    0.00   94.19
12:38:40 PM  all    0.29    0.00    1.21    3.39    0.00    0.00    0.00    0.00    0.00   95.11
12:38:41 PM  all    0.29    0.00    1.05    3.48    0.00    0.00    0.00    0.00    0.00   95.18
