# xct_end page_write page_read
10376	529	0	
10840	528	0	
10592	515	0	
10293	540	0	
9992	505	0	
10547	543	0	
11069	576	0	
10803	556	0	
10653	545	0	
10288	525	0	
10148	531	0	
10403	543	0	
10784	571	0	
10340	516	0	
10992	533	0	
10145	500	0	
9835	522	0	
10217	526	0	
10517	542	0	
10088	524	0	
10470	545	0	
10642	575	0	
11054	583	0	
10229	548	0	
10808	569	0	
10736	583	0	
10727	530	0	
10766	522	0	
9916	493	0	
10301	550	0	
10690	564	0	
10136	552	0	
9803	554	0	
10204	543	0	
10215	536	0	
10328	535	0	
9972	531	0	
9484	521	0	
10589	594	0	
10705	532	0	
10433	553	0	
10232	507	0	
10632	550	0	
10608	547	0	
9981	521	0	
10766	574	0	
10922	600	0	
10413	545	0	
10728	560	0	
9842	506	0	
10379	557	0	
10275	547	0	
10663	520	0	
11179	607	0	
10908	525	0	
10598	511	0	
10266	533	0	
10474	537	0	
10742	554	0	
10628	562	0	
10035	526	0	
10402	544	0	
10652	568	0	
10399	555	0	
10046	530	0	
10544	509	0	
10628	559	0	
10111	499	0	
10321	500	0	
10301	551	0	
10742	551	0	
10237	535	0	
9850	510	0	
11068	584	0	
10989	562	0	
10075	522	0	
9897	531	0	
10816	568	0	
11425	575	0	
11294	604	0	
10034	496	0	
11392	557	0	
11122	596	0	
10467	536	0	
11326	591	0	
12011	658	0	
12097	641	0	
11567	601	0	
11636	610	0	
11243	583	0	
11341	586	0	
11116	577	0	
11603	587	0	
11535	579	0	
11426	618	0	
10420	557	0	
11153	573	0	
10995	598	0	
10738	595	0	
10175	531	0	
11364	597	0	
11822	614	0	
11945	615	0	
10527	527	0	
9985	511	0	
10445	522	0	
11970	636	0	
11139	567	0	
10876	558	0	
10276	548	0	
10565	594	0	
11735	613	0	
11979	636	0	
12136	618	0	
12080	642	0	
10650	540	0	
10945	547	0	
12009	598	0	
11015	606	0	
10028	523	0	
11403	593	0	
11618	600	0	
11301	601	0	
11317	579	0	
10580	569	0	
10612	552	0	
11220	593	0	
10953	547	0	
9811	476	0	
10838	534	0	
10510	548	0	
10205	521	0	
10693	548	0	
10722	552	0	
11415	488	0	
11403	33	0	
10924	56	0	
11162	577	0	
11522	596	0	
11024	553	0	
10900	543	0	
11392	594	0	
11881	616	0	
11513	609	0	
11095	588	0	
11942	621	0	
11807	635	0	
11917	625	0	
12084	637	0	
11972	622	0	
12474	673	0	
10246	531	0	
11284	546	0	
12465	628	0	
11774	606	0	
11783	632	0	
11150	618	0	
11311	577	0	
11362	592	0	
10535	554	0	
11586	605	0	
11595	590	0	
12400	656	0	
11389	571	0	
11056	544	0	
12031	606	0	
11058	592	0	
10444	557	0	
10461	558	0	
10927	562	0	
10238	538	0	
10115	531	0	
10056	534	0	
10972	595	0	
10750	570	0	
10454	518	0	
10101	493	0	
10430	527	0	
11493	593	0	
10261	526	0	
10141	546	0	
10332	537	0	
10580	552	0	
10365	581	0	
9937	543	0	
10695	571	0	
11227	582	0	
10363	530	0	
9799	484	0	
10611	537	0	
11028	571	0	
9778	516	0	
9570	507	0	
10206	556	0	
10436	547	0	
10093	521	0	
10249	527	0	
10075	546	0	
9953	554	0	
9892	525	0	
10108	497	0	
10017	503	0	
10608	520	0	
10236	564	0	
10170	521	0	
10357	537	0	
10885	562	0	
10484	569	0	
10399	539	0	
10617	544	0	
10613	552	0	
10663	562	0	
10554	558	0	
10560	512	0	
10719	524	0	
10396	505	0	
10123	525	0	
10763	555	0	
11452	611	0	
10553	536	0	
11107	585	0	
11411	596	0	
11433	589	0	
11114	588	0	
11016	600	0	
11970	596	0	
11350	578	0	
10819	527	0	
11032	548	0	
10836	582	0	
11810	627	0	
11108	590	0	
11391	603	0	
10898	595	0	
11592	653	0	
11409	596	0	
10948	569	0	
11666	625	0	
10911	603	0	
11496	598	0	
11651	566	0	
12299	660	0	
12048	623	0	
11563	601	0	
11716	663	0	
11860	628	0	
11360	585	0	
10693	558	0	
11216	572	0	
11405	602	0	
11393	579	0	
10661	522	0	
10982	534	0	
12451	668	0	
11762	623	0	
11269	603	0	
10782	553	0	
9953	521	0	
10319	549	0	
10615	552	0	
11086	582	0	
11851	615	0	
11376	564	0	
10997	564	0	
11416	644	0	
11262	595	0	
11534	607	0	
11663	631	0	
11900	617	0	
11512	591	0	
11804	650	0	
11745	599	0	
11059	551	0	
10598	563	0	
10842	545	0	
10685	536	0	
11067	560	0	
11283	574	0	
11869	631	0	
10883	564	0	
11067	591	0	
10892	551	0	
11450	616	0	
11206	586	0	
11094	586	0	
11555	630	0	
11916	605	0	
12049	594	0	
11432	584	0	
10964	567	0	
12050	665	0	
10982	571	0	
11034	571	0	
10959	597	0	
11018	606	0	
10686	598	0	
11239	566	0	
11902	605	0	
11937	581	0	
11500	557	0	
10493	544	0	
11091	582	0	
11393	597	0	
10714	573	0	
11436	630	0	
10720	622	0	
11531	615	0	
12079	651	0	
10562	544	0	
12145	600	0	
11644	565	0	
10908	553	0	
11130	579	0	
11508	598	0	
11183	583	0	
10130	558	0	
11328	624	0	
11202	595	0	
11677	615	0	
11465	601	0	
11247	589	0	
11331	577	0	
11443	555	0	
10178	500	0	
10819	611	0	
11015	577	0	
11351	608	0	
10616	551	0	
11619	628	0	
11067	574	0	
11387	595	0	
10628	581	0	
10846	591	0	
11684	600	0	
11081	571	0	
10487	599	0	
11387	624	0	
10964	581	0	
11317	588	0	
10946	589	0	
11156	578	0	
11211	598	0	
11036	596	0	
10694	575	0	
11008	577	0	
11336	614	0	
10645	535	0	
10377	552	0	
10852	562	0	
11442	611	0	
11253	573	0	
10799	585	0	
10912	573	0	
10931	637	0	
11219	593	0	
11627	618	0	
11574	597	0	
11756	654	0	
11871	589	0	
11618	566	0	
10765	526	0	
11569	604	0	
11772	630	0	
10290	523	0	
10361	529	0	
10461	532	0	
10974	578	0	
10112	528	0	
10312	523	0	
10781	550	0	
11087	540	0	
10412	502	0	
8423	630	0	
10258	549	0	
7945	598	0	
8704	576	0	
8052	538	0	
8604	506	0	
8887	470	0	
9869	525	0	
8844	492	0	
10661	556	0	
8213	469	0	
9007	768	0	
9361	950	0	
10023	518	0	
7401	486	0	
8684	550	0	
9092	530	0	
7781	528	0	
8003	418	0	
10395	543	0	
10551	537	0	
7794	502	0	
11081	572	0	
8478	456	0	
10438	546	0	
8282	673	0	
10398	531	0	
10015	517	0	
7413	590	0	
10303	506	0	
10766	540	0	
10205	533	0	
10055	544	0	
10365	538	0	
10521	542	0	
10275	525	0	
10674	553	0	
10087	530	0	
11003	570	0	
10283	511	0	
9981	522	0	
10795	537	0	
10315	506	0	
10412	533	0	
10779	547	0	
11083	578	0	
11746	630	0	
8528	478	0	
11013	571	0	
8769	512	0	
11276	595	0	
10939	571	0	
11414	566	0	
12016	584	0	
11922	587	0	
11098	583	0	
10200	540	0	
10310	544	0	
10754	567	0	
9069	481	0	
10544	562	0	
11732	610	0	
11107	582	0	
9991	518	0	
10349	513	0	
10849	550	0	
10840	519	0	
10847	525	0	
10190	532	0	
8039	434	0	
10456	539	0	
10120	523	0	
10330	544	0	
10122	518	0	
10465	565	0	
10252	536	0	
10370	544	0	
8468	453	0	
11077	561	0	
10644	540	0	
10324	505	0	
10221	529	0	
10783	555	0	
9709	498	0	
10159	539	0	
11298	617	0	
11771	608	0	
11632	624	0	
8543	463	0	
12083	641	0	
11399	580	0	
7991	736	0	
11035	563	0	
11549	566	0	
11737	587	0	
12242	658	0	
10634	553	0	
12349	630	0	
11940	613	0	
11365	610	0	
11418	632	0	
11633	616	0	
11491	586	0	
8588	431	0	
10738	526	0	
8443	424	0	
12313	672	0	
11821	625	0	
11697	609	0	
11477	612	0	
12083	651	0	
10510	564	0	
11931	629	0	
12173	630	0	
11891	632	0	
11725	574	0	
11255	570	0	
8050	551	0	
11757	623	0	
7955	475	0	
11066	584	0	
12074	632	0	
12025	635	0	
12133	622	0	
11965	619	0	
11576	598	0	
11181	623	0	
11521	571	0	
11804	567	0	
12110	581	0	
11200	190	0	
8631	106	0	
11314	130	0	
12115	134	0	
11407	132	0	
11900	130	0	
9264	109	0	
11442	134	0	
11832	138	0	
11920	132	0	
11397	129	0	
11657	132	0	
11761	134	0	
9047	132	0	
11550	164	0	
11722	164	0	
11098	135	0	
11250	12	0	
10513	84	0	
10569	547	0	
11074	585	0	
7980	471	0	
10144	510	0	
10520	512	0	
10513	558	0	
10448	530	0	
10087	521	0	
10292	531	0	
8075	472	0	
9569	493	0	
10165	518	0	
10572	541	0	
10748	564	0	
10108	556	0	
12055	598	0	
11911	588	0	
11198	554	0	
10888	574	0	
9506	556	0	
10983	570	0	
10930	562	0	
11643	623	0	
11616	609	0	
11422	597	0	
11402	618	0	
8296	448	0	
11360	575	0	
11614	604	0	
11526	564	0	
12117	602	0	
11663	627	0	
11401	599	0	
11809	618	0	
11352	598	0	
11256	614	0	
9135	525	0	
11284	628	0	
11271	609	0	
8639	425	0	
11959	583	0	
11572	570	0	
11843	618	0	
11285	596	0	
10775	559	0	
11703	653	0	
11350	585	0	
11361	592	0	
11605	610	0	
11726	612	0	
10612	578	0	
8346	414	0	
10040	489	0	
11260	551	0	
9232	482	0	
11344	588	0	
11391	601	0	
11978	623	0	
11651	602	0	
11341	582	0	
10980	580	0	
11363	629	0	
11461	608	0	
11683	588	0	
11940	582	0	
8978	463	0	
11379	585	0	
11269	575	0	
11034	593	0	
9016	537	0	
10987	573	0	
11750	603	0	
11833	628	0	
11073	579	0	
10837	563	0	
11036	548	0	
11863	592	0	
11767	571	0	
11194	568	0	
8622	465	0	
11283	587	0	
11438	609	0	
12060	626	0	
10829	557	0	
11270	586	0	
8585	491	0	
12007	638	0	
11455	579	0	
12416	659	0	
12025	593	0	
11127	557	0	
8594	479	0	
12049	638	0	
11982	626	0	
11437	597	0	
11276	586	0	
11887	618	0	
10823	598	0	
11016	572	0	
11524	585	0	
11947	580	0	
12042	599	0	
11131	593	0	
8224	428	0	
9259	548	0	
11448	609	0	
10746	565	0	
10792	578	0	
11333	587	0	
11369	612	0	
8894	962	0	
0	1911	0	
0	2031	0	
0	2080	0	
0	1843	0	
0	2036	0	
0	387	0	
