Linux 3.13.0-68-generic (ds-server2) 	10/19/2016 	_x86_64_	(24 CPU)

02:36:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:37:49 AM  all   12.51    0.00    3.12    3.03    0.00    0.04    0.00    0.00    0.00   81.30
02:37:50 AM  all   12.63    0.00    3.33    2.82    0.00    0.04    0.00    0.00    0.00   81.19
02:37:51 AM  all   12.75    0.00    3.28    2.81    0.00    0.13    0.00    0.00    0.00   81.03
02:37:52 AM  all   11.95    0.00    4.82    2.86    0.00    0.09    0.00    0.00    0.00   80.29
02:37:53 AM  all   13.11    0.00    4.00    2.44    0.00    0.08    0.00    0.00    0.00   80.36
02:37:54 AM  all   16.32    0.00    5.52    5.18    0.00    0.13    0.00    0.00    0.00   72.84
02:37:55 AM  all   17.00    0.00    4.93    5.44    0.00    0.04    0.00    0.00    0.00   72.59
02:37:56 AM  all   13.38    0.00    4.78    5.46    0.00    0.09    0.00    0.00    0.00   76.29
02:37:57 AM  all   13.84    0.00    4.58    4.88    0.00    0.08    0.00    0.00    0.00   76.61
02:37:58 AM  all   14.00    0.00    4.65    5.16    0.00    0.17    0.00    0.00    0.00   76.02
02:37:59 AM  all   13.32    0.00    4.34    4.21    0.00    0.09    0.00    0.00    0.00   78.03
02:38:00 AM  all   12.87    0.00    4.28    3.46    0.00    0.09    0.00    0.00    0.00   79.31
02:38:01 AM  all   12.68    0.00    5.57    2.64    0.00    0.04    0.00    0.00    0.00   79.06
02:38:02 AM  all   13.72    0.00    4.91    3.43    0.00    0.04    0.00    0.00    0.00   77.90
02:38:03 AM  all   14.24    0.00    5.35    3.64    0.00    0.04    0.00    0.00    0.00   76.73
02:38:04 AM  all   11.98    0.00    3.92    3.62    0.00    0.00    0.00    0.00    0.00   80.48
02:38:05 AM  all   12.18    0.00    3.65    2.59    0.00    0.04    0.00    0.00    0.00   81.54
02:38:06 AM  all   12.17    0.00    4.91    3.55    0.00    0.04    0.00    0.00    0.00   79.33
02:38:07 AM  all   12.71    0.00    3.37    3.67    0.00    0.04    0.00    0.00    0.00   80.21
02:38:08 AM  all   13.71    0.00    3.66    3.58    0.00    0.13    0.00    0.00    0.00   78.92
02:38:09 AM  all   12.69    0.00    4.40    2.56    0.00    0.09    0.00    0.00    0.00   80.26
02:38:10 AM  all   13.95    0.00    7.06    3.59    0.00    0.04    0.00    0.00    0.00   75.35
02:38:11 AM  all   14.08    0.00    4.71    3.86    0.00    0.04    0.00    0.00    0.00   77.31
02:38:12 AM  all   11.09    0.00    3.07    2.90    0.00    0.04    0.00    0.00    0.00   82.89
02:38:13 AM  all   10.94    0.00    3.12    2.95    0.00    0.00    0.00    0.00    0.00   82.99
02:38:14 AM  all   10.99    0.00    3.12    3.04    0.00    0.09    0.00    0.00    0.00   82.76
02:38:15 AM  all   12.16    0.00    4.03    2.97    0.00    0.00    0.00    0.00    0.00   80.85
02:38:16 AM  all   12.45    0.00    3.67    3.15    0.00    0.00    0.00    0.00    0.00   80.73
02:38:17 AM  all   13.90    0.00    5.72    3.52    0.00    0.00    0.00    0.00    0.00   76.85
02:38:18 AM  all   15.73    0.00    5.77    5.38    0.00    0.08    0.00    0.00    0.00   73.04
02:38:19 AM  all   13.32    0.00    4.12    3.14    0.00    0.00    0.00    0.00    0.00   79.42
02:38:20 AM  all   13.82    0.00    4.52    5.50    0.00    0.04    0.00    0.00    0.00   76.12
02:38:21 AM  all   12.98    0.00    4.54    5.43    0.00    0.04    0.00    0.00    0.00   77.01
02:38:22 AM  all   12.65    0.00    4.30    5.28    0.00    0.04    0.00    0.00    0.00   77.72
02:38:23 AM  all   13.55    0.00    4.60    5.53    0.00    0.08    0.00    0.00    0.00   76.23
02:38:24 AM  all   15.27    0.00    4.93    5.44    0.00    0.04    0.00    0.00    0.00   74.31
02:38:25 AM  all   15.33    0.00    4.32    3.01    0.00    0.04    0.00    0.00    0.00   77.30
02:38:26 AM  all   14.36    0.00    5.07    3.93    0.00    0.00    0.00    0.00    0.00   76.64
02:38:27 AM  all   13.68    0.00    4.08    3.66    0.00    0.00    0.00    0.00    0.00   78.57
02:38:28 AM  all   12.10    0.00    3.98    3.51    0.00    0.04    0.00    0.00    0.00   80.37
02:38:29 AM  all   11.54    0.00    3.59    2.96    0.00    0.04    0.00    0.00    0.00   81.86
02:38:30 AM  all   12.07    0.00    3.61    3.40    0.00    0.00    0.00    0.00    0.00   80.92
02:38:31 AM  all   11.79    0.00    3.85    3.63    0.00    0.04    0.00    0.00    0.00   80.68
02:38:32 AM  all   13.01    0.00    3.92    3.54    0.00    0.04    0.00    0.00    0.00   79.49
02:38:33 AM  all   13.95    0.00    4.44    3.16    0.00    0.04    0.00    0.00    0.00   78.41
