Linux 3.13.0-68-generic (ds-server2) 	07/20/2016 	_x86_64_	(24 CPU)

02:50:31 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:50:32 PM  all    3.33    0.00    1.46    0.17    0.00    0.00    0.00    0.00    0.00   95.04
02:50:33 PM  all    0.25    0.00    4.38    1.17    0.00    0.04    0.00    0.00    0.00   94.16
02:50:34 PM  all    0.17    0.00    5.83    0.08    0.00    0.00    0.00    0.00    0.00   93.92
02:50:35 PM  all    1.42    0.00    3.46    0.08    0.00    0.00    0.00    0.00    0.00   95.03
02:50:36 PM  all    6.03    0.00    5.44   23.49    0.00    0.04    0.00    0.00    0.00   65.00
02:50:37 PM  all    3.21    0.00   16.84   22.66    0.00    0.17    0.00    0.00    0.00   57.12
02:50:38 PM  all    4.36    0.00    7.10   22.11    0.00    0.04    0.00    0.00    0.00   66.38
02:50:39 PM  all    4.54    0.00   12.35   16.38    0.00    0.04    0.00    0.00    0.00   66.68
02:50:40 PM  all    4.62    0.00    6.68   27.51    0.00    0.17    0.00    0.00    0.00   61.02
02:50:41 PM  all   10.67    0.00    7.30   17.07    0.00    0.13    0.00    0.00    0.00   64.83
02:50:42 PM  all    4.18    0.00    6.06   21.88    0.00    0.13    0.00    0.00    0.00   67.76
02:50:43 PM  all    7.77    0.00    7.13   24.08    0.00    0.26    0.00    0.00    0.00   60.76
02:50:44 PM  all   17.03    0.00    8.69   18.58    0.00    0.09    0.00    0.00    0.00   55.61
02:50:45 PM  all   10.84    0.00    8.37   16.70    0.00    0.08    0.00    0.00    0.00   64.00
02:50:46 PM  all   10.09    0.00   11.43   25.31    0.00    0.30    0.00    0.00    0.00   52.87
02:50:47 PM  all    5.77    0.00    8.41   16.56    0.00    0.25    0.00    0.00    0.00   69.00
02:50:48 PM  all   19.65    0.00    7.37   13.59    0.00    0.17    0.00    0.00    0.00   59.22
02:50:49 PM  all   14.75    0.00    8.44   17.18    0.00    0.17    0.00    0.00    0.00   59.46
02:50:50 PM  all   21.36    0.00    7.15   11.27    0.00    0.13    0.00    0.00    0.00   60.09
