10 GB	0.00338273	0.00417126	0.00577361	0.00719374	0.41235488
15 GB	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
20 GB	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
25 GB	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
30 GB	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
35 GB	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
40 GB	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
5 GB	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
