Linux 3.13.0-68-generic (ds-server2) 	10/14/2016 	_x86_64_	(24 CPU)

03:16:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:16:29 PM  all    1.33    0.00    3.08    0.08    0.00    0.00    0.00    0.00    0.00   95.50
03:16:30 PM  all    0.67    0.00    2.67    1.12    0.00    0.04    0.00    0.00    0.00   95.50
03:16:31 PM  all    4.98    0.00    6.76   29.69    0.00    0.08    0.00    0.00    0.00   58.49
03:16:32 PM  all    5.41    0.00   10.13   41.99    0.04    0.13    0.00    0.00    0.00   42.29
03:16:33 PM  all    6.41    0.00    8.63   26.87    0.00    0.17    0.00    0.00    0.00   57.92
03:16:34 PM  all    6.54    0.00    9.38   26.28    0.00    0.17    0.00    0.00    0.00   57.62
03:16:35 PM  all    7.42    0.00    7.84   25.02    0.00    0.17    0.00    0.00    0.00   59.55
03:16:36 PM  all   15.27    0.00    7.06   23.22    0.00    0.17    0.00    0.00    0.00   54.28
03:16:37 PM  all    8.45    0.00    9.13   26.66    0.00    0.21    0.00    0.00    0.00   55.55
03:16:38 PM  all    8.22    0.00    8.31   25.79    0.00    0.30    0.00    0.00    0.00   57.38
03:16:39 PM  all    8.71    0.00    7.89   26.75    0.00    0.17    0.00    0.00    0.00   56.47
03:16:40 PM  all   11.57    0.00    8.04   25.57    0.00    0.21    0.00    0.00    0.00   54.60
03:16:41 PM  all    8.24    0.00    9.19   24.42    0.00    0.17    0.00    0.00    0.00   57.98
03:16:42 PM  all   10.76    0.00    8.39   23.84    0.00    0.26    0.00    0.00    0.00   56.76
03:16:43 PM  all   10.71    0.00    6.99   21.63    0.00    0.09    0.00    0.00    0.00   60.58
03:16:44 PM  all   10.92    0.00    7.22   19.72    0.00    0.21    0.00    0.00    0.00   61.93
03:16:45 PM  all   14.17    0.00    6.23   16.39    0.00    0.17    0.00    0.00    0.00   63.04
03:16:46 PM  all   10.90    0.00    5.84   15.58    0.00    0.17    0.00    0.00    0.00   67.50
03:16:47 PM  all   13.21    0.00    5.51   13.12    0.00    0.17    0.00    0.00    0.00   67.99
03:16:48 PM  all   13.34    0.00    6.86   12.61    0.00    0.17    0.00    0.00    0.00   67.02
03:16:49 PM  all   13.49    0.00    7.00    9.50    0.00    0.08    0.00    0.00    0.00   69.93
03:16:50 PM  all   10.42    0.00    5.16    9.98    0.00    0.09    0.00    0.00    0.00   74.35
03:16:51 PM  all   11.05    0.00    4.86    9.16    0.00    0.09    0.00    0.00    0.00   74.84
03:16:52 PM  all   12.10    0.00    4.66    8.17    0.00    0.09    0.00    0.00    0.00   74.99
03:16:53 PM  all   11.49    0.00    5.11    7.28    0.00    0.09    0.00    0.00    0.00   76.03
03:16:54 PM  all   11.10    0.00    5.02    6.64    0.00    0.04    0.00    0.00    0.00   77.20
03:16:55 PM  all   15.02    0.00    6.53    6.32    0.00    0.04    0.00    0.00    0.00   72.09
03:16:56 PM  all   13.90    0.00    6.56    6.01    0.00    0.09    0.00    0.00    0.00   73.44
03:16:57 PM  all   14.71    0.00    5.44    5.23    0.00    0.13    0.00    0.00    0.00   74.49
03:16:58 PM  all   12.13    0.00    4.96    5.47    0.00    0.17    0.00    0.00    0.00   77.27
03:16:59 PM  all   11.09    0.00    4.32    4.62    0.00    0.13    0.00    0.00    0.00   79.84
03:17:00 PM  all   11.14    0.00    5.01    4.37    0.00    0.04    0.00    0.00    0.00   79.43
03:17:01 PM  all   13.99    0.00    4.46    4.21    0.00    0.04    0.00    0.00    0.00   77.30
03:17:02 PM  all   12.73    0.00    5.19    4.64    0.00    0.04    0.00    0.00    0.00   77.39
03:17:03 PM  all   16.79    0.00    6.54    3.84    0.00    0.13    0.00    0.00    0.00   72.70
03:17:04 PM  all   15.32    0.00    4.74    3.94    0.00    0.17    0.00    0.00    0.00   75.83
03:17:05 PM  all   12.55    0.00    3.39    3.44    0.00    0.13    0.00    0.00    0.00   80.49
03:17:06 PM  all   13.11    0.00    3.83    3.41    0.00    0.13    0.00    0.00    0.00   79.52
03:17:07 PM  all   12.16    0.00    3.87    3.36    0.00    0.00    0.00    0.00    0.00   80.61
03:17:08 PM  all   11.79    0.00    3.58    3.49    0.00    0.04    0.00    0.00    0.00   81.10
03:17:09 PM  all   12.81    0.00    3.17    3.42    0.00    0.08    0.00    0.00    0.00   80.52
03:17:10 PM  all   14.27    0.00    5.63    5.59    0.00    0.04    0.00    0.00    0.00   74.47
03:17:11 PM  all   14.01    0.00    5.25    6.79    0.00    0.04    0.00    0.00    0.00   73.90
03:17:12 PM  all   14.85    0.00    5.67    6.26    0.00    0.04    0.00    0.00    0.00   73.17
03:17:13 PM  all   12.95    0.00    4.18    6.26    0.00    0.04    0.00    0.00    0.00   76.57
03:17:14 PM  all   13.13    0.00    4.38    6.46    0.00    0.04    0.00    0.00    0.00   75.99
03:17:15 PM  all   13.68    0.00    4.94    6.27    0.00    0.04    0.00    0.00    0.00   75.06
03:17:16 PM  all   12.47    0.00    5.61    6.30    0.00    0.04    0.00    0.00    0.00   75.58
03:17:17 PM  all   13.85    0.00    5.37    6.01    0.00    0.04    0.00    0.00    0.00   74.72
03:17:18 PM  all   15.21    0.00    5.34    4.58    0.00    0.04    0.00    0.00    0.00   74.83
03:17:19 PM  all   12.90    0.00    4.41    3.23    0.00    0.00    0.00    0.00    0.00   79.46
03:17:20 PM  all   12.67    0.00    4.21    3.03    0.00    0.04    0.00    0.00    0.00   80.05
03:17:21 PM  all   12.10    0.00    3.88    2.98    0.00    0.04    0.00    0.00    0.00   81.01
03:17:22 PM  all    8.13    0.00    2.47   25.01    0.00    0.04    0.00    0.00    0.00   64.35
03:17:23 PM  all    9.25    0.00    2.90   23.31    0.00    0.04    0.00    0.00    0.00   64.51
03:17:24 PM  all   11.40    0.00    3.56    3.09    0.00    0.00    0.00    0.00    0.00   81.94
03:17:25 PM  all   12.70    0.00    4.26    2.95    0.00    0.00    0.00    0.00    0.00   80.09
03:17:26 PM  all   13.70    0.00    5.44    2.98    0.00    0.00    0.00    0.00    0.00   77.88
03:17:27 PM  all   13.64    0.00    4.53    2.80    0.00    0.04    0.00    0.00    0.00   78.99
03:17:28 PM  all   11.24    0.00    3.63    3.04    0.00    0.00    0.00    0.00    0.00   82.09
03:17:29 PM  all   12.07    0.00    3.64    3.18    0.00    0.08    0.00    0.00    0.00   81.03
03:17:30 PM  all   11.74    0.00    3.25    2.74    0.00    0.00    0.00    0.00    0.00   82.26
03:17:31 PM  all   13.39    0.00    4.27    2.96    0.00    0.04    0.00    0.00    0.00   79.35
03:17:32 PM  all   11.98    0.00    3.12    3.08    0.00    0.00    0.00    0.00    0.00   81.81
03:17:33 PM  all   15.25    0.00    5.01    4.84    0.00    0.00    0.00    0.00    0.00   74.89
03:17:34 PM  all   12.26    0.00    5.34    3.55    0.00    0.04    0.00    0.00    0.00   78.80
03:17:35 PM  all   16.12    0.00    4.90    5.07    0.00    0.04    0.00    0.00    0.00   73.87
03:17:36 PM  all   13.15    0.00    5.68    5.85    0.00    0.13    0.00    0.00    0.00   75.19
03:17:37 PM  all   12.69    0.00    3.73    5.83    0.00    0.04    0.00    0.00    0.00   77.70
03:17:38 PM  all   13.34    0.00    3.99    6.03    0.00    0.13    0.00    0.00    0.00   76.50
03:17:39 PM  all   14.18    0.00    3.76    5.02    0.00    0.04    0.00    0.00    0.00   77.00
03:17:40 PM  all   11.97    0.00    3.68    3.81    0.00    0.09    0.00    0.00    0.00   80.46
03:17:41 PM  all   14.23    0.00    6.52    2.62    0.00    0.00    0.00    0.00    0.00   76.63
03:17:42 PM  all   12.70    0.00    4.93    3.65    0.00    0.00    0.00    0.00    0.00   78.72
03:17:43 PM  all   15.03    0.00    3.69    3.69    0.00    0.04    0.00    0.00    0.00   77.55
03:17:44 PM  all   12.70    0.00    3.86    3.82    0.00    0.04    0.00    0.00    0.00   79.58
03:17:45 PM  all   12.12    0.00    3.15    3.02    0.00    0.09    0.00    0.00    0.00   81.62
03:17:46 PM  all   11.51    0.00    4.39    3.37    0.00    0.09    0.00    0.00    0.00   80.65
03:17:47 PM  all   11.44    0.00    3.71    3.71    0.00    0.00    0.00    0.00    0.00   81.13
03:17:48 PM  all   11.98    0.00    4.38    3.78    0.00    0.04    0.00    0.00    0.00   79.82
03:17:49 PM  all   13.19    0.00    4.52    3.76    0.00    0.00    0.00    0.00    0.00   78.52
03:17:50 PM  all   13.13    0.00    4.67    2.78    0.00    0.04    0.00    0.00    0.00   79.39
03:17:51 PM  all   13.06    0.00    5.23    3.79    0.00    0.00    0.00    0.00    0.00   77.92
03:17:52 PM  all   12.68    0.00    3.71    4.05    0.00    0.00    0.00    0.00    0.00   79.56
03:17:53 PM  all   12.14    0.00    3.27    3.52    0.00    0.00    0.00    0.00    0.00   81.06
03:17:54 PM  all   10.82    0.00    3.28    3.28    0.00    0.04    0.00    0.00    0.00   82.58
03:17:55 PM  all   12.87    0.00    3.33    3.12    0.00    0.00    0.00    0.00    0.00   80.68
03:17:56 PM  all   14.16    0.00    5.20    3.04    0.00    0.04    0.00    0.00    0.00   77.55
03:17:57 PM  all   11.80    0.00    4.96    2.95    0.00    0.04    0.00    0.00    0.00   80.24
03:17:58 PM  all   13.05    0.00    4.40    3.01    0.00    0.00    0.00    0.00    0.00   79.54
03:17:59 PM  all   13.11    0.00    3.65    4.41    0.00    0.00    0.00    0.00    0.00   78.83
03:18:00 PM  all   15.16    0.00    4.79    3.78    0.00    0.08    0.00    0.00    0.00   76.19
03:18:01 PM  all   13.42    0.00    4.10    4.75    0.00    0.09    0.00    0.00    0.00   77.64
03:18:02 PM  all   12.43    0.00    3.47    2.70    0.00    0.08    0.00    0.00    0.00   81.32
03:18:03 PM  all   14.46    0.00    3.68    5.45    0.00    0.13    0.00    0.00    0.00   76.28
03:18:04 PM  all   14.71    0.00    5.20    5.45    0.00    0.00    0.00    0.00    0.00   74.64
03:18:05 PM  all   15.38    0.00    6.16    5.40    0.00    0.04    0.00    0.00    0.00   73.01
03:18:06 PM  all   16.52    0.00    5.10    4.67    0.00    0.08    0.00    0.00    0.00   73.63
03:18:07 PM  all   12.25    0.00    3.17    2.91    0.00    0.00    0.00    0.00    0.00   81.67
03:18:08 PM  all   12.91    0.00    3.67    3.76    0.00    0.04    0.00    0.00    0.00   79.62
03:18:09 PM  all   12.23    0.00    3.41    3.75    0.00    0.04    0.00    0.00    0.00   80.57
03:18:10 PM  all   12.85    0.00    3.89    3.34    0.00    0.00    0.00    0.00    0.00   79.92
03:18:11 PM  all   12.55    0.00    3.63    3.09    0.00    0.04    0.00    0.00    0.00   80.68
03:18:12 PM  all   13.70    0.00    5.00    3.40    0.00    0.04    0.00    0.00    0.00   77.85
03:18:13 PM  all   12.13    0.00    4.76    3.56    0.00    0.00    0.00    0.00    0.00   79.56
03:18:14 PM  all   14.84    0.00    4.66    3.48    0.00    0.04    0.00    0.00    0.00   76.97
03:18:15 PM  all   12.40    0.00    2.92    2.96    0.00    0.04    0.00    0.00    0.00   81.68
03:18:16 PM  all   12.77    0.00    3.47    2.58    0.00    0.04    0.00    0.00    0.00   81.14
03:18:17 PM  all   12.66    0.00    3.92    3.75    0.00    0.04    0.00    0.00    0.00   79.62
03:18:18 PM  all   12.05    0.00    3.66    3.45    0.00    0.04    0.00    0.00    0.00   80.80
03:18:19 PM  all   12.54    0.00    4.67    2.80    0.00    0.13    0.00    0.00    0.00   79.86
03:18:20 PM  all   15.97    0.00    4.60    2.59    0.00    0.04    0.00    0.00    0.00   76.80
03:18:21 PM  all   14.65    0.00    4.53    2.84    0.00    0.00    0.00    0.00    0.00   77.98
03:18:22 PM  all   12.44    0.00    3.95    2.83    0.00    0.04    0.00    0.00    0.00   80.74
03:18:23 PM  all   13.42    0.00    4.06    4.79    0.00    0.00    0.00    0.00    0.00   77.74
03:18:24 PM  all   11.96    0.00    3.45    2.43    0.00    0.04    0.00    0.00    0.00   82.12
03:18:25 PM  all   15.00    0.00    4.28    5.45    0.00    0.09    0.00    0.00    0.00   75.19
03:18:26 PM  all   14.68    0.00    3.82    3.95    0.00    0.17    0.00    0.00    0.00   77.39
03:18:27 PM  all   15.53    0.00    4.46    3.58    0.00    0.08    0.00    0.00    0.00   76.35
03:18:28 PM  all   18.11    0.00    5.98    4.89    0.00    0.13    0.00    0.00    0.00   70.89
03:18:29 PM  all   15.63    0.00    5.82    5.31    0.00    0.00    0.00    0.00    0.00   73.24
03:18:30 PM  all   16.67    0.00    5.75    5.08    0.00    0.04    0.00    0.00    0.00   72.45
03:18:31 PM  all   15.14    0.00    4.69    5.16    0.00    0.04    0.00    0.00    0.00   74.97
03:18:32 PM  all   13.04    0.00    3.99    2.76    0.00    0.13    0.00    0.00    0.00   80.08
03:18:33 PM  all   13.75    0.00    4.18    3.04    0.00    0.21    0.00    0.00    0.00   78.83
03:18:34 PM  all   13.29    0.00    4.08    3.35    0.00    0.13    0.00    0.00    0.00   79.15
03:18:35 PM  all   13.32    0.00    3.51    2.66    0.00    0.04    0.00    0.00    0.00   80.46
03:18:36 PM  all   13.34    0.00    4.84    2.80    0.00    0.04    0.00    0.00    0.00   78.96
03:18:37 PM  all   16.09    0.00    4.75    3.14    0.00    0.08    0.00    0.00    0.00   75.93
03:18:38 PM  all   15.70    0.00    5.48    3.21    0.00    0.09    0.00    0.00    0.00   75.52
03:18:39 PM  all   14.82    0.00    5.44    2.89    0.00    0.00    0.00    0.00    0.00   76.86
03:18:40 PM  all   11.68    0.00    4.23    2.22    0.00    0.00    0.00    0.00    0.00   81.86
03:18:41 PM  all   13.18    0.00    4.14    3.28    0.00    0.00    0.00    0.00    0.00   79.39
03:18:42 PM  all   13.15    0.00    3.77    3.30    0.00    0.04    0.00    0.00    0.00   79.74
03:18:43 PM  all   12.54    0.00    3.54    2.69    0.00    0.04    0.00    0.00    0.00   81.19
03:18:44 PM  all   11.77    0.00    3.82    2.28    0.00    0.13    0.00    0.00    0.00   82.00
03:18:45 PM  all   16.19    0.00    5.29    2.71    0.00    0.08    0.00    0.00    0.00   75.73
03:18:46 PM  all   14.24    0.00    4.73    2.90    0.00    0.13    0.00    0.00    0.00   78.01
03:18:47 PM  all   15.09    0.00    5.51    3.19    0.00    0.00    0.00    0.00    0.00   76.21
03:18:48 PM  all   15.29    0.00    3.65    3.48    0.00    0.00    0.00    0.00    0.00   77.58
03:18:49 PM  all   15.42    0.00    4.99    4.10    0.00    0.08    0.00    0.00    0.00   75.41
03:18:50 PM  all   16.17    0.00    4.69    5.07    0.00    0.08    0.00    0.00    0.00   73.99
03:18:51 PM  all   13.85    0.00    4.26    4.81    0.00    0.04    0.00    0.00    0.00   77.03
03:18:52 PM  all   14.04    0.00    4.59    5.11    0.00    0.09    0.00    0.00    0.00   76.17
03:18:53 PM  all   14.68    0.00    5.93    4.95    0.00    0.09    0.00    0.00    0.00   74.35
03:18:54 PM  all   13.84    0.00    5.12    4.23    0.00    0.04    0.00    0.00    0.00   76.76
03:18:55 PM  all   14.18    0.00    4.88    3.27    0.00    0.08    0.00    0.00    0.00   77.58
03:18:56 PM  all   13.55    0.00    4.26    2.39    0.00    0.00    0.00    0.00    0.00   79.80
03:18:57 PM  all   12.59    0.00    4.65    3.03    0.00    0.09    0.00    0.00    0.00   79.65
