Linux 3.13.0-68-generic (ds-server2) 	10/15/2016 	_x86_64_	(24 CPU)

05:28:54 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:28:55 AM  all    1.42    0.00    2.92    5.26    0.00    0.00    0.00    0.00    0.00   90.40
05:28:56 AM  all    0.83    0.00    1.54    6.09    0.00    0.00    0.00    0.00    0.00   91.53
05:28:57 AM  all    0.13    0.00    2.34    3.97    0.00    0.00    0.00    0.00    0.00   93.57
05:28:58 AM  all    0.08    0.00    4.21    0.00    0.00    0.00    0.00    0.00    0.00   95.70
05:28:59 AM  all    1.38    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   95.62
05:29:00 AM  all    3.75    0.00    5.24   10.17    0.00    0.13    0.00    0.00    0.00   80.72
05:29:01 AM  all    4.83    0.00    7.91   19.66    0.00    0.09    0.00    0.00    0.00   67.52
05:29:02 AM  all    4.45    0.00    6.97   19.32    0.00    0.26    0.00    0.00    0.00   69.00
05:29:03 AM  all    6.48    0.00    8.09   25.81    0.00    0.08    0.00    0.00    0.00   59.53
05:29:04 AM  all    8.60    0.00    9.61   25.72    0.00    0.25    0.00    0.00    0.00   55.82
05:29:05 AM  all   13.47    0.00    8.86   23.64    0.00    0.25    0.00    0.00    0.00   53.77
05:29:06 AM  all    8.72    0.00    8.97   22.54    0.00    0.17    0.00    0.00    0.00   59.60
05:29:07 AM  all   11.73    0.00    9.54   24.48    0.00    0.30    0.00    0.00    0.00   53.95
05:29:08 AM  all    9.63    0.00    8.60   24.39    0.00    0.22    0.00    0.00    0.00   57.16
05:29:09 AM  all    8.83    0.00    8.44   22.93    0.00    0.22    0.00    0.00    0.00   59.58
05:29:10 AM  all   18.58    0.00    8.49   17.76    0.00    0.21    0.00    0.00    0.00   54.95
05:29:11 AM  all   15.81    0.00    7.93   18.02    0.00    0.09    0.00    0.00    0.00   58.16
05:29:12 AM  all   10.26    0.00    6.94   17.03    0.00    0.17    0.00    0.00    0.00   65.59
05:29:13 AM  all   12.37    0.00    7.22   15.26    0.00    0.21    0.00    0.00    0.00   64.94
05:29:14 AM  all   10.19    0.00    6.04   14.90    0.04    0.17    0.00    0.00    0.00   68.66
05:29:15 AM  all   11.07    0.00    6.24   13.65    0.00    0.22    0.00    0.00    0.00   68.82
05:29:16 AM  all   11.05    0.00    6.51   12.93    0.00    0.21    0.00    0.00    0.00   69.30
05:29:17 AM  all   12.27    0.00    6.79   11.46    0.00    0.13    0.00    0.00    0.00   69.34
05:29:18 AM  all   12.81    0.00    6.34   10.98    0.00    0.09    0.00    0.00    0.00   69.79
05:29:19 AM  all   13.02    0.00    5.11    9.62    0.00    0.13    0.00    0.00    0.00   72.12
05:29:20 AM  all   11.28    0.00    5.49   10.26    0.00    0.13    0.00    0.00    0.00   72.85
05:29:21 AM  all   11.09    0.00    5.29    8.47    0.00    0.09    0.00    0.00    0.00   75.06
05:29:22 AM  all   10.59    0.00    5.55    7.81    0.00    0.09    0.00    0.00    0.00   75.96
05:29:23 AM  all   11.46    0.00    5.35    7.22    0.00    0.08    0.00    0.00    0.00   75.88
05:29:24 AM  all   13.63    0.00    6.90    7.02    0.00    0.04    0.00    0.00    0.00   72.41
05:29:25 AM  all   12.54    0.00    5.69    6.68    0.00    0.09    0.00    0.00    0.00   75.00
05:29:26 AM  all   11.27    0.00    4.48    5.94    0.00    0.17    0.00    0.00    0.00   78.14
05:29:27 AM  all   12.35    0.00    4.65    5.88    0.00    0.04    0.00    0.00    0.00   77.08
05:29:28 AM  all   11.27    0.00    4.62    5.25    0.00    0.04    0.00    0.00    0.00   78.82
05:29:29 AM  all   11.81    0.00    4.69    5.20    0.00    0.09    0.00    0.00    0.00   78.22
05:29:30 AM  all   11.96    0.00    4.88    4.84    0.00    0.13    0.00    0.00    0.00   78.19
05:29:31 AM  all   13.52    0.00    5.96    4.66    0.00    0.08    0.00    0.00    0.00   75.77
05:29:32 AM  all   13.07    0.00    6.22    4.89    0.00    0.13    0.00    0.00    0.00   75.70
05:29:33 AM  all   12.64    0.00    5.89    4.50    0.00    0.08    0.00    0.00    0.00   76.89
05:29:34 AM  all   11.35    0.00    3.60    3.98    0.00    0.04    0.00    0.00    0.00   81.03
05:29:35 AM  all   12.06    0.00    3.27    3.95    0.00    0.08    0.00    0.00    0.00   80.64
05:29:36 AM  all   11.53    0.00    4.28    4.03    0.00    0.08    0.00    0.00    0.00   80.08
05:29:37 AM  all   11.57    0.00    4.14    3.59    0.00    0.08    0.00    0.00    0.00   80.62
05:29:38 AM  all   15.34    0.00    7.94    3.55    0.00    0.00    0.00    0.00    0.00   73.17
05:29:39 AM  all   13.15    0.00    6.53    3.56    0.00    0.08    0.00    0.00    0.00   76.68
05:29:40 AM  all   12.99    0.00    5.74    6.17    0.00    0.00    0.00    0.00    0.00   75.10
05:29:41 AM  all   13.60    0.00    4.70    6.65    0.00    0.04    0.00    0.00    0.00   75.01
05:29:42 AM  all   13.67    0.00    4.66    6.81    0.00    0.08    0.00    0.00    0.00   74.78
05:29:43 AM  all   12.97    0.00    5.72    6.53    0.00    0.04    0.00    0.00    0.00   74.74
05:29:44 AM  all   13.85    0.00    4.77    6.88    0.00    0.04    0.00    0.00    0.00   74.46
05:29:45 AM  all   13.19    0.00    5.04    6.44    0.00    0.04    0.00    0.00    0.00   75.29
05:29:46 AM  all   13.72    0.00    6.41    6.45    0.00    0.09    0.00    0.00    0.00   73.33
05:29:47 AM  all   15.88    0.00    6.20    6.37    0.00    0.04    0.00    0.00    0.00   71.51
05:29:48 AM  all   15.34    0.00    5.91    6.08    0.00    0.00    0.00    0.00    0.00   72.67
05:29:49 AM  all   10.70    0.00    3.28    2.98    0.00    0.04    0.00    0.00    0.00   82.99
05:29:50 AM  all   11.67    0.00    3.38    3.08    0.00    0.09    0.00    0.00    0.00   81.79
05:29:51 AM  all   12.63    0.00    3.75    2.95    0.00    0.04    0.00    0.00    0.00   80.64
05:29:52 AM  all   12.08    0.00    4.21    2.99    0.00    0.13    0.00    0.00    0.00   80.59
05:29:53 AM  all   11.25    0.00    4.52    2.93    0.00    0.00    0.00    0.00    0.00   81.30
05:29:54 AM  all   13.62    0.00    4.72    2.95    0.00    0.00    0.00    0.00    0.00   78.70
05:29:55 AM  all   12.07    0.00    5.06    2.89    0.00    0.00    0.00    0.00    0.00   79.98
05:29:56 AM  all   12.99    0.00    3.75    3.04    0.00    0.04    0.00    0.00    0.00   80.18
05:29:57 AM  all   11.40    0.00    4.08    3.23    0.00    0.04    0.00    0.00    0.00   81.24
05:29:58 AM  all   11.90    0.00    3.46    2.79    0.00    0.00    0.00    0.00    0.00   81.85
05:29:59 AM  all   11.93    0.00    3.22    2.88    0.00    0.04    0.00    0.00    0.00   81.93
05:30:00 AM  all   14.33    0.00    3.06    3.10    0.00    0.04    0.00    0.00    0.00   79.46
05:30:01 AM  all   15.36    0.00    3.99    3.05    0.00    0.04    0.00    0.00    0.00   77.56
05:30:02 AM  all   13.39    0.00    5.82    3.36    0.00    0.04    0.00    0.00    0.00   77.39
05:30:03 AM  all   13.75    0.00    5.08    3.76    0.00    0.08    0.00    0.00    0.00   77.33
05:30:04 AM  all   13.10    0.00    3.84    3.93    0.00    0.09    0.00    0.00    0.00   79.04
05:30:05 AM  all   14.93    0.00    3.70    4.80    0.00    0.08    0.00    0.00    0.00   76.48
05:30:06 AM  all   13.91    0.00    4.30    5.44    0.00    0.09    0.00    0.00    0.00   76.27
05:30:07 AM  all   14.41    0.00    5.39    5.60    0.00    0.04    0.00    0.00    0.00   74.56
05:30:08 AM  all   13.11    0.00    4.04    5.45    0.00    0.13    0.00    0.00    0.00   77.28
05:30:09 AM  all   13.79    0.00    5.18    5.52    0.00    0.08    0.00    0.00    0.00   75.43
