Linux 3.13.0-68-generic (ds-server2) 	07/20/2016 	_x86_64_	(24 CPU)

06:32:44 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:32:45 PM  all    0.83    0.00    1.50    5.00    0.00    0.04    0.00    0.00    0.00   92.62
06:32:46 PM  all    2.50    0.00    0.50    5.26    0.00    0.00    0.00    0.00    0.00   91.74
06:32:47 PM  all    0.54    0.00    3.84    4.59    0.00    0.08    0.00    0.00    0.00   90.94
06:32:48 PM  all    0.21    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   95.83
06:32:49 PM  all    1.04    0.00    2.59    1.92    0.00    0.00    0.00    0.00    0.00   94.44
06:32:50 PM  all    0.46    0.00    0.67    3.22    0.00    0.04    0.00    0.00    0.00   95.60
06:32:51 PM  all    0.59    0.00    1.30    3.22    0.00    0.00    0.00    0.00    0.00   94.90
06:32:52 PM  all    0.46    0.00    0.71    3.10    0.00    0.00    0.00    0.00    0.00   95.73
06:32:53 PM  all    0.50    0.00    1.88    3.18    0.00    0.00    0.00    0.00    0.00   94.44
06:32:54 PM  all    0.42    0.00    0.71    3.19    0.00    0.00    0.00    0.00    0.00   95.68
06:32:55 PM  all    0.63    0.00    1.05    3.22    0.00    0.00    0.00    0.00    0.00   95.11
06:32:56 PM  all    0.42    0.00    0.67    3.47    0.00    0.00    0.00    0.00    0.00   95.44
06:32:57 PM  all    0.54    0.00    1.25    3.26    0.00    0.00    0.00    0.00    0.00   94.94
06:32:58 PM  all    0.42    0.00    0.59    3.10    0.00    0.00    0.00    0.00    0.00   95.90
06:32:59 PM  all    0.54    0.00    1.21    3.14    0.00    0.00    0.00    0.00    0.00   95.10
06:33:00 PM  all    0.33    0.00    0.42    3.10    0.00    0.00    0.00    0.00    0.00   96.15
06:33:01 PM  all    0.38    0.00    1.05    3.22    0.00    0.00    0.00    0.00    0.00   95.35
06:33:02 PM  all    0.46    0.00    0.84    5.40    0.00    0.00    0.00    0.00    0.00   93.31
06:33:03 PM  all    0.50    0.00    1.76    3.14    0.00    0.00    0.00    0.00    0.00   94.60
06:33:04 PM  all    0.46    0.00    0.59    3.14    0.00    0.00    0.00    0.00    0.00   95.81
06:33:05 PM  all    0.42    0.00    1.84    3.14    0.00    0.00    0.00    0.00    0.00   94.60
06:33:06 PM  all    0.42    0.00    0.29    3.23    0.00    0.00    0.00    0.00    0.00   96.06
06:33:07 PM  all    0.46    0.00    1.17    3.09    0.00    0.00    0.00    0.00    0.00   95.27
06:33:08 PM  all    0.59    0.00    0.42    3.14    0.00    0.00    0.00    0.00    0.00   95.86
06:33:09 PM  all    0.50    0.00    1.21    3.09    0.00    0.00    0.00    0.00    0.00   95.19
06:33:10 PM  all    0.42    0.00    0.54    3.18    0.00    0.00    0.00    0.00    0.00   95.86
06:33:11 PM  all    0.46    0.00    1.96    3.22    0.00    0.00    0.00    0.00    0.00   94.36
06:33:12 PM  all    0.59    0.00    0.50    3.09    0.00    0.00    0.00    0.00    0.00   95.82
06:33:13 PM  all    0.54    0.00    1.71    3.18    0.00    0.00    0.00    0.00    0.00   94.56
06:33:14 PM  all    0.50    0.00    0.92    3.19    0.00    0.00    0.00    0.00    0.00   95.39
06:33:15 PM  all    0.59    0.00    1.00    3.14    0.00    0.00    0.00    0.00    0.00   95.28
06:33:16 PM  all    0.42    0.00    1.05    3.18    0.00    0.00    0.00    0.00    0.00   95.35
06:33:17 PM  all    0.42    0.00    0.96    3.14    0.00    0.00    0.00    0.00    0.00   95.47
06:33:18 PM  all    0.42    0.00    1.63    3.14    0.00    0.00    0.00    0.00    0.00   94.81
06:33:19 PM  all    0.42    0.00    1.88    3.18    0.00    0.00    0.00    0.00    0.00   94.52
06:33:20 PM  all    0.54    0.00    1.59    3.18    0.00    0.00    0.00    0.00    0.00   94.69
06:33:21 PM  all    0.54    0.00    1.80    3.22    0.00    0.00    0.00    0.00    0.00   94.44
06:33:22 PM  all    0.38    0.00    0.96    3.14    0.00    0.00    0.00    0.00    0.00   95.51
06:33:23 PM  all    0.54    0.00    1.67    3.18    0.00    0.00    0.00    0.00    0.00   94.60
06:33:24 PM  all    0.50    0.00    1.76    3.18    0.00    0.00    0.00    0.00    0.00   94.56
06:33:25 PM  all    0.38    0.00    1.13    3.14    0.00    0.00    0.00    0.00    0.00   95.36
06:33:26 PM  all    0.58    0.00    1.09    3.22    0.00    0.00    0.00    0.00    0.00   95.11
06:33:27 PM  all    0.54    0.00    1.13    3.14    0.00    0.00    0.00    0.00    0.00   95.19
06:33:28 PM  all    0.54    0.00    1.88    3.14    0.00    0.00    0.00    0.00    0.00   94.44
06:33:29 PM  all    0.59    0.00    1.72    3.81    0.00    0.00    0.00    0.00    0.00   93.88
06:33:30 PM  all    0.50    0.00    1.05    3.14    0.00    0.00    0.00    0.00    0.00   95.32
06:33:31 PM  all    0.33    0.00    1.13    3.22    0.00    0.00    0.00    0.00    0.00   95.31
06:33:32 PM  all    0.54    0.00    1.80    3.14    0.00    0.00    0.00    0.00    0.00   94.52
06:33:33 PM  all    0.59    0.00    1.76    3.14    0.00    0.00    0.00    0.00    0.00   94.52
06:33:34 PM  all    0.42    0.00    1.05    3.19    0.00    0.00    0.00    0.00    0.00   95.35
06:33:35 PM  all    0.54    0.00    1.00    3.14    0.00    0.00    0.00    0.00    0.00   95.32
06:33:36 PM  all    0.33    0.00    1.71    3.22    0.00    0.00    0.00    0.00    0.00   94.73
06:33:37 PM  all    0.55    0.00    1.51    3.14    0.00    0.00    0.00    0.00    0.00   94.80
06:33:38 PM  all    0.54    0.00    1.84    3.14    0.00    0.00    0.00    0.00    0.00   94.48
06:33:39 PM  all    0.54    0.00    1.92    3.18    0.00    0.00    0.00    0.00    0.00   94.36
06:33:40 PM  all    0.42    0.00    1.68    3.14    0.00    0.00    0.00    0.00    0.00   94.77
06:33:41 PM  all    0.50    0.00    1.09    3.22    0.00    0.00    0.00    0.00    0.00   95.19
06:33:42 PM  all    0.54    0.00    1.09    3.14    0.00    0.00    0.00    0.00    0.00   95.23
06:33:43 PM  all    0.59    0.00    1.76    3.14    0.00    0.00    0.00    0.00    0.00   94.52
06:33:44 PM  all    0.54    0.00    1.17    3.43    0.00    0.00    0.00    0.00    0.00   94.85
06:33:45 PM  all    0.46    0.00    1.09    3.10    0.00    0.00    0.00    0.00    0.00   95.36
06:33:46 PM  all    0.54    0.00    1.84    3.26    0.00    0.00    0.00    0.00    0.00   94.35
06:33:47 PM  all    0.59    0.00    1.00    3.10    0.00    0.00    0.00    0.00    0.00   95.31
06:33:48 PM  all    0.63    0.00    1.76    3.14    0.00    0.00    0.00    0.00    0.00   94.48
06:33:49 PM  all    0.50    0.00    1.09    3.14    0.00    0.04    0.00    0.00    0.00   95.23
06:33:50 PM  all    0.50    0.00    1.00    3.14    0.00    0.00    0.00    0.00    0.00   95.36
06:33:51 PM  all    0.46    0.00    1.00    3.22    0.00    0.00    0.00    0.00    0.00   95.31
06:33:52 PM  all    0.50    0.00    1.59    3.14    0.00    0.00    0.00    0.00    0.00   94.76
06:33:53 PM  all    0.46    0.00    1.72    3.18    0.00    0.00    0.00    0.00    0.00   94.64
06:33:54 PM  all    0.29    0.00    1.96    3.38    0.00    0.00    0.00    0.00    0.00   94.36
06:33:55 PM  all    0.50    0.00    1.92    3.13    0.00    0.00    0.00    0.00    0.00   94.44
06:33:56 PM  all    0.46    0.00    1.05    3.18    0.00    0.00    0.00    0.00    0.00   95.31
06:33:57 PM  all    0.54    0.00    0.92    3.14    0.00    0.00    0.00    0.00    0.00   95.40
06:33:58 PM  all    0.54    0.00    1.71    3.14    0.00    0.00    0.00    0.00    0.00   94.60
06:33:59 PM  all    0.46    0.00    1.13    3.14    0.00    0.00    0.00    0.00    0.00   95.27
06:34:00 PM  all    0.50    0.00    1.72    3.14    0.00    0.00    0.00    0.00    0.00   94.64
06:34:01 PM  all    0.38    0.00    1.76    3.22    0.00    0.00    0.00    0.00    0.00   94.64
06:34:02 PM  all    0.71    0.00    1.05    3.56    0.00    0.00    0.00    0.00    0.00   94.69
06:34:03 PM  all    0.50    0.00    1.01    3.14    0.00    0.00    0.00    0.00    0.00   95.35
06:34:04 PM  all    0.63    0.00    1.13    3.17    0.00    0.00    0.00    0.00    0.00   95.07
06:34:05 PM  all    0.46    0.00    1.00    3.14    0.00    0.00    0.00    0.00    0.00   95.40
06:34:06 PM  all    0.50    0.00    1.76    3.18    0.00    0.00    0.00    0.00    0.00   94.56
06:34:07 PM  all    0.50    0.00    1.00    3.14    0.00    0.00    0.00    0.00    0.00   95.35
06:34:08 PM  all    0.46    0.00    1.05    3.10    0.00    0.00    0.00    0.00    0.00   95.40
06:34:09 PM  all    0.54    0.00    1.13    3.18    0.00    0.00    0.00    0.00    0.00   95.15
06:34:10 PM  all    0.46    0.00    1.13    3.09    0.00    0.00    0.00    0.00    0.00   95.32
06:34:11 PM  all    0.50    0.00    1.76    3.22    0.00    0.00    0.00    0.00    0.00   94.52
06:34:12 PM  all    0.33    0.00    1.71    3.14    0.00    0.04    0.00    0.00    0.00   94.77
06:34:13 PM  all    0.46    0.00    1.05    3.10    0.00    0.00    0.00    0.00    0.00   95.39
06:34:14 PM  all    0.42    0.00    1.88    3.18    0.00    0.00    0.00    0.00    0.00   94.52
06:34:15 PM  all    0.54    0.00    1.92    3.21    0.00    0.00    0.00    0.00    0.00   94.32
06:34:16 PM  all    0.38    0.00    1.68    3.35    0.00    0.00    0.00    0.00    0.00   94.59
06:34:17 PM  all    0.50    0.00    1.68    3.31    0.00    0.00    0.00    0.00    0.00   94.51
06:34:18 PM  all    0.63    0.00    1.84    3.30    0.00    0.00    0.00    0.00    0.00   94.24
06:34:19 PM  all    0.50    0.00    1.84    3.31    0.00    0.00    0.00    0.00    0.00   94.35
06:34:20 PM  all    0.46    0.00    1.25    3.22    0.00    0.00    0.00    0.00    0.00   95.06
06:34:21 PM  all    0.54    0.00    1.05    3.39    0.00    0.00    0.00    0.00    0.00   95.01
06:34:22 PM  all    0.46    0.00    0.96    3.27    0.00    0.00    0.00    0.00    0.00   95.30
06:34:23 PM  all    0.63    0.00    1.80    3.26    0.00    0.00    0.00    0.00    0.00   94.31
06:34:24 PM  all    0.54    0.00    1.21    3.26    0.00    0.00    0.00    0.00    0.00   94.98
06:34:25 PM  all    0.50    0.00    1.13    3.26    0.00    0.00    0.00    0.00    0.00   95.11
06:34:26 PM  all    0.59    0.00    1.09    3.30    0.00    0.00    0.00    0.00    0.00   95.03
06:34:27 PM  all    0.42    0.00    1.13    3.27    0.00    0.00    0.00    0.00    0.00   95.18
06:34:28 PM  all    0.50    0.00    1.76    3.23    0.00    0.00    0.00    0.00    0.00   94.51
06:34:29 PM  all    0.50    0.00    2.05    3.85    0.00    0.00    0.00    0.00    0.00   93.60
06:34:30 PM  all    0.17    0.00    1.05    3.27    0.00    0.00    0.00    0.00    0.00   95.52
06:34:31 PM  all    0.42    0.00    1.72    3.36    0.00    0.00    0.00    0.00    0.00   94.51
06:34:32 PM  all    0.38    0.00    1.88    3.31    0.00    0.00    0.00    0.00    0.00   94.43
06:34:33 PM  all    0.42    0.00    1.84    3.27    0.00    0.00    0.00    0.00    0.00   94.47
06:34:34 PM  all    0.46    0.00    1.72    3.31    0.00    0.04    0.00    0.00    0.00   94.47
06:34:35 PM  all    0.46    0.00    1.80    3.31    0.00    0.00    0.00    0.00    0.00   94.43
06:34:36 PM  all    0.54    0.00    1.76    3.35    0.00    0.00    0.00    0.00    0.00   94.35
06:34:37 PM  all    0.50    0.00    1.84    3.26    0.00    0.00    0.00    0.00    0.00   94.39
06:34:38 PM  all    0.50    0.00    1.84    3.26    0.00    0.00    0.00    0.00    0.00   94.39
06:34:39 PM  all    0.50    0.00    1.88    3.31    0.00    0.00    0.00    0.00    0.00   94.31
06:34:40 PM  all    0.54    0.00    2.01    3.30    0.00    0.00    0.00    0.00    0.00   94.14
06:34:41 PM  all    0.54    0.00    1.09    3.35    0.00    0.00    0.00    0.00    0.00   95.02
06:34:42 PM  all    0.59    0.00    1.05    3.22    0.00    0.00    0.00    0.00    0.00   95.14
06:34:43 PM  all    0.59    0.00    1.00    3.26    0.00    0.00    0.00    0.00    0.00   95.15
06:34:44 PM  all    0.59    0.00    1.13    3.47    0.00    0.00    0.00    0.00    0.00   94.81
06:34:45 PM  all    0.38    0.00    1.88    3.35    0.00    0.00    0.00    0.00    0.00   94.39
06:34:46 PM  all    0.50    0.00    1.05    3.35    0.00    0.00    0.00    0.00    0.00   95.10
06:34:47 PM  all    0.25    0.00    1.21    3.22    0.00    0.00    0.00    0.00    0.00   95.31
06:34:48 PM  all    0.33    0.00    1.17    3.26    0.00    0.00    0.00    0.00    0.00   95.23
06:34:49 PM  all    0.50    0.00    1.72    3.27    0.00    0.00    0.00    0.00    0.00   94.51
06:34:50 PM  all    0.54    0.00    1.05    3.31    0.00    0.00    0.00    0.00    0.00   95.10
06:34:51 PM  all    0.50    0.00    1.01    3.35    0.00    0.00    0.00    0.00    0.00   95.14
06:34:52 PM  all    0.50    0.00    1.88    3.30    0.00    0.00    0.00    0.00    0.00   94.31
06:34:53 PM  all    0.54    0.00    1.88    3.30    0.00    0.00    0.00    0.00    0.00   94.27
06:34:54 PM  all    0.54    0.00    1.00    3.26    0.00    0.00    0.00    0.00    0.00   95.19
06:34:55 PM  all    0.67    0.00    1.34    3.25    0.00    0.00    0.00    0.00    0.00   94.74
06:34:56 PM  all    0.50    0.00    1.17    3.30    0.00    0.00    0.00    0.00    0.00   95.03
06:34:57 PM  all    0.50    0.00    1.17    3.22    0.00    0.00    0.00    0.00    0.00   95.10
06:34:58 PM  all    0.59    0.00    0.92    3.31    0.00    0.00    0.00    0.00    0.00   95.19
06:34:59 PM  all    0.42    0.00    1.09    3.27    0.00    0.04    0.00    0.00    0.00   95.18
06:35:00 PM  all    0.50    0.00    1.13    3.31    0.00    0.00    0.00    0.00    0.00   95.06
06:35:01 PM  all    0.59    0.00    0.96    3.31    0.00    0.00    0.00    0.00    0.00   95.14
06:35:02 PM  all    0.50    0.00    1.26    4.02    0.00    0.00    0.00    0.00    0.00   94.22
06:35:03 PM  all    0.59    0.00    0.84    3.27    0.00    0.00    0.00    0.00    0.00   95.30
06:35:04 PM  all    0.59    0.00    1.09    3.26    0.00    0.00    0.00    0.00    0.00   95.06
06:35:05 PM  all    0.29    0.00    2.05    3.30    0.00    0.00    0.00    0.00    0.00   94.36
06:35:06 PM  all    0.34    0.00    1.01    3.31    0.00    0.00    0.00    0.00    0.00   95.34
06:35:07 PM  all    0.42    0.00    1.76    3.27    0.00    0.00    0.00    0.00    0.00   94.55
06:35:08 PM  all    0.50    0.00    0.92    3.26    0.00    0.00    0.00    0.00    0.00   95.31
06:35:09 PM  all    0.54    0.00    1.80    3.26    0.00    0.00    0.00    0.00    0.00   94.39
06:35:10 PM  all    0.50    0.00    2.01    3.30    0.00    0.00    0.00    0.00    0.00   94.19
06:35:11 PM  all    0.54    0.00    1.88    3.35    0.00    0.00    0.00    0.00    0.00   94.23
06:35:12 PM  all    0.42    0.00    1.89    3.27    0.00    0.00    0.00    0.00    0.00   94.43
06:35:13 PM  all    0.59    0.00    1.13    3.26    0.00    0.00    0.00    0.00    0.00   95.02
06:35:14 PM  all    0.59    0.00    1.13    3.22    0.00    0.04    0.00    0.00    0.00   95.03
06:35:15 PM  all    0.58    0.00    2.05    3.34    0.00    0.00    0.00    0.00    0.00   94.03
06:35:16 PM  all    0.67    0.00    1.96    3.30    0.00    0.00    0.00    0.00    0.00   94.07
06:35:17 PM  all    0.50    0.00    1.21    3.26    0.00    0.00    0.00    0.00    0.00   95.03
06:35:18 PM  all    0.54    0.00    1.05    3.22    0.00    0.00    0.00    0.00    0.00   95.19
06:35:19 PM  all    0.46    0.00    0.96    3.27    0.00    0.00    0.00    0.00    0.00   95.30
06:35:20 PM  all    0.50    0.00    0.92    3.31    0.00    0.00    0.00    0.00    0.00   95.26
06:35:21 PM  all    0.54    0.00    0.96    3.35    0.00    0.00    0.00    0.00    0.00   95.14
06:35:22 PM  all    0.50    0.00    1.01    3.23    0.00    0.00    0.00    0.00    0.00   95.27
06:35:23 PM  all    0.33    0.00    1.80    3.30    0.00    0.00    0.00    0.00    0.00   94.56
06:35:24 PM  all    0.50    0.00    1.88    3.26    0.00    0.00    0.00    0.00    0.00   94.36
06:35:25 PM  all    0.46    0.00    1.88    3.31    0.00    0.00    0.00    0.00    0.00   94.35
06:35:26 PM  all    0.42    0.00    1.88    3.30    0.00    0.00    0.00    0.00    0.00   94.40
06:35:27 PM  all    0.46    0.00    1.72    3.31    0.00    0.00    0.00    0.00    0.00   94.51
06:35:28 PM  all    0.54    0.00    1.96    3.26    0.00    0.00    0.00    0.00    0.00   94.23
06:35:29 PM  all    0.46    0.00    1.85    3.61    0.00    0.00    0.00    0.00    0.00   94.09
06:35:30 PM  all    0.59    0.00    1.72    3.31    0.00    0.00    0.00    0.00    0.00   94.39
06:35:31 PM  all    0.50    0.00    1.80    3.35    0.00    0.00    0.00    0.00    0.00   94.35
06:35:32 PM  all    0.50    0.00    1.05    3.23    0.00    0.00    0.00    0.00    0.00   95.22
06:35:33 PM  all    0.50    0.00    1.13    3.22    0.00    0.00    0.00    0.00    0.00   95.14
06:35:34 PM  all    0.59    0.00    2.05    3.22    0.00    0.00    0.00    0.00    0.00   94.15
06:35:35 PM  all    0.42    0.00    1.42    3.30    0.00    0.04    0.00    0.00    0.00   94.82
06:35:36 PM  all    0.50    0.00    0.92    3.31    0.00    0.00    0.00    0.00    0.00   95.27
06:35:37 PM  all    0.50    0.00    1.13    3.22    0.00    0.00    0.00    0.00    0.00   95.15
06:35:38 PM  all    0.50    0.00    1.01    3.19    0.00    0.00    0.00    0.00    0.00   95.30
06:35:39 PM  all    0.46    0.00    1.05    3.27    0.00    0.00    0.00    0.00    0.00   95.22
06:35:40 PM  all    0.38    0.00    2.01    3.26    0.00    0.00    0.00    0.00    0.00   94.35
06:35:41 PM  all    0.34    0.00    1.05    3.31    0.00    0.00    0.00    0.00    0.00   95.31
06:35:42 PM  all    0.42    0.00    1.17    3.27    0.00    0.00    0.00    0.00    0.00   95.14
06:35:43 PM  all    0.59    0.00    1.09    3.22    0.00    0.00    0.00    0.00    0.00   95.11
06:35:44 PM  all    0.59    0.00    1.80    3.35    0.00    0.00    0.00    0.00    0.00   94.26
06:35:45 PM  all    0.42    0.00    1.22    3.31    0.00    0.00    0.00    0.00    0.00   95.05
06:35:46 PM  all    0.42    0.00    1.84    3.39    0.00    0.04    0.00    0.00    0.00   94.31
06:35:47 PM  all    0.42    0.00    1.84    3.27    0.00    0.00    0.00    0.00    0.00   94.47
06:35:48 PM  all    0.59    0.00    1.92    3.26    0.00    0.00    0.00    0.00    0.00   94.23
06:35:49 PM  all    0.59    0.00    1.76    3.26    0.00    0.00    0.00    0.00    0.00   94.39
06:35:50 PM  all    0.42    0.00    1.89    3.31    0.00    0.00    0.00    0.00    0.00   94.39
06:35:51 PM  all    0.42    0.00    1.13    3.35    0.00    0.00    0.00    0.00    0.00   95.10
06:35:52 PM  all    0.50    0.00    1.97    3.22    0.00    0.00    0.00    0.00    0.00   94.31
06:35:53 PM  all    0.42    0.00    1.13    3.22    0.00    0.00    0.00    0.00    0.00   95.23
06:35:54 PM  all    0.54    0.00    1.68    3.27    0.00    0.00    0.00    0.00    0.00   94.51
06:35:55 PM  all    0.50    0.00    1.17    3.26    0.00    0.00    0.00    0.00    0.00   95.06
06:35:56 PM  all    0.54    0.00    1.17    3.34    0.00    0.00    0.00    0.00    0.00   94.94
06:35:57 PM  all    0.54    0.00    1.21    3.26    0.00    0.00    0.00    0.00    0.00   94.99
06:35:58 PM  all    0.38    0.00    1.05    3.23    0.00    0.00    0.00    0.00    0.00   95.35
06:35:59 PM  all    0.33    0.00    1.21    3.18    0.00    0.00    0.00    0.00    0.00   95.27
06:36:00 PM  all    0.50    0.00    1.88    3.31    0.00    0.00    0.00    0.00    0.00   94.31
06:36:01 PM  all    0.54    0.00    1.05    3.35    0.00    0.00    0.00    0.00    0.00   95.06
