Linux 3.13.0-68-generic (ds-server2) 	07/21/2016 	_x86_64_	(24 CPU)

01:26:18 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:26:19 PM  all    1.04    0.00    3.38    1.21    0.00    0.00    0.00    0.00    0.00   94.38
01:26:20 PM  all    0.92    0.00    0.92    2.55    0.00    0.00    0.00    0.00    0.00   95.61
01:26:21 PM  all    0.84    0.00    1.67    3.31    0.00    0.00    0.00    0.00    0.00   94.18
01:26:22 PM  all    0.63    0.00    1.76    3.35    0.00    0.04    0.00    0.00    0.00   94.22
01:26:23 PM  all    0.88    0.00    1.59    3.14    0.00    0.00    0.00    0.00    0.00   94.39
01:26:24 PM  all    0.84    0.00    1.80    3.18    0.00    0.00    0.00    0.00    0.00   94.19
01:26:25 PM  all    0.71    0.00    1.13    3.31    0.00    0.00    0.00    0.00    0.00   94.85
01:26:26 PM  all    0.67    0.00    1.13    3.34    0.00    0.00    0.00    0.00    0.00   94.86
01:26:27 PM  all    0.67    0.00    1.00    3.47    0.00    0.00    0.00    0.00    0.00   94.85
01:26:28 PM  all    0.54    0.00    1.68    3.39    0.00    0.00    0.00    0.00    0.00   94.39
01:26:29 PM  all    0.34    0.00    1.01    3.31    0.00    0.00    0.00    0.00    0.00   95.35
01:26:30 PM  all    0.67    0.00    1.80    3.43    0.00    0.00    0.00    0.00    0.00   94.10
01:26:31 PM  all    0.63    0.00    1.84    3.38    0.00    0.00    0.00    0.00    0.00   94.15
01:26:32 PM  all    0.59    0.00    0.88    3.44    0.00    0.00    0.00    0.00    0.00   95.10
01:26:33 PM  all    0.63    0.00    1.84    3.38    0.00    0.00    0.00    0.00    0.00   94.15
01:26:34 PM  all    0.67    0.00    1.04    3.38    0.00    0.00    0.00    0.00    0.00   94.90
01:26:35 PM  all    0.67    0.00    1.09    3.39    0.00    0.00    0.00    0.00    0.00   94.85
01:26:36 PM  all    0.59    0.00    0.84    3.35    0.00    0.00    0.00    0.00    0.00   95.22
01:26:37 PM  all    0.59    0.00    1.67    3.39    0.00    0.00    0.00    0.00    0.00   94.35
01:26:38 PM  all    0.75    0.00    0.84    3.35    0.00    0.00    0.00    0.00    0.00   95.06
01:26:39 PM  all    0.50    0.00    1.09    3.39    0.00    0.00    0.00    0.00    0.00   95.02
01:26:40 PM  all    0.59    0.00    1.97    3.39    0.00    0.00    0.00    0.00    0.00   94.06
01:26:41 PM  all    0.67    0.00    0.88    3.31    0.00    0.00    0.00    0.00    0.00   95.14
01:26:42 PM  all    0.17    0.00    0.88    3.44    0.00    0.00    0.00    0.00    0.00   95.51
01:26:43 PM  all    0.59    0.00    1.88    3.39    0.00    0.00    0.00    0.00    0.00   94.15
01:26:44 PM  all    0.59    0.00    0.92    3.35    0.00    0.00    0.00    0.00    0.00   95.14
01:26:45 PM  all    0.71    0.00    1.09    3.22    0.00    0.04    0.00    0.00    0.00   94.95
01:26:46 PM  all    0.55    0.00    1.64    7.22    0.00    0.00    0.00    0.00    0.00   90.60
01:26:47 PM  all    0.59    0.00    1.51    9.06    0.00    0.00    0.00    0.00    0.00   88.85
01:26:48 PM  all    0.59    0.00    1.59    4.06    0.00    0.04    0.00    0.00    0.00   93.72
01:26:49 PM  all    0.50    0.00    1.84    3.14    0.00    0.00    0.00    0.00    0.00   94.51
01:26:50 PM  all    0.58    0.00    2.26    2.97    0.00    0.00    0.00    0.00    0.00   94.19
01:26:51 PM  all    0.50    0.00    1.80    3.14    0.00    0.00    0.00    0.00    0.00   94.56
01:26:52 PM  all    0.54    0.00    1.88    3.14    0.00    0.00    0.00    0.00    0.00   94.44
01:26:53 PM  all    0.54    0.00    1.76    3.14    0.00    0.00    0.00    0.00    0.00   94.55
01:26:54 PM  all    0.50    0.00    0.96    3.18    0.00    0.00    0.00    0.00    0.00   95.35
01:26:55 PM  all    0.42    0.00    1.80    3.39    0.00    0.04    0.00    0.00    0.00   94.35
01:26:56 PM  all    0.29    0.00    1.68    3.35    0.00    0.00    0.00    0.00    0.00   94.68
01:26:57 PM  all    0.54    0.00    0.96    3.43    0.00    0.00    0.00    0.00    0.00   95.06
01:26:58 PM  all    0.59    0.00    1.01    3.27    0.00    0.00    0.00    0.00    0.00   95.14
01:26:59 PM  all    0.50    0.00    1.76    3.35    0.00    0.00    0.00    0.00    0.00   94.38
01:27:00 PM  all    0.59    0.00    1.88    3.39    0.00    0.00    0.00    0.00    0.00   94.14
01:27:01 PM  all    0.63    0.00    0.96    3.22    0.00    0.00    0.00    0.00    0.00   95.18
01:27:02 PM  all    0.54    0.00    1.88    3.31    0.00    0.00    0.00    0.00    0.00   94.26
01:27:03 PM  all    0.54    0.00    1.88    3.35    0.00    0.00    0.00    0.00    0.00   94.23
01:27:04 PM  all    0.54    0.00    1.93    3.26    0.00    0.00    0.00    0.00    0.00   94.27
