Linux 3.13.0-68-generic (ds-server2) 	10/18/2016 	_x86_64_	(24 CPU)

09:36:27 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:36:28 AM  all    1.37    0.00    3.00    0.08    0.00    0.00    0.00    0.00    0.00   95.55
09:36:29 AM  all    0.92    0.00    2.34    1.00    0.00    0.00    0.00    0.00    0.00   95.74
09:36:30 AM  all    0.17    0.00    4.17    0.08    0.00    0.00    0.00    0.00    0.00   95.58
09:36:31 AM  all    0.08    0.00    4.25    0.00    0.00    0.00    0.00    0.00    0.00   95.66
09:36:32 AM  all    1.46    0.00    2.88    0.00    0.00    0.00    0.00    0.00    0.00   95.66
09:36:33 AM  all    4.00    0.00    6.29   17.81    0.00    0.09    0.00    0.00    0.00   71.81
09:36:34 AM  all    8.70    0.00    9.34   17.87    0.00    0.04    0.00    0.00    0.00   64.05
09:36:35 AM  all    4.66    0.00    8.12   22.09    0.00    0.13    0.00    0.00    0.00   65.00
09:36:36 AM  all    8.07    0.00    7.99   21.74    0.00    0.13    0.00    0.00    0.00   62.07
09:36:37 AM  all    4.45    0.00    6.64   22.30    0.00    0.09    0.00    0.00    0.00   66.52
09:36:38 AM  all    4.84    0.00    6.04   19.45    0.00    0.09    0.00    0.00    0.00   69.58
09:36:39 AM  all    7.86    0.00    8.64   25.23    0.00    0.13    0.00    0.00    0.00   58.14
09:36:40 AM  all    4.77    0.00    6.06   26.42    0.00    0.17    0.00    0.00    0.00   62.59
09:36:41 AM  all    6.68    0.00    7.96   25.06    0.00    0.17    0.00    0.00    0.00   60.13
09:36:42 AM  all   23.23    0.00    6.22   17.01    0.00    0.08    0.00    0.00    0.00   53.45
09:36:43 AM  all   24.38    0.00    7.60   19.14    0.00    0.13    0.00    0.00    0.00   48.75
09:36:44 AM  all   20.00    0.00    8.16   19.70    0.00    0.30    0.00    0.00    0.00   51.84
09:36:45 AM  all   13.83    0.00   11.47   26.16    0.00    0.26    0.00    0.00    0.00   48.29
09:36:46 AM  all   24.01    0.00    7.86   19.70    0.00    0.25    0.00    0.00    0.00   48.18
09:36:47 AM  all   17.46    0.00    7.60   16.16    0.00    0.25    0.00    0.00    0.00   58.52
09:36:48 AM  all   14.46    0.00    6.81   21.48    0.00    0.21    0.00    0.00    0.00   57.04
09:36:49 AM  all   12.72    0.00    7.68   21.63    0.00    0.17    0.00    0.00    0.00   57.80
09:36:50 AM  all   13.06    0.00    7.08   15.11    0.00    0.13    0.00    0.00    0.00   64.62
09:36:51 AM  all    9.23    0.00    9.18   16.65    0.00    0.17    0.00    0.00    0.00   64.76
09:36:52 AM  all   12.72    0.00    8.75   17.54    0.00    0.09    0.00    0.00    0.00   60.91
09:36:53 AM  all   19.34    0.00    5.97   13.59    0.00    0.09    0.00    0.00    0.00   61.01
09:36:54 AM  all   13.20    0.00    7.81   14.53    0.00    0.26    0.00    0.00    0.00   64.21
09:36:55 AM  all   25.04    0.00    6.90   11.42    0.00    0.08    0.00    0.00    0.00   56.56
09:36:56 AM  all   18.93    0.00    6.15   11.25    0.00    0.17    0.00    0.00    0.00   63.50
09:36:57 AM  all   15.99    0.00    7.35   10.92    0.00    0.13    0.00    0.00    0.00   65.61
09:36:58 AM  all    8.51    0.00    7.78    7.83    0.00    0.09    0.00    0.00    0.00   75.80
09:36:59 AM  all    9.11    0.00   10.06    7.61    0.00    0.13    0.00    0.00    0.00   73.09
09:37:00 AM  all   18.51    0.00    7.22    8.90    0.00    0.13    0.00    0.00    0.00   65.25
09:37:01 AM  all   16.72    0.00    5.66    8.68    0.00    0.09    0.00    0.00    0.00   68.85
09:37:02 AM  all   14.06    0.00    8.54    8.20    0.00    0.13    0.00    0.00    0.00   69.09
09:37:03 AM  all   13.83    0.00    7.94    7.22    0.00    0.17    0.00    0.00    0.00   70.84
09:37:04 AM  all   11.91    0.00    5.93    4.75    0.00    0.04    0.00    0.00    0.00   77.36
09:37:05 AM  all   11.80    0.00    5.90    5.90    0.00    0.13    0.00    0.00    0.00   76.28
09:37:06 AM  all   13.80    0.00    6.01    5.97    0.00    0.04    0.00    0.00    0.00   74.18
09:37:07 AM  all    8.47    0.00    6.84    4.66    0.00    0.09    0.00    0.00    0.00   79.95
09:37:08 AM  all    7.47    0.00    6.45    3.69    0.00    0.08    0.00    0.00    0.00   82.29
09:37:09 AM  all   10.26    0.00    8.17    3.62    0.00    0.09    0.00    0.00    0.00   77.87
09:37:10 AM  all   11.45    0.00    5.83    4.10    0.00    0.04    0.00    0.00    0.00   78.58
09:37:11 AM  all   15.96    0.00    5.08    4.44    0.00    0.09    0.00    0.00    0.00   74.43
09:37:12 AM  all   12.26    0.00    6.17    3.30    0.00    0.08    0.00    0.00    0.00   78.18
09:37:13 AM  all   13.39    0.00    5.21    3.90    0.00    0.04    0.00    0.00    0.00   77.46
09:37:14 AM  all   13.38    0.00    4.73    3.67    0.00    0.04    0.00    0.00    0.00   78.19
09:37:15 AM  all   12.33    0.00    4.61    4.05    0.00    0.04    0.00    0.00    0.00   78.96
09:37:16 AM  all   13.41    0.00    6.20    4.16    0.00    0.04    0.00    0.00    0.00   76.19
09:37:17 AM  all   12.02    0.00    6.31    3.03    0.00    0.04    0.00    0.00    0.00   78.60
09:37:18 AM  all   15.32    0.00    5.83    2.45    0.00    0.08    0.00    0.00    0.00   76.32
09:37:19 AM  all   17.54    0.00    6.64    4.37    0.00    0.08    0.00    0.00    0.00   71.36
09:37:20 AM  all   15.00    0.00    5.80    6.10    0.00    0.04    0.00    0.00    0.00   73.06
09:37:21 AM  all   12.60    0.00    5.89    6.15    0.00    0.00    0.00    0.00    0.00   75.36
09:37:22 AM  all   10.86    0.00    6.61    4.84    0.00    0.08    0.00    0.00    0.00   77.60
09:37:23 AM  all   16.98    0.00    6.35    5.72    0.00    0.08    0.00    0.00    0.00   70.86
09:37:24 AM  all   17.47    0.00    7.57    4.93    0.00    0.04    0.00    0.00    0.00   69.98
09:37:25 AM  all   17.24    0.00    7.52    5.83    0.00    0.13    0.00    0.00    0.00   69.29
09:37:26 AM  all   15.23    0.00    7.10    5.91    0.00    0.09    0.00    0.00    0.00   71.67
09:37:27 AM  all   15.65    0.00    6.21    5.82    0.00    0.13    0.00    0.00    0.00   72.19
09:37:28 AM  all   17.70    0.00    4.57    3.47    0.00    0.13    0.00    0.00    0.00   74.13
09:37:29 AM  all   12.37    0.00    5.06    3.15    0.00    0.00    0.00    0.00    0.00   79.42
09:37:30 AM  all   12.16    0.00    4.93    3.17    0.00    0.04    0.00    0.00    0.00   79.70
09:37:31 AM  all   11.31    0.00    5.19    3.15    0.00    0.04    0.00    0.00    0.00   80.31
09:37:32 AM  all   14.55    0.00    6.08    3.12    0.00    0.04    0.00    0.00    0.00   76.20
09:37:33 AM  all   14.43    0.00    6.20    3.23    0.00    0.00    0.00    0.00    0.00   76.15
09:37:34 AM  all   21.97    0.00    4.19    2.54    0.00    0.00    0.00    0.00    0.00   71.30
09:37:35 AM  all   13.38    0.00    4.85    2.79    0.00    0.13    0.00    0.00    0.00   78.85
09:37:36 AM  all   11.60    0.00    4.66    2.79    0.00    0.00    0.00    0.00    0.00   80.95
09:37:37 AM  all   12.47    0.00    5.14    2.91    0.00    0.04    0.00    0.00    0.00   79.44
09:37:38 AM  all   15.33    0.00    4.76    2.40    0.00    0.04    0.00    0.00    0.00   77.46
09:37:39 AM  all   12.72    0.00    5.64    2.49    0.00    0.00    0.00    0.00    0.00   79.15
09:37:40 AM  all   15.35    0.00    5.86    3.41    0.00    0.08    0.00    0.00    0.00   75.30
09:37:41 AM  all   11.43    0.00    5.08    2.37    0.00    0.00    0.00    0.00    0.00   81.13
09:37:42 AM  all   11.46    0.00    4.93    2.87    0.00    0.00    0.00    0.00    0.00   80.74
09:37:43 AM  all    7.96    0.00    5.72    1.95    0.00    0.08    0.00    0.00    0.00   84.29
09:37:44 AM  all   10.57    0.00    5.12    2.43    0.00    0.09    0.00    0.00    0.00   81.80
09:37:45 AM  all   14.71    0.00    3.97    2.87    0.00    0.04    0.00    0.00    0.00   78.40
09:37:46 AM  all   19.82    0.00    5.75    4.86    0.00    0.04    0.00    0.00    0.00   69.53
09:37:47 AM  all   13.91    0.00    6.27    3.84    0.00    0.04    0.00    0.00    0.00   75.94
09:37:48 AM  all   16.20    0.00    6.27    3.80    0.00    0.09    0.00    0.00    0.00   73.65
09:37:49 AM  all   14.88    0.00    5.59    5.54    0.00    0.04    0.00    0.00    0.00   73.94
09:37:50 AM  all   13.23    0.00    5.46    5.59    0.00    0.09    0.00    0.00    0.00   75.64
09:37:51 AM  all   16.44    0.00    5.88    5.46    0.00    0.00    0.00    0.00    0.00   72.22
09:37:52 AM  all   13.93    0.00    5.40    5.40    0.00    0.04    0.00    0.00    0.00   75.23
09:37:53 AM  all   12.78    0.00    5.56    2.91    0.00    0.09    0.00    0.00    0.00   78.67
09:37:54 AM  all   10.65    0.00    7.35    2.59    0.00    0.04    0.00    0.00    0.00   79.37
09:37:55 AM  all   10.74    0.00    5.41    3.42    0.00    0.00    0.00    0.00    0.00   80.42
09:37:56 AM  all   15.26    0.00    5.16    3.55    0.00    0.08    0.00    0.00    0.00   75.94
09:37:57 AM  all   11.63    0.00    4.30    2.32    0.00    0.08    0.00    0.00    0.00   81.67
09:37:58 AM  all   10.23    0.00    4.23    2.45    0.00    0.08    0.00    0.00    0.00   83.00
09:37:59 AM  all   15.18    0.00    4.83    3.14    0.00    0.04    0.00    0.00    0.00   76.81
09:38:00 AM  all   12.38    0.00    5.41    2.41    0.00    0.04    0.00    0.00    0.00   79.75
09:38:01 AM  all   12.65    0.00    4.79    3.76    0.00    0.13    0.00    0.00    0.00   78.68
09:38:02 AM  all   12.85    0.00    6.09    2.83    0.00    0.04    0.00    0.00    0.00   78.19
09:38:03 AM  all   15.37    0.00    5.89    3.81    0.00    0.08    0.00    0.00    0.00   74.84
09:38:04 AM  all   13.18    0.00    5.85    3.82    0.00    0.00    0.00    0.00    0.00   77.15
09:38:05 AM  all   10.29    0.00    6.45    2.61    0.00    0.09    0.00    0.00    0.00   80.56
09:38:06 AM  all   11.87    0.00    4.46    3.16    0.00    0.08    0.00    0.00    0.00   80.43
09:38:07 AM  all   12.29    0.00    4.35    3.21    0.00    0.00    0.00    0.00    0.00   80.14
09:38:08 AM  all   19.94    0.00    4.02    2.54    0.00    0.00    0.00    0.00    0.00   73.50
09:38:09 AM  all   12.96    0.00    3.88    2.60    0.00    0.09    0.00    0.00    0.00   80.47
09:38:10 AM  all   13.24    0.00    4.85    2.60    0.00    0.04    0.00    0.00    0.00   79.27
09:38:11 AM  all   13.48    0.00    6.13    2.75    0.00    0.04    0.00    0.00    0.00   77.61
09:38:12 AM  all   15.11    0.00    4.83    4.57    0.00    0.00    0.00    0.00    0.00   75.49
09:38:13 AM  all   12.51    0.00    5.00    3.31    0.00    0.04    0.00    0.00    0.00   79.14
09:38:14 AM  all   13.59    0.00    5.14    4.80    0.00    0.04    0.00    0.00    0.00   76.42
09:38:15 AM  all   15.38    0.00    4.42    3.99    0.00    0.04    0.00    0.00    0.00   76.17
09:38:16 AM  all   10.86    0.00    4.60    2.98    0.00    0.04    0.00    0.00    0.00   81.52
09:38:17 AM  all   14.74    0.00    5.62    5.07    0.00    0.08    0.00    0.00    0.00   74.48
09:38:18 AM  all   14.06    0.00    8.45    5.03    0.00    0.08    0.00    0.00    0.00   72.38
09:38:19 AM  all   13.75    0.00    8.46    4.86    0.00    0.04    0.00    0.00    0.00   72.88
09:38:20 AM  all   15.10    0.00    6.22    5.45    0.00    0.04    0.00    0.00    0.00   73.19
09:38:21 AM  all   13.36    0.00    4.13    3.02    0.00    0.09    0.00    0.00    0.00   79.40
09:38:22 AM  all   11.30    0.00    4.56    3.67    0.00    0.00    0.00    0.00    0.00   80.48
09:38:23 AM  all   13.46    0.00    5.78    3.38    0.00    0.04    0.00    0.00    0.00   77.34
09:38:24 AM  all   12.05    0.00    4.79    3.05    0.00    0.04    0.00    0.00    0.00   80.06
09:38:25 AM  all    9.41    0.00    4.30    2.60    0.00    0.04    0.00    0.00    0.00   83.65
09:38:26 AM  all   18.45    0.00    5.36    2.79    0.00    0.04    0.00    0.00    0.00   73.35
09:38:27 AM  all   11.25    0.00    6.35    3.11    0.00    0.00    0.00    0.00    0.00   79.28
09:38:28 AM  all   16.75    0.00    5.24    3.03    0.00    0.13    0.00    0.00    0.00   74.85
09:38:29 AM  all   11.97    0.00    5.37    2.62    0.00    0.04    0.00    0.00    0.00   80.00
09:38:30 AM  all    9.45    0.00    4.86    2.51    0.00    0.00    0.00    0.00    0.00   83.18
09:38:31 AM  all   10.33    0.00    5.23    3.06    0.00    0.00    0.00    0.00    0.00   81.38
09:38:32 AM  all   10.93    0.00    4.48    3.10    0.00    0.04    0.00    0.00    0.00   81.45
09:38:33 AM  all   18.47    0.00    4.82    2.62    0.00    0.08    0.00    0.00    0.00   74.01
09:38:34 AM  all   16.38    0.00    6.05    2.71    0.00    0.04    0.00    0.00    0.00   74.82
09:38:35 AM  all   13.95    0.00    5.09    2.97    0.00    0.00    0.00    0.00    0.00   77.99
09:38:36 AM  all   14.20    0.00    4.99    3.17    0.00    0.04    0.00    0.00    0.00   77.60
09:38:37 AM  all   10.95    0.00    4.32    2.91    0.00    0.09    0.00    0.00    0.00   81.73
09:38:38 AM  all   12.28    0.00    4.80    2.93    0.00    0.04    0.00    0.00    0.00   79.95
09:38:39 AM  all   14.41    0.00    3.68    2.41    0.00    0.00    0.00    0.00    0.00   79.50
09:38:40 AM  all   12.72    0.00    4.13    3.11    0.00    0.00    0.00    0.00    0.00   80.04
09:38:41 AM  all   12.05    0.00    6.32    3.79    0.00    0.00    0.00    0.00    0.00   77.83
09:38:42 AM  all   11.28    0.00    5.98    3.28    0.00    0.04    0.00    0.00    0.00   79.41
09:38:43 AM  all   13.37    0.00    6.12    3.42    0.00    0.04    0.00    0.00    0.00   77.06
09:38:44 AM  all   12.66    0.00    5.49    4.22    0.00    0.00    0.00    0.00    0.00   77.64
09:38:45 AM  all   13.58    0.00    7.04    2.38    0.00    0.04    0.00    0.00    0.00   76.96
09:38:46 AM  all   13.89    0.00    5.03    5.33    0.00    0.04    0.00    0.00    0.00   75.71
09:38:47 AM  all   14.50    0.00    5.00    5.30    0.00    0.08    0.00    0.00    0.00   75.11
09:38:48 AM  all   14.23    0.00    5.70    5.45    0.00    0.08    0.00    0.00    0.00   74.55
09:38:49 AM  all   15.23    0.00    6.64    5.49    0.00    0.09    0.00    0.00    0.00   72.55
