# dirty_pages redo_length page_writes xct_end updates
2677 0 0 496 7118
6427 0 0 936.5 19150
7570 7 1552 1127.33 21135
8775 16 1454 1215 20608
10193 26 386 1272.2 21860
10790 35 1930 1333.83 21913
11611 45 1910 1375.14 22699
12477 54 1889 1403.5 22382
13659 62 579 1411.11 20063
13794 72 1491 1418.2 20661
14265 81 1870 1432.36 21508
14771 90 1859 1444.33 21986
15241 99 1862 1453.46 22198
15721 109 1874 1463.36 22573
16142 119 1239 1473.13 22290
16354 128 1178 1477.44 22191
16368 137 1891 1480 21438
16442 145 1791 1469.17 17944
16600 152 1768 1459.05 17979
16861 161 1794 1453.15 19183
17192 169 1778 1497.65 19049
17375 179 1824 1508.2 22157
17265 188 1858 1510.65 21521
17372 196 1039 1509.85 20356
17263 205 1906 1504.55 19456
17570 214 1864 1495.2 20216
17839 223 1879 1491.85 21678
18103 232 1901 1490.15 21764
18420 241 1907 1496.25 22515
18773 252 1871 1501.25 23074
18620 261 1853 1501.8 22266
18304 270 2293 1503.1 21864
18428 280 1167 1503.4 22081
18457 289 1916 1502.3 21208
18704 298 1860 1498.35 21755
18935 308 1821 1497.85 21857
19101 317 2017 1496.9 21195
19313 326 1993 1513.95 23131
19647 336 1865 1531.45 22695
19558 346 1846 1542.65 22780
18796 356 3184 1556.15 23243
19247 365 701 1556 21835
19253 374 1869 1558.5 22170
19476 384 1868 1565.25 22204
19630 393 2014 1577.15 22580
19871 404 1900 1583.5 22976
20063 413 1923 1586.15 22585
20375 422 1963 1587.3 22116
20279 432 1910 1584.1 21984
20022 441 1868 1579 20564
19492 450 2679 1575.35 20642
19398 459 1529 1573.1 22359
19421 469 2053 1580.9 24161
19679 480 2055 1587.85 24324
19940 490 1995 1597.8 23601
20205 500 2001 1604.7 23542
20519 511 1979 1615.35 25011
20738 520 1976 1617.3 22905
20540 529 1824 1611.1 21307
19319 539 4001 1610.9 21675
19956 549 430 1608.9 23093
19771 558 1821 1607.6 22376
19882 568 1790 1606.45 22111
20125 577 1878 1607.25 22833
20298 586 1790 1603.45 22058
20570 596 1823 1601.3 21922
20784 606 1784 1597.7 21802
21086 615 1868 1595.55 21565
21049 624 1877 1597.65 21922
20814 633 2742 1596.95 20172
20262 641 1873 1594.4 21248
19999 651 1727 1592.95 21946
20025 661 1838 1584.05 22435
20220 670 1791 1574.75 21328
20350 678 1736 1563.6 20192
20644 688 1776 1557.35 21524
20858 698 1870 1553.7 22766
21169 707 1824 1548.45 21860
21215 716 1788 1550 21750
21065 725 1783 1548.8 21236
19883 734 3935 1543.7 21013
20339 744 717 1543.65 21800
20314 753 1836 1543.55 22276
20369 763 2173 1549.3 23701
20512 774 2211 1557.65 24323
20760 784 2189 1567.2 23968
20873 794 2061 1574.3 23615
21181 804 2128 1581.9 23579
21092 814 2115 1587.65 22786
20799 823 1753 1587.55 21536
20216 832 3137 1588.95 20998
20105 841 1687 1591.85 22453
20110 851 1800 1592.8 22121
20384 860 1770 1594.2 21392
20511 869 1704 1593.45 20949
20823 878 1778 1594.4 22017
21044 888 1797 1590.1 21872
21371 897 1711 1589.5 21942
21546 907 1603 1590.05 21736
21509 914 1225 1572.75 17067
21385 922 1430 1563.1 18465
20245 931 3990 1563.05 21709
20619 915 874 1560.45 21370
20593 924 1728 1550.5 21330
20700 933 1703 1540.1 20934
20956 942 1721 1528.15 20599
21010 950 1617 1512.25 19547
21268 959 1630 1498.05 19951
21419 968 1709 1489.75 20685
21899 977 1647 1492.55 21256
21900 986 1717 1494.55 21946
21747 2020 1701 1491.5 21944
20519 2029 4240 1493.5 21630
21121 2038 441 1491.05 20891
20997 2048 1826 1495.4 21787
21142 2057 1679 1497.05 21802
