# xct_end restore_begin restore_segment restore_end page_evict
4	0	0	0	0	
1	0	0	0	0	
1	0	0	0	0	
2	0	0	0	0	
1	0	0	0	0	
1	0	0	0	0	
2	0	0	0	0	
1	0	0	0	0	
1	0	0	0	0	
1	0	0	0	0	
10	0	0	0	0	
2	0	0	0	0	
8	0	0	0	0	
10	0	0	0	0	
7	0	0	0	0	
8	0	0	0	0	
9	0	0	0	0	
8	0	0	0	0	
12	0	0	0	0	
5	0	0	0	0	
9	0	0	0	0	
3083	0	0	0	0	
4268	0	0	0	0	
4295	0	0	0	0	
4100	0	0	0	0	
4308	0	0	0	0	
4249	0	0	0	0	
4069	0	0	0	0	
4269	0	0	0	0	
4629	0	0	0	0	
4576	0	0	0	0	
4336	0	0	0	0	
3914	0	0	0	0	
4042	0	0	0	0	
4078	0	0	0	0	
4008	0	0	0	0	
4126	0	0	0	0	
3981	0	0	0	0	
4001	0	0	0	0	
3985	0	0	0	0	
4027	0	0	0	0	
4092	0	0	0	0	
3977	0	0	0	0	
4061	0	0	0	0	
4123	0	0	0	0	
4167	0	0	0	0	
4177	0	0	0	0	
3978	0	0	0	0	
4012	0	0	0	0	
4104	0	0	0	0	
4206	0	0	0	0	
4204	0	0	0	0	
4059	0	0	0	0	
4057	0	0	0	0	
4224	0	0	0	0	
4169	0	0	0	0	
4036	0	0	0	0	
4116	0	0	0	0	
4142	0	0	0	0	
4151	0	0	0	0	
4145	0	0	0	0	
4162	0	0	0	0	
4145	0	0	0	0	
4057	0	0	0	0	
3992	0	0	0	0	
4052	0	0	0	0	
4125	0	0	0	0	
4162	0	0	0	0	
4083	0	0	0	0	
4140	0	0	0	0	
4194	0	0	0	0	
4202	0	0	0	0	
4189	0	0	0	0	
4106	0	0	0	0	
3958	0	0	0	0	
4097	0	0	0	0	
4055	0	0	0	0	
4128	0	0	0	0	
4238	0	0	0	0	
4048	0	0	0	0	
4023	0	0	0	0	
4394	0	0	0	0	
4095	0	0	0	0	
4122	0	0	0	0	
3982	0	0	0	0	
3865	0	0	0	0	
4057	0	0	0	0	
4163	0	0	0	0	
4063	0	0	0	0	
4123	0	0	0	0	
4068	0	0	0	0	
4073	0	0	0	0	
4161	0	0	0	0	
4079	0	0	0	0	
4096	0	0	0	0	
4020	0	0	0	0	
4096	0	0	0	0	
4178	0	0	0	0	
4200	0	0	0	0	
4114	0	0	0	0	
4081	0	0	0	0	
4050	0	0	0	0	
3958	0	0	0	0	
4038	0	0	0	0	
4090	0	0	0	0	
4141	0	0	0	0	
4157	0	0	0	0	
4100	0	0	0	0	
4061	0	0	0	0	
4025	0	0	0	0	
4037	0	0	0	0	
4094	0	0	0	0	
4123	0	0	0	0	
4196	0	0	0	0	
4163	0	0	0	0	
4178	0	0	0	0	
4128	0	0	0	0	
4135	0	0	0	0	
4110	0	0	0	0	
4122	0	0	0	0	
4081	0	0	0	0	
3972	0	0	0	0	
4189	0	0	0	0	
4182	0	0	0	0	
4108	0	0	0	0	
4023	0	0	0	0	
4275	0	0	0	0	
4138	0	0	0	0	
4123	0	0	0	0	
4055	0	0	0	0	
4110	0	0	0	0	
4044	0	0	0	0	
4085	0	0	0	0	
4103	0	0	0	0	
4076	0	0	0	0	
3952	0	0	0	0	
4159	0	0	0	0	
2190	0	0	0	0	
571	0	0	0	12	
3215	0	0	0	583	
3304	0	0	0	0	
924	1	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
46	0	1	0	0	
0	0	1	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
14	0	1	0	0	
0	0	1	0	0	
0	0	0	0	0	
0	0	1	0	0	
11	0	1	0	0	
0	0	0	0	0	
1	0	1	0	0	
0	0	1	0	0	
0	0	0	0	0	
0	0	0	0	0	
39	0	2	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
211	0	1	0	0	
0	0	1	0	0	
0	0	0	0	0	
30	0	2	0	0	
0	0	0	0	0	
0	0	0	0	0	
136	0	2	0	0	
0	0	0	0	0	
0	0	0	0	0	
221	0	2	0	0	
0	0	0	0	0	
0	0	0	0	0	
89	0	1	0	0	
0	0	1	0	0	
27	0	1	0	0	
0	0	1	0	0	
38	0	1	0	0	
820	0	1	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	2	0	0	
0	0	0	0	0	
0	0	0	0	0	
9	0	2	0	0	
0	0	0	0	0	
3	0	2	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
681	0	2	0	11	
1383	0	0	0	42	
14	0	0	0	0	
0	0	1	0	0	
0	0	1	0	0	
244	0	2	0	11	
0	0	1	0	0	
156	0	1	0	24	
18	0	2	0	0	
198	0	1	0	0	
299	0	1	0	10	
0	0	2	0	0	
126	0	1	0	17	
1298	0	2	0	35	
0	0	1	0	0	
328	0	3	0	27	
181	0	2	0	0	
161	0	2	0	902	
73	0	5	0	0	
24	0	4	0	0	
160	0	3	0	0	
39	0	2	0	0	
343	0	7	0	0	
1048	0	5	1	0	
1591	0	0	0	0	
1929	0	0	0	0	
2230	0	0	0	0	
2369	0	0	0	76	
2164	0	0	0	171	
2444	0	0	0	118	
2298	0	0	0	166	
2494	0	0	0	206	
2332	0	0	0	186	
1930	0	0	0	161	
1743	0	0	0	155	
1544	0	0	0	126	
1247	0	0	0	125	
1280	0	0	0	107	
1400	0	0	0	142	
1308	0	0	0	119	
1288	0	0	0	131	
1116	0	0	0	118	
1109	0	0	0	116	
1202	0	0	0	123	
954	0	0	0	82	
576	0	0	0	85	
708	0	0	0	92	
573	0	0	0	85	
533	0	0	0	63	
714	0	0	0	63	
457	0	0	0	58	
456	0	0	0	45	
369	0	0	0	49	
1510	0	0	0	173	
1391	0	0	0	179	
1731	0	0	0	259	
2437	0	0	0	256	
1958	0	0	0	261	
1590	0	0	0	223	
2123	0	0	0	314	
2466	0	0	0	339	
2017	0	0	0	349	
1798	0	0	0	272	
1489	0	0	0	183	
1196	0	0	0	224	
1151	0	0	0	175	
1017	0	0	0	149	
957	0	0	0	121	
870	0	0	0	135	
678	0	0	0	100	
749	0	0	0	115	
819	0	0	0	152	
1017	0	0	0	151	
1106	0	0	0	189	
1349	0	0	0	220	
1651	0	0	0	306	
1914	0	0	0	274	
1524	0	0	0	227	
1231	0	0	0	210	
1466	0	0	0	370	
1585	0	0	0	256	
1478	0	0	0	299	
1738	0	0	0	311	
1696	0	0	0	360	
1963	0	0	0	374	
1561	0	0	0	331	
1360	0	0	0	291	
1117	0	0	0	230	
1286	0	0	0	228	
834	0	0	0	189	
713	0	0	0	171	
616	0	0	0	138	
647	0	0	0	128	
504	0	0	0	116	
570	0	0	0	101	
403	0	0	0	110	
534	0	0	0	80	
410	0	0	0	86	
347	0	0	0	73	
396	0	0	0	79	
415	0	0	0	107	
965	0	0	0	182	
774	0	0	0	213	
1141	0	0	0	199	
314	0	0	0	72	
490	0	0	0	115	
1104	0	0	0	242	
1363	0	0	0	287	
1260	0	0	0	328	
1408	0	0	0	305	
1256	0	0	0	263	
1366	0	0	0	370	
1474	0	0	0	371	
1554	0	0	0	361	
1422	0	0	0	362	
1298	0	0	0	249	
1052	0	0	0	239	
996	0	0	0	232	
862	0	0	0	216	
824	0	0	0	188	
639	0	0	0	171	
781	0	0	0	133	
401	0	0	0	79	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
0	0	0	0	0	
