# comment compensate skip chkpt_begin chkpt_bf_tab chkpt_xct_tab chkpt_xct_lock chkpt_restore_tab chkpt_backup_tab chkpt_end add_backup xct_abort xct_freeing_space xct_end xct_end_group xct_latency_dump alloc_page dealloc_page create_store append_extent loganalysis_begin loganalysis_end redo_done undo_done restore_begin restore_segment restore_end page_set_to_be_deleted page_img_format page_evict btree_norec_alloc btree_insert btree_insert_nonghost btree_update btree_overwrite btree_ghost_mark btree_ghost_reclaim btree_ghost_reserve btree_foster_adopt btree_foster_merge btree_foster_rebalance btree_foster_rebalance_norec btree_foster_deadopt btree_split btree_compress_page tick_sec tick_msec benchmark_start page_write page_read
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	
0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	
0	0	0	0	0	0	0	0	0	0	0	11	1245	1234	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	8726	0	8924	112	0	0	135	0	0	0	0	139	0	0	0	0	10	21596	
0	0	0	0	0	0	0	0	0	0	0	13	2026	2013	0	22	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	13912	0	14213	120	0	0	190	0	0	0	0	199	0	0	0	0	636	21083	
0	0	0	0	0	0	0	0	0	0	0	14	1685	1671	0	18	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	12103	0	12225	129	0	0	183	0	0	0	0	181	0	0	0	0	587	13546	
0	0	0	0	0	0	0	0	0	0	0	12	2521	2509	0	31	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	16900	0	17289	94	0	0	243	0	0	0	0	263	0	0	0	0	570	15937	
0	1	0	0	0	0	0	0	0	0	0	12	2665	2653	0	29	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	18063	0	18399	120	0	0	253	0	0	0	0	270	0	0	0	0	608	14982	
0	0	0	1	0	0	0	0	0	0	0	12	3307	3295	0	40	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	22684	0	23039	122	0	0	329	0	0	0	0	364	0	0	0	0	596	17041	
0	0	0	0	0	0	0	0	0	0	0	11	2713	2702	0	21	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	18515	0	18871	103	0	0	293	0	0	0	0	301	0	0	0	0	436	12552	
0	0	0	0	0	0	0	0	0	0	0	24	3795	3771	0	41	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	25669	0	26400	223	0	0	372	0	0	0	0	393	0	0	0	0	514	15866	
0	0	0	0	0	0	0	0	0	0	0	10	3858	3848	0	44	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	26766	0	27032	110	0	0	411	0	0	0	0	410	0	0	0	0	494	14742	
0	0	0	0	0	0	0	0	0	0	0	13	2899	2885	0	34	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	20313	0	20417	114	0	0	304	0	0	0	0	323	0	0	0	0	352	9920	
0	0	0	1	0	0	0	0	0	0	0	16	3286	3270	0	34	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	22123	0	22708	127	0	0	326	0	0	0	0	340	0	0	0	0	391	10671	
0	0	0	0	0	0	0	0	0	0	0	24	5719	5696	0	63	627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	39827	0	40287	221	0	0	607	0	0	0	0	627	0	0	0	0	612	17191	
0	0	0	0	0	0	0	0	0	0	0	27	4435	4408	0	45	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	31043	0	31499	224	0	0	461	0	0	0	0	500	0	0	0	0	469	11959	
0	0	0	0	0	0	0	0	0	0	0	27	4084	4057	0	45	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	27654	0	28408	248	0	0	413	0	0	0	0	435	0	0	0	0	389	10422	
0	0	0	0	0	0	0	0	0	0	0	19	5290	5271	0	59	541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	36225	0	36974	179	0	0	522	0	0	0	0	542	0	0	0	0	476	12075	
0	0	0	1	0	0	0	0	0	0	0	29	5313	5284	0	56	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	36188	0	37134	270	0	0	550	0	0	0	0	552	0	0	0	0	447	11162	
0	0	0	0	0	0	0	0	0	0	0	26	6459	6433	0	71	711	0	0	1	0	0	0	0	0	0	0	0	0	0	0	193	44320	0	44994	246	0	0	704	0	0	0	0	712	0	0	0	0	521	12937	
0	0	0	0	0	0	0	0	0	0	0	31	6755	6724	0	73	692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	46392	0	47189	281	0	0	698	0	0	0	0	692	0	0	0	0	529	12655	
0	0	0	0	0	0	0	0	0	0	0	41	8006	7965	0	87	830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	54024	0	55194	335	0	0	833	0	0	0	0	829	0	0	0	0	87	13745	
0	0	0	0	0	0	0	0	0	0	0	26	5254	5228	0	57	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	35530	0	36258	207	0	0	554	0	0	0	0	554	0	0	0	0	100	8414	
0	1	0	0	0	0	0	0	0	0	0	31	6848	6817	0	74	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	47149	0	48081	295	0	0	736	0	0	0	0	746	0	0	0	0	499	10142	
0	1	0	0	0	0	0	0	0	0	0	25	6765	6740	0	71	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	46171	0	46929	231	0	0	713	0	0	0	0	737	0	0	0	0	465	9581	
0	1	0	1	0	0	0	0	0	0	0	38	6192	6154	0	70	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	43104	0	43823	336	0	0	651	0	0	0	0	674	0	0	0	0	433	8237	
0	1	0	0	0	0	0	0	0	0	0	32	7108	7076	0	73	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	48302	0	49437	313	0	0	762	0	0	0	0	731	0	0	0	0	482	8980	
0	0	0	0	0	0	0	0	0	0	0	23	6235	6212	0	70	665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	42487	0	43278	202	0	0	665	0	0	0	0	665	0	0	0	0	421	7601	
0	0	0	0	0	0	0	0	0	0	0	43	8600	8557	0	94	931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	59718	0	60408	361	0	0	882	0	0	0	0	931	0	0	0	0	567	10023	
0	0	0	0	0	0	0	0	0	0	0	46	8435	8389	0	88	890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	57854	0	58895	437	0	0	924	0	0	0	0	890	0	0	0	0	548	9015	
0	1	0	0	0	0	0	0	0	0	0	31	6697	6666	0	73	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	45190	0	46094	306	0	0	693	0	0	0	0	715	0	0	0	0	447	7004	
0	0	0	1	0	0	0	0	0	0	0	32	6938	6906	0	77	747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	48451	0	49020	282	0	0	745	0	0	0	0	747	0	0	0	0	438	7032	
0	1	0	0	0	0	0	0	0	0	0	26	6120	6094	0	63	682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	42150	0	42749	224	0	0	683	0	0	0	0	682	0	0	0	0	389	5750	
