# dirty_pages redo_length page_writes xct_end updates
29540 0 0 4901 69892
77097 11 105 8349.5 164605
106005 79 661 9428.33 162209
126849 151 660 10145.5 173413
141134 222 623 10447.4 168076
152425 297 658 10764.3 172171
160727 362 582 10788.1 153801
168227 431 630 10906.1 165572
174988 499 617 10961.7 159812
181161 567 617 11035.1 163738
186733 635 587 11052.3 159648
191881 702 592 11068 158009
197163 774 655 11161.2 170835
201874 848 621 11201.3 165919
206172 914 557 11181.7 154632
210501 2006 566 11198 161132
214508 2075 561 11221.8 164825
218442 2144 570 11245.1 164408
222352 2218 661 11310.2 174766
226125 2289 633 11356.8 169182
229690 2360 655 11704.9 169214
231953 2416 763 11542.5 119756
234808 2476 530 11465.8 142208
237547 2536 538 11360.8 145269
240482 2604 589 11340.4 161502
243478 2677 589 11338.9 174184
246167 2748 541 11379 167300
248737 2817 575 11378.3 165045
251174 2889 587 11368.7 158973
253754 2959 612 11368.1 164991
255960 3022 574 11343 151508
258261 3091 652 11363.5 164621
260504 3159 603 11323 162360
262819 3228 618 11324.1 164282
265011 3295 585 11340.5 159424
267277 3365 612 11353.7 166621
268845 3428 723 11252.4 133226
271122 3498 582 11266.3 168127
273165 3566 560 11221.1 162008
275190 3634 563 11178.5 161295
277280 3706 642 11198 170173
279147 3774 604 11347.3 161666
281053 3842 588 11420.5 162249
282921 3911 580 11485.9 163383
284824 3987 613 11507.7 165344
286522 4055 711 11461.6 161073
288162 4117 683 11400.8 147359
289934 4183 577 11367.3 154872
291673 4250 583 11373.7 159926
293569 4324 592 11404.8 175521
295392 4392 566 11448.8 162261
297160 4462 594 11451.2 163788
298792 4536 605 11440.5 160198
300539 4607 633 11446.5 168812
302066 4670 544 11408.5 148966
303589 4731 527 11329.3 142229
305162 4794 563 11381.2 150129
306831 4864 622 11369.3 164209
308374 4928 586 11335.8 153502
310452 4999 200 11356.7 167603
312038 5068 362 11267.7 146165
313391 5132 602 11229.1 152578
314788 5196 548 11189.9 151741
316162 5262 536 11169.6 154965
317570 5329 567 11154.8 159510
319097 5403 659 11208.4 174425
320479 5471 609 11253 160787
321948 5541 608 11292.9 165952
323311 5617 602 11300.1 162101
324652 5685 647 11256.6 161231
325940 5750 587 11221.6 154470
327132 5813 601 11159.8 149454
328497 5881 573 11163.6 160653
329888 5951 631 11155.9 165428
331337 6023 575 11234.3 169357
332689 6089 533 11288.8 156901
334102 6162 566 11306.9 154322
335117 6223 730 11232.1 143163
336450 6289 590 11241.5 157048
337769 6355 552 11197.8 156161
339071 6421 593 11225.5 155290
340477 6491 612 11275.8 165937
341847 6562 658 11335.3 167308
343198 6631 611 11360.4 163827
344477 6702 534 11325.8 150929
345980 6775 619 11312.9 172347
347465 6846 586 11343.5 168976
348158 6898 833 11187.5 121948
349464 6965 592 11172.9 157396
350846 7035 618 11188.7 166415
352053 7099 557 11184.1 152422
353317 7165 591 11215.2 155993
354611 7239 568 11196.6 154595
356262 7309 350 11196 165758
357886 7373 221 11133.8 152059
359332 7443 589 11152.7 166311
360687 7510 586 11155.4 158393
362089 7580 609 11230.5 164139
363566 7651 599 11272.2 168756
364814 7715 538 11261 149865
366148 7783 599 11272.2 160919
367416 7852 528 11192.4 144808
368636 7913 542 11108.2 145173
369881 7976 553 11056.6 148350
371173 8044 603 11092.3 161305
372402 8106 532 10995.5 147095
373822 8177 618 10992.6 167699
375189 8247 607 11147.5 167640
376554 8317 618 11172.4 164565
377786 8386 501 11091.4 142953
379021 8451 568 11093.2 154937
380258 8514 521 11060.5 147982
381392 8572 489 11009.2 139502
382685 8640 591 10989.4 161217
383973 8706 552 10997.6 154441
385340 8772 556 10972.5 157447
386624 8838 572 10980.8 156845
387738 8908 556 10908.7 144133
388982 8972 545 10850 151526
390160 9032 522 10810.1 140817
391379 9096 593 10785 153222
392620 9161 574 10819.6 154429
394019 9232 568 10898.1 167234
395369 9301 583 10942.8 163938
396677 9369 585 10942.6 159357
397939 9440 534 10952 146650
399195 9506 577 10908.5 156757
400539 9576 587 10893.8 164432
401836 9642 580 10867.9 156638
403073 9703 504 10863 144997
404724 9767 96 10850.5 151133
405889 9830 536 10854.3 147774
407079 9892 544 10878.7 146929
408264 9961 520 10818.7 141093
409443 10023 565 10790.2 145349
410700 10087 517 10770.3 151303
411930 10148 523 10727.9 144754
413439 10223 637 10839 177099
414639 10285 559 10829.4 146303
415937 10348 552 10864.2 149472
417089 10407 503 10818.6 139644
418339 10479 542 10797.4 147245
419698 10546 579 10771.4 159218
420987 10613 609 10759 156464
422205 10674 544 10703.8 144598
423446 10738 566 10715.5 151553
424771 10805 554 10720 159142
426033 10867 525 10651.1 146342
427349 10934 523 10645.8 156224
428621 11007 515 10674 150858
429918 11072 559 10691.7 153796
431246 11138 567 10720.1 155146
432559 11206 610 10771.5 161340
433851 11272 597 10822.6 155869
435120 11338 564 10857.5 154795
436329 11398 516 10827.2 141080
437624 11464 574 10866 155859
439008 11535 645 10844.8 169606
440108 11605 534 10822.1 142468
441444 11671 551 10845.4 155800
442837 11742 582 10946.8 167622
444069 11808 544 10977.5 155165
445162 11871 550 10937 147985
446418 11943 606 10970.1 169361
447530 12006 538 10992.3 150105
448635 12071 546 10992 152351
449739 12140 408 10923.5 138834
451305 12204 136 10953 151293
452409 12266 555 10921.2 146199
453645 12334 607 10962.9 161084
454891 12402 601 10981.6 160819
456053 12463 539 10945.2 145214
457237 12528 545 10919.4 153481
458522 12595 555 10923 156550
459707 12666 518 10884.3 144246
460836 12729 597 10914.8 149296
461979 12789 514 10852.4 140351
463164 12855 587 10802 156329
464384 12921 562 10844.6 157463
465603 12986 592 10847.2 153465
466813 13050 562 10794.2 152903
468110 13122 623 10846.8 170539
469427 13193 612 10905.4 165949
470599 13263 498 10810.2 141618
471860 13331 571 10839.1 160347
473064 13396 544 10848.8 152554
474278 13462 553 10915.6 156056
475650 13531 585 10963 163652
476863 13596 553 10984.4 152464
478063 13658 523 10930.9 146220
479372 13725 560 10922.4 157952
480642 13800 550 10945.4 152137
481797 13861 522 10903.5 144639
483034 13928 604 10901.4 157591
484235 13992 584 10920.5 151593
485413 14055 569 10910.9 148471
486604 14116 521 10926.6 145396
487871 14180 525 10903.8 150992
489116 14245 531 10905 153851
490276 14315 513 10851.2 138583
491383 14374 511 10807 138673
492589 14435 531 10720.2 143752
493779 14498 558 10669.4 149221
494986 14555 389 10653.2 134816
496368 14614 139 10579 139081
497636 14682 603 10598.2 158536
498945 14750 607 10607 161241
500047 14817 549 10487.8 130543
501167 14877 541 10457 141540
502470 14942 543 10486 155495
503675 15007 538 10470.8 151388
504925 15070 533 10467.4 150793
506184 15136 583 10515.9 153983
507421 15200 550 10497.2 150459
508676 15266 574 10524.9 157391
509840 15337 511 10495.5 138445
511001 15396 534 10482.7 139210
512214 15459 562 10486 148950
513434 15523 552 10469.5 150308
514704 15590 591 10525 157883
516089 15661 608 10615.5 167731
517429 15731 607 10684 164854
518685 15799 583 10724.9 161075
519878 15871 489 10752.1 142288
521060 15931 490 10759.5 139483
522177 15992 546 10711.4 144475
523456 16058 578 10697.1 155995
524671 16123 580 10786.3 153641
525872 16188 554 10810.7 151574
527198 16260 639 10871.4 171254
528515 16331 598 10916.3 166893
