Linux 3.13.0-68-generic (ds-server2) 	10/17/2016 	_x86_64_	(24 CPU)

10:09:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:09:49 AM  all    1.00    0.00    2.97    0.63    0.00    0.08    0.00    0.00    0.00   95.31
10:09:50 AM  all    0.67    0.00    2.29    1.13    0.00    0.00    0.00    0.00    0.00   95.91
10:09:51 AM  all    0.04    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   95.79
10:09:52 AM  all    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   95.83
10:09:53 AM  all    1.54    0.00    2.67    0.00    0.00    0.00    0.00    0.00    0.00   95.79
10:09:54 AM  all    5.40    0.00    9.77   35.43    0.00    0.17    0.00    0.00    0.00   49.23
10:09:55 AM  all    8.58    0.00    9.34   30.84    0.00    0.26    0.00    0.00    0.00   50.98
10:09:56 AM  all    0.13    0.00    0.17   28.77    0.00    0.00    0.00    0.00    0.00   70.94
10:09:57 AM  all    6.87    0.00    2.99   33.21    0.00    0.04    0.00    0.00    0.00   56.89
10:09:58 AM  all    6.89    0.00    5.74   44.17    0.00    0.09    0.00    0.00    0.00   43.11
10:09:59 AM  all    8.76    0.00    7.71   33.57    0.00    0.25    0.00    0.00    0.00   49.70
10:10:00 AM  all    7.90    0.00    8.76   26.72    0.00    0.13    0.00    0.00    0.00   56.49
10:10:01 AM  all   12.78    0.00    8.85   24.23    0.00    0.21    0.00    0.00    0.00   53.93
10:10:02 AM  all   16.24    0.00    8.31   23.53    0.00    0.25    0.00    0.00    0.00   51.67
10:10:03 AM  all   11.44    0.00    7.71   22.96    0.00    0.17    0.00    0.00    0.00   57.71
10:10:04 AM  all   15.01    0.00    8.34   21.68    0.00    0.26    0.00    0.00    0.00   54.71
10:10:05 AM  all   16.50    0.00    7.06   19.18    0.00    0.26    0.00    0.00    0.00   57.00
10:10:06 AM  all   13.26    0.00    7.29   17.11    0.00    0.21    0.00    0.00    0.00   62.13
10:10:07 AM  all    9.77    0.00    7.07   19.45    0.00    0.21    0.00    0.00    0.00   63.50
10:10:08 AM  all    9.72    0.00    6.84   16.38    0.04    0.21    0.00    0.00    0.00   66.81
