Linux 3.13.0-68-generic (ds-server2) 	10/09/2016 	_x86_64_	(24 CPU)

12:44:58 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:44:59 AM  all    1.08    0.00    2.92    1.50    0.00    0.00    0.00    0.00    0.00   94.50
12:45:00 AM  all    1.34    0.00    0.38    2.64    0.00    0.08    0.00    0.00    0.00   95.56
12:45:01 AM  all    1.59    0.00    1.72    2.59    0.00    0.00    0.00    0.00    0.00   94.10
12:45:02 AM  all    1.67    0.00    0.42    2.67    0.00    0.04    0.00    0.00    0.00   95.19
12:45:03 AM  all    1.47    0.00    1.68    6.69    0.00    0.00    0.00    0.00    0.00   90.15
12:45:04 AM  all    1.38    0.00    0.34    8.18    0.00    0.00    0.00    0.00    0.00   90.10
12:45:05 AM  all    1.59    0.00    1.67    4.80    0.00    0.00    0.00    0.00    0.00   91.94
12:45:06 AM  all    1.55    0.00    0.21    2.55    0.00    0.04    0.00    0.00    0.00   95.65
12:45:07 AM  all    1.79    0.00    0.83    2.63    0.00    0.00    0.00    0.00    0.00   94.74
12:45:08 AM  all    1.46    0.00    1.72    2.51    0.00    0.00    0.00    0.00    0.00   94.31
12:45:09 AM  all    1.01    0.00    0.29    2.47    0.00    0.00    0.00    0.00    0.00   96.23
12:45:10 AM  all    1.84    0.00    1.59    2.42    0.00    0.00    0.00    0.00    0.00   94.15
12:45:11 AM  all    1.63    0.00    0.29    2.59    0.00    0.00    0.00    0.00    0.00   95.50
12:45:12 AM  all    1.75    0.00    0.75    2.55    0.00    0.00    0.00    0.00    0.00   94.95
12:45:13 AM  all    1.63    0.00    0.67    2.51    0.00    0.00    0.00    0.00    0.00   95.18
12:45:14 AM  all    1.59    0.00    1.59    2.43    0.00    0.00    0.00    0.00    0.00   94.39
12:45:15 AM  all    1.59    0.00    0.42    2.51    0.00    0.00    0.00    0.00    0.00   95.49
12:45:16 AM  all    1.51    0.00    1.67    2.55    0.00    0.00    0.00    0.00    0.00   94.27
12:45:17 AM  all    1.38    0.00    0.54    2.55    0.00    0.00    0.00    0.00    0.00   95.53
12:45:18 AM  all    1.25    0.00    1.80    2.88    0.00    0.00    0.00    0.00    0.00   94.07
12:45:19 AM  all    1.50    0.00    0.38    2.63    0.00    0.00    0.00    0.00    0.00   95.49
12:45:20 AM  all    1.25    0.00    1.79    2.59    0.00    0.00    0.00    0.00    0.00   94.37
12:45:21 AM  all    1.50    0.00    0.33    2.55    0.00    0.00    0.00    0.00    0.00   95.62
12:45:22 AM  all    1.46    0.00    1.51    2.72    0.00    0.00    0.00    0.00    0.00   94.31
12:45:23 AM  all    0.96    0.00    0.34    2.85    0.00    0.00    0.00    0.00    0.00   95.85
12:45:24 AM  all    1.30    0.00    1.67    2.63    0.00    0.00    0.00    0.00    0.00   94.40
