Linux 3.13.0-68-generic (ds-server2) 	10/18/2016 	_x86_64_	(24 CPU)

11:11:39 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:11:40 AM  all    1.37    0.00    2.87    0.21    0.00    0.00    0.00    0.00    0.00   95.55
11:11:41 AM  all    0.75    0.00    2.29    1.25    0.00    0.12    0.00    0.00    0.00   95.59
11:11:42 AM  all    0.12    0.00    4.29    0.00    0.00    0.00    0.00    0.00    0.00   95.58
11:11:43 AM  all    1.17    0.00    3.21    0.00    0.00    0.00    0.00    0.00    0.00   95.62
11:11:44 AM  all   10.20    0.00    6.64   25.76    0.00    0.04    0.00    0.00    0.00   57.35
11:11:45 AM  all    5.31    0.00    9.85   30.93    0.00    0.17    0.00    0.00    0.00   53.73
11:11:46 AM  all    4.54    0.00    7.23   24.01    0.00    0.21    0.00    0.00    0.00   64.01
11:11:47 AM  all    6.23    0.00    7.35   25.59    0.00    0.13    0.00    0.00    0.00   60.70
11:11:48 AM  all    6.53    0.00    7.65   24.50    0.00    0.26    0.00    0.00    0.00   61.07
11:11:49 AM  all   12.04    0.00    7.69   21.43    0.00    0.26    0.00    0.00    0.00   58.58
11:11:50 AM  all   11.24    0.00    8.07   21.00    0.00    0.25    0.00    0.00    0.00   59.44
11:11:51 AM  all    6.63    0.00    8.48   23.34    0.00    0.13    0.00    0.00    0.00   61.41
11:11:52 AM  all   21.01    0.00    6.02   18.09    0.00    0.13    0.00    0.00    0.00   54.75
11:11:53 AM  all    7.56    0.00    8.59   23.12    0.00    0.17    0.00    0.00    0.00   60.55
11:11:54 AM  all    7.74    0.00    8.77   23.66    0.00    0.26    0.00    0.00    0.00   59.56
11:11:55 AM  all   30.90    0.00    7.77   20.35    0.00    0.17    0.00    0.00    0.00   40.82
11:11:56 AM  all   15.33    0.00   10.34   26.52    0.00    0.26    0.00    0.00    0.00   47.55
11:11:57 AM  all    8.82    0.00    8.30   22.52    0.00    0.17    0.00    0.00    0.00   60.20
11:11:58 AM  all    8.73    0.00    7.70   22.57    0.00    0.22    0.00    0.00    0.00   60.79
11:11:59 AM  all   11.48    0.00    8.55   20.97    0.00    0.30    0.00    0.00    0.00   58.70
11:12:00 AM  all   10.93    0.00    9.22   20.61    0.00    0.30    0.00    0.00    0.00   58.94
11:12:01 AM  all   11.44    0.00    9.13   17.80    0.00    0.26    0.00    0.00    0.00   61.37
11:12:02 AM  all   13.07    0.00    6.52   15.80    0.00    0.26    0.00    0.00    0.00   64.35
11:12:03 AM  all   14.30    0.00    6.37   15.06    0.00    0.21    0.00    0.00    0.00   64.05
11:12:04 AM  all   11.34    0.00    6.63   14.16    0.00    0.17    0.00    0.00    0.00   67.69
11:12:05 AM  all   10.85    0.00    6.30   11.14    0.00    0.13    0.00    0.00    0.00   71.59
11:12:06 AM  all   11.76    0.00    4.76   11.80    0.00    0.13    0.00    0.00    0.00   71.55
11:12:07 AM  all   14.57    0.00    7.33   10.29    0.00    0.17    0.00    0.00    0.00   67.64
11:12:08 AM  all   13.12    0.00    6.76   10.03    0.00    0.22    0.00    0.00    0.00   69.88
11:12:09 AM  all   13.54    0.00    4.81    7.71    0.00    0.13    0.00    0.00    0.00   73.81
11:12:10 AM  all   13.98    0.00    5.36    7.63    0.00    0.09    0.00    0.00    0.00   72.94
11:12:11 AM  all   12.20    0.00    5.16    6.65    0.00    0.13    0.00    0.00    0.00   75.86
11:12:12 AM  all   11.46    0.00    4.64    5.75    0.00    0.09    0.00    0.00    0.00   78.06
11:12:13 AM  all   12.93    0.00    5.23    5.87    0.00    0.13    0.00    0.00    0.00   75.85
11:12:14 AM  all   14.34    0.00    6.96    5.90    0.00    0.13    0.00    0.00    0.00   72.68
11:12:15 AM  all   14.73    0.00    6.08    5.02    0.00    0.13    0.00    0.00    0.00   74.05
11:12:16 AM  all   13.80    0.00    4.94    4.77    0.00    0.08    0.00    0.00    0.00   76.41
11:12:17 AM  all   12.79    0.00    5.25    4.53    0.00    0.08    0.00    0.00    0.00   77.34
11:12:18 AM  all   12.36    0.00    4.67    4.12    0.00    0.08    0.00    0.00    0.00   78.77
11:12:19 AM  all   12.07    0.00    4.12    3.95    0.00    0.17    0.00    0.00    0.00   79.69
11:12:20 AM  all   10.73    0.00    3.71    3.79    0.00    0.04    0.00    0.00    0.00   81.73
11:12:21 AM  all   15.14    0.00    4.92    3.74    0.00    0.08    0.00    0.00    0.00   76.11
11:12:22 AM  all   16.06    0.00    5.45    3.80    0.00    0.04    0.00    0.00    0.00   74.64
11:12:23 AM  all   14.24    0.00    5.39    3.50    0.00    0.08    0.00    0.00    0.00   76.79
11:12:24 AM  all   14.58    0.00    4.41    5.77    0.00    0.08    0.00    0.00    0.00   75.16
11:12:25 AM  all   12.80    0.00    4.31    6.27    0.00    0.17    0.00    0.00    0.00   76.45
11:12:26 AM  all   14.74    0.00    4.07    6.06    0.00    0.08    0.00    0.00    0.00   75.05
11:12:27 AM  all   13.83    0.00    4.44    6.15    0.00    0.09    0.00    0.00    0.00   75.49
11:12:28 AM  all   14.77    0.00    4.95    6.62    0.00    0.09    0.00    0.00    0.00   73.57
11:12:29 AM  all   18.54    0.00    5.97    6.09    0.00    0.04    0.00    0.00    0.00   69.36
11:12:30 AM  all   16.14    0.00    6.22    5.51    0.00    0.17    0.00    0.00    0.00   71.96
11:12:31 AM  all   15.42    0.00    4.88    5.87    0.00    0.04    0.00    0.00    0.00   73.79
11:12:32 AM  all   12.38    0.00    3.74    3.91    0.00    0.09    0.00    0.00    0.00   79.87
11:12:33 AM  all   12.84    0.00    3.33    2.86    0.00    0.04    0.00    0.00    0.00   80.94
11:12:34 AM  all   13.31    0.00    3.72    2.83    0.00    0.04    0.00    0.00    0.00   80.10
11:12:35 AM  all   13.37    0.00    3.27    2.84    0.00    0.04    0.00    0.00    0.00   80.48
11:12:36 AM  all   13.61    0.00    4.19    3.00    0.00    0.04    0.00    0.00    0.00   79.16
11:12:37 AM  all   16.05    0.00    4.81    2.74    0.00    0.04    0.00    0.00    0.00   76.35
11:12:38 AM  all   15.50    0.00    4.95    3.05    0.00    0.04    0.00    0.00    0.00   76.46
11:12:39 AM  all   13.52    0.00    3.97    3.17    0.00    0.08    0.00    0.00    0.00   79.25
11:12:40 AM  all   12.20    0.00    3.53    2.98    0.00    0.09    0.00    0.00    0.00   81.21
11:12:41 AM  all   13.37    0.00    4.09    2.74    0.00    0.08    0.00    0.00    0.00   79.71
11:12:42 AM  all   12.47    0.00    3.50    2.69    0.00    0.09    0.00    0.00    0.00   81.26
11:12:43 AM  all   12.18    0.00    3.56    2.66    0.00    0.09    0.00    0.00    0.00   81.52
