Linux 3.13.0-68-generic (ds-server2) 	04/09/2016 	_x86_64_	(24 CPU)

11:38:08 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:39:09 AM  all    0.08    0.00    1.76    3.44    0.00    0.00    0.00    0.00    0.00   94.72
11:39:10 AM  all    0.21    0.00    1.76    3.47    0.00    0.00    0.00    0.00    0.00   94.56
11:39:11 AM  all    0.13    0.00    0.88    3.52    0.00    0.00    0.00    0.00    0.00   95.47
11:39:12 AM  all    0.13    0.00    0.92    3.44    0.00    0.00    0.00    0.00    0.00   95.52
11:39:13 AM  all    0.17    0.00    0.84    3.44    0.00    0.00    0.00    0.00    0.00   95.55
11:39:14 AM  all    0.13    0.00    1.68    3.48    0.00    0.00    0.00    0.00    0.00   94.72
11:39:15 AM  all    0.21    0.00    1.63    3.48    0.00    0.00    0.00    0.00    0.00   94.68
11:39:16 AM  all    0.08    0.00    1.84    3.64    0.00    0.00    0.00    0.00    0.00   94.44
11:39:17 AM  all    0.25    0.00    1.72    3.47    0.00    0.00    0.00    0.00    0.00   94.56
11:39:18 AM  all    0.08    0.00    0.88    3.44    0.00    0.00    0.00    0.00    0.00   95.60
11:39:19 AM  all    0.21    0.00    0.75    3.48    0.00    0.00    0.00    0.00    0.00   95.56
11:39:20 AM  all    0.21    0.00    1.63    3.47    0.00    0.00    0.00    0.00    0.00   94.68
11:39:21 AM  all    0.17    0.00    1.00    3.56    0.00    0.00    0.00    0.00    0.00   95.27
11:39:22 AM  all    0.08    0.00    0.92    3.44    0.00    0.00    0.00    0.00    0.00   95.56
11:39:23 AM  all    0.25    0.00    0.88    3.47    0.00    0.00    0.00    0.00    0.00   95.40
11:39:24 AM  all    0.08    0.00    1.55    3.48    0.00    0.00    0.00    0.00    0.00   94.88
11:39:25 AM  all    0.08    0.00    0.92    3.48    0.00    0.00    0.00    0.00    0.00   95.52
11:39:26 AM  all    0.13    0.00    0.88    3.56    0.00    0.00    0.00    0.00    0.00   95.43
11:39:27 AM  all    0.17    0.00    1.72    3.47    0.00    0.00    0.00    0.00    0.00   94.64
11:39:28 AM  all    0.13    0.00    1.76    3.47    0.00    0.00    0.00    0.00    0.00   94.64
11:39:29 AM  all    0.13    0.00    1.96    3.47    0.00    0.00    0.00    0.00    0.00   94.44
11:39:30 AM  all    0.13    0.00    1.05    3.39    0.00    0.00    0.00    0.00    0.00   95.44
11:39:31 AM  all    0.17    0.00    1.63    3.56    0.00    0.00    0.00    0.00    0.00   94.64
11:39:32 AM  all    0.17    0.00    1.84    3.43    0.00    0.00    0.00    0.00    0.00   94.56
11:39:33 AM  all    0.13    0.00    1.72    3.48    0.00    0.00    0.00    0.00    0.00   94.68
11:39:34 AM  all    0.08    0.00    1.80    3.48    0.00    0.00    0.00    0.00    0.00   94.64
11:39:35 AM  all    0.21    0.00    1.59    3.43    0.00    0.00    0.00    0.00    0.00   94.77
11:39:36 AM  all    0.17    0.00    1.59    3.56    0.00    0.00    0.00    0.00    0.00   94.68
11:39:37 AM  all    0.13    0.00    1.76    3.47    0.00    0.00    0.00    0.00    0.00   94.64
11:39:38 AM  all    0.08    0.00    1.88    3.47    0.00    0.00    0.00    0.00    0.00   94.56
11:39:39 AM  all    0.17    0.00    0.92    3.56    0.00    0.00    0.00    0.00    0.00   95.36
11:39:40 AM  all    0.21    0.00    1.50    3.68    0.00    0.00    0.00    0.00    0.00   94.61
11:39:41 AM  all    0.13    0.00    0.75    3.68    0.00    0.00    0.00    0.00    0.00   95.44
11:39:42 AM  all    0.08    0.00    1.80    3.59    0.00    0.00    0.00    0.00    0.00   94.53
11:39:43 AM  all    0.13    0.00    1.80    3.47    0.00    0.00    0.00    0.00    0.00   94.60
11:39:44 AM  all    0.04    0.00    1.76    3.44    0.00    0.00    0.00    0.00    0.00   94.76
11:39:45 AM  all    0.17    0.00    1.72    3.43    0.00    0.00    0.00    0.00    0.00   94.69
11:39:46 AM  all    0.13    0.00    0.84    3.56    0.00    0.00    0.00    0.00    0.00   95.47
11:39:47 AM  all    0.04    0.00    1.68    3.48    0.00    0.00    0.00    0.00    0.00   94.80
11:39:48 AM  all    0.21    0.00    1.09    3.68    0.00    0.00    0.00    0.00    0.00   95.03
11:39:49 AM  all    0.13    0.00    1.59    3.68    0.00    0.00    0.00    0.00    0.00   94.60
11:39:50 AM  all    0.17    0.00    1.59    3.68    0.00    0.00    0.00    0.00    0.00   94.56
11:39:51 AM  all    0.13    0.00    1.55    3.72    0.00    0.00    0.00    0.00    0.00   94.60
11:39:52 AM  all    0.04    0.00    1.67    3.68    0.00    0.00    0.00    0.00    0.00   94.60
11:39:53 AM  all    0.13    0.00    0.88    3.64    0.00    0.00    0.00    0.00    0.00   95.36
11:39:54 AM  all    0.17    0.00    1.55    3.68    0.00    0.00    0.00    0.00    0.00   94.61
11:39:55 AM  all    0.08    0.00    1.71    3.63    0.00    0.04    0.00    0.00    0.00   94.53
11:39:56 AM  all    0.21    0.00    1.51    3.76    0.00    0.00    0.00    0.00    0.00   94.52
11:39:57 AM  all    0.17    0.00    1.80    3.47    0.00    0.00    0.00    0.00    0.00   94.56
11:39:58 AM  all    0.21    0.00    0.88    3.48    0.00    0.00    0.00    0.00    0.00   95.44
11:39:59 AM  all    0.13    0.00    1.76    3.44    0.00    0.00    0.00    0.00    0.00   94.68
11:40:00 AM  all    0.13    0.00    1.72    3.47    0.00    0.00    0.00    0.00    0.00   94.68
11:40:01 AM  all    0.17    0.00    0.92    3.44    0.00    0.00    0.00    0.00    0.00   95.47
11:40:02 AM  all    0.17    0.00    1.76    3.47    0.00    0.00    0.00    0.00    0.00   94.60
11:40:03 AM  all    0.13    0.00    1.72    3.48    0.00    0.00    0.00    0.00    0.00   94.68
11:40:04 AM  all    0.25    0.00    0.92    3.43    0.00    0.00    0.00    0.00    0.00   95.40
11:40:05 AM  all    0.17    0.00    1.80    3.47    0.00    0.00    0.00    0.00    0.00   94.57
11:40:06 AM  all    0.25    0.00    1.55    3.60    0.00    0.00    0.00    0.00    0.00   94.60
11:40:07 AM  all    0.25    0.00    1.55    3.44    0.00    0.00    0.00    0.00    0.00   94.76
11:40:08 AM  all    0.13    0.00    1.64    3.48    0.00    0.00    0.00    0.00    0.00   94.76
11:40:09 AM  all    0.17    0.00    1.76    3.47    0.00    0.00    0.00    0.00    0.00   94.60
11:40:10 AM  all    0.21    0.00    1.80    3.51    0.00    0.00    0.00    0.00    0.00   94.49
11:40:11 AM  all    0.25    0.00    1.84    3.47    0.00    0.00    0.00    0.00    0.00   94.44
11:40:12 AM  all    0.13    0.00    1.84    3.47    0.00    0.00    0.00    0.00    0.00   94.56
11:40:13 AM  all    0.21    0.00    1.68    3.43    0.00    0.00    0.00    0.00    0.00   94.68
11:40:14 AM  all    0.13    0.00    1.76    3.47    0.00    0.00    0.00    0.00    0.00   94.64
11:40:15 AM  all    0.21    0.00    0.96    3.39    0.00    0.00    0.00    0.00    0.00   95.44
11:40:16 AM  all    0.17    0.00    1.80    3.60    0.00    0.04    0.00    0.00    0.00   94.40
11:40:17 AM  all    0.21    0.00    1.76    3.43    0.00    0.00    0.00    0.00    0.00   94.60
11:40:18 AM  all    0.08    0.00    1.05    3.39    0.00    0.00    0.00    0.00    0.00   95.48
11:40:19 AM  all    0.17    0.00    0.96    3.43    0.00    0.00    0.00    0.00    0.00   95.44
11:40:20 AM  all    0.21    0.00    1.76    3.43    0.00    0.00    0.00    0.00    0.00   94.61
11:40:21 AM  all    0.13    0.00    1.05    3.56    0.00    0.00    0.00    0.00    0.00   95.27
11:40:22 AM  all    0.17    0.00    1.76    3.43    0.00    0.00    0.00    0.00    0.00   94.64
11:40:23 AM  all    0.17    0.00    1.01    3.39    0.00    0.00    0.00    0.00    0.00   95.44
11:40:24 AM  all    0.17    0.00    0.96    3.39    0.00    0.00    0.00    0.00    0.00   95.48
11:40:25 AM  all    0.13    0.00    1.05    3.43    0.00    0.00    0.00    0.00    0.00   95.40
11:40:26 AM  all    0.13    0.00    1.55    3.56    0.00    0.00    0.00    0.00    0.00   94.76
11:40:27 AM  all    0.17    0.00    1.80    3.47    0.00    0.00    0.00    0.00    0.00   94.56
11:40:28 AM  all    0.21    0.00    1.88    3.51    0.00    0.00    0.00    0.00    0.00   94.41
11:40:29 AM  all    0.13    0.00    1.01    3.44    0.00    0.00    0.00    0.00    0.00   95.43
11:40:30 AM  all    0.13    0.00    0.96    3.43    0.00    0.00    0.00    0.00    0.00   95.48
11:40:31 AM  all    0.08    0.00    1.84    3.51    0.00    0.00    0.00    0.00    0.00   94.56
11:40:32 AM  all    0.13    0.00    1.72    3.44    0.00    0.00    0.00    0.00    0.00   94.72
11:40:33 AM  all    0.13    0.00    1.72    3.44    0.00    0.00    0.00    0.00    0.00   94.72
11:40:34 AM  all    0.21    0.00    1.88    3.43    0.00    0.00    0.00    0.00    0.00   94.48
11:40:35 AM  all    0.13    0.00    1.72    3.39    0.00    0.00    0.00    0.00    0.00   94.77
11:40:36 AM  all    0.17    0.00    1.80    3.47    0.00    0.00    0.00    0.00    0.00   94.56
11:40:37 AM  all    0.17    0.00    1.76    3.43    0.00    0.00    0.00    0.00    0.00   94.64
11:40:38 AM  all    0.21    0.00    1.59    3.48    0.00    0.00    0.00    0.00    0.00   94.72
11:40:39 AM  all    0.21    0.00    1.68    3.48    0.00    0.00    0.00    0.00    0.00   94.64
11:40:40 AM  all    0.21    0.00    0.92    3.47    0.00    0.00    0.00    0.00    0.00   95.40
11:40:41 AM  all    0.17    0.00    0.96    3.56    0.00    0.00    0.00    0.00    0.00   95.31
11:40:42 AM  all    0.13    0.00    1.72    3.44    0.00    0.00    0.00    0.00    0.00   94.72
11:40:43 AM  all    0.17    0.00    1.67    3.52    0.00    0.00    0.00    0.00    0.00   94.64
11:40:44 AM  all    0.08    0.00    1.55    3.60    0.00    0.00    0.00    0.00    0.00   94.76
11:40:45 AM  all    0.21    0.00    1.72    3.39    0.00    0.00    0.00    0.00    0.00   94.68
11:40:46 AM  all    0.13    0.00    1.72    3.56    0.00    0.00    0.00    0.00    0.00   94.60
11:40:47 AM  all    0.21    0.00    0.96    3.47    0.00    0.00    0.00    0.00    0.00   95.36
11:40:48 AM  all    0.17    0.00    1.01    3.43    0.00    0.00    0.00    0.00    0.00   95.39
11:40:49 AM  all    0.13    0.00    1.09    3.39    0.00    0.00    0.00    0.00    0.00   95.40
11:40:50 AM  all    0.17    0.00    1.72    3.47    0.00    0.00    0.00    0.00    0.00   94.64
11:40:51 AM  all    0.25    0.00    1.80    3.39    0.00    0.00    0.00    0.00    0.00   94.56
11:40:52 AM  all    0.13    0.00    1.25    3.43    0.00    0.00    0.00    0.00    0.00   95.19
11:40:53 AM  all    0.21    0.00    1.29    3.34    0.00    0.00    0.00    0.00    0.00   95.16
11:40:54 AM  all    0.08    0.00    1.17    3.43    0.00    0.00    0.00    0.00    0.00   95.32
11:40:55 AM  all    0.17    0.00    1.68    3.43    0.00    0.00    0.00    0.00    0.00   94.72
11:40:56 AM  all    0.13    0.00    1.80    3.47    0.00    0.04    0.00    0.00    0.00   94.56
11:40:57 AM  all    0.21    0.00    1.59    3.48    0.00    0.00    0.00    0.00    0.00   94.72
11:40:58 AM  all    0.17    0.00    0.92    3.44    0.00    0.00    0.00    0.00    0.00   95.48
11:40:59 AM  all    0.13    0.00    1.88    3.47    0.00    0.00    0.00    0.00    0.00   94.52
