Linux 3.13.0-68-generic (ds-server2) 	10/17/2016 	_x86_64_	(24 CPU)

08:22:41 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:22:42 AM  all    1.21    0.00    4.59    4.05    0.00    0.00    0.00    0.00    0.00   90.15
08:22:43 AM  all    0.71    0.00    2.97    5.23    0.00    0.00    0.00    0.00    0.00   91.09
08:22:44 AM  all    0.04    0.00    4.34    3.55    0.00    0.00    0.00    0.00    0.00   92.07
08:22:45 AM  all    1.29    0.00    3.92    0.04    0.00    0.00    0.00    0.00    0.00   94.75
08:22:46 AM  all    1.80    0.00    4.49    8.93    0.00    0.08    0.00    0.00    0.00   84.69
08:22:47 AM  all    7.19    0.00    6.76   31.90    0.00    0.09    0.00    0.00    0.00   54.06
08:22:48 AM  all    4.23    0.00    8.54   22.53    0.00    0.21    0.00    0.00    0.00   64.49
08:22:49 AM  all    1.01    0.00    2.31   35.85    0.00    0.04    0.00    0.00    0.00   60.80
08:22:50 AM  all   17.69    0.00    5.66   36.77    0.00    0.08    0.00    0.00    0.00   39.81
08:22:51 AM  all    7.15    0.00    6.01   37.62    0.00    0.08    0.00    0.00    0.00   49.13
08:22:52 AM  all   10.01    0.00    5.69   21.04    0.00    0.21    0.00    0.00    0.00   63.05
08:22:53 AM  all   21.11    0.00   10.94   21.03    0.00    0.17    0.00    0.00    0.00   46.76
08:22:54 AM  all   17.91    0.00    5.57   24.08    0.00    0.26    0.00    0.00    0.00   52.19
08:22:55 AM  all   23.67    0.00   14.15   15.50    0.00    0.13    0.00    0.00    0.00   46.55
08:22:56 AM  all   15.84    0.00    7.54   20.84    0.00    0.17    0.00    0.00    0.00   55.61
08:22:57 AM  all   35.11    0.00    6.35   10.63    0.00    0.08    0.00    0.00    0.00   47.82
08:22:58 AM  all   31.14    0.00    9.39    9.60    0.00    0.08    0.00    0.00    0.00   49.79
08:22:59 AM  all   15.04    0.00    9.51   13.14    0.00    0.25    0.00    0.00    0.00   62.06
08:23:00 AM  all   12.95    0.00    6.62   18.28    0.00    0.09    0.00    0.00    0.00   62.06
08:23:01 AM  all   12.48    0.00    6.41    8.90    0.00    0.21    0.00    0.00    0.00   72.01
08:23:02 AM  all    9.79    0.00    6.66   13.83    0.00    0.26    0.00    0.00    0.00   69.46
08:23:03 AM  all   14.81    0.00   10.57    9.19    0.00    0.17    0.00    0.00    0.00   65.27
08:23:04 AM  all   16.82    0.00    5.61    9.70    0.00    0.21    0.00    0.00    0.00   67.66
08:23:05 AM  all   14.80    0.00    7.88    9.87    0.00    0.17    0.00    0.00    0.00   67.28
08:23:06 AM  all   10.88    0.00    5.71    9.39    0.00    0.08    0.00    0.00    0.00   73.93
08:23:07 AM  all    7.60    0.00    7.47    6.50    0.00    0.21    0.00    0.00    0.00   78.22
08:23:08 AM  all    9.82    0.00    7.54    8.93    0.00    0.25    0.00    0.00    0.00   73.45
08:23:09 AM  all   12.89    0.00    7.77    7.86    0.00    0.08    0.00    0.00    0.00   71.40
08:23:10 AM  all   27.27    0.00    5.96    4.74    0.00    0.13    0.00    0.00    0.00   61.91
08:23:11 AM  all   30.52    0.00    5.37    4.28    0.00    0.08    0.00    0.00    0.00   59.74
08:23:12 AM  all   19.94    0.00    5.15    6.63    0.00    0.04    0.00    0.00    0.00   68.23
08:23:13 AM  all    7.39    0.00    5.48    5.56    0.00    0.13    0.00    0.00    0.00   81.44
08:23:14 AM  all   10.28    0.00    9.23    6.35    0.00    0.17    0.00    0.00    0.00   73.97
08:23:15 AM  all   10.72    0.00    8.10    6.34    0.00    0.13    0.00    0.00    0.00   74.71
08:23:16 AM  all   11.11    0.00    8.25    4.88    0.00    0.04    0.00    0.00    0.00   75.72
08:23:17 AM  all   12.02    0.00    6.47    4.45    0.00    0.04    0.00    0.00    0.00   77.02
08:23:18 AM  all   14.05    0.00    7.28    5.34    0.00    0.13    0.00    0.00    0.00   73.21
08:23:19 AM  all   17.08    0.00    6.69    3.53    0.00    0.08    0.00    0.00    0.00   72.61
