60 GB	50 GB	5 GB	45 GB	40 GB	35 GB	30 GB	25 GB	
1.72316	1.58614	315.329	1.61062	1.67592	1.68199	1.70633	1.72227	
1.7276	1.57776	333.923	1.61326	1.66288	1.68426	1.70688	1.72157	
1.75963	1.57395	342.666	1.6201	1.65242	1.6863	1.69879	1.7212	
1.76301	1.57468	343.055	1.62139	1.64215	1.69346	1.6887	1.72057	
1.76632	1.57913	339.026	1.62028	1.6446	1.68659	1.68258	1.71292	
1.77152	1.57795	330.897	1.60458	1.65321	1.68593	1.68483	1.71432	
1.78454	1.59005	325.476	1.58962	1.65052	1.68201	1.68862	1.70594	
1.77858	1.58756	297.923	1.58783	1.64949	1.68544	1.6981	1.6923	
1.78144	1.61192	308.814	1.58672	1.65065	1.69081	1.69985	1.67813	
1.80509	1.61679	293.728	1.60148	1.64515	1.69173	1.70187	1.67316	
1.80292	1.61606	289.444	1.60683	1.64249	1.69237	1.70219	1.66907	
1.7611	1.61969	276.406	1.61456	1.64399	1.62421	1.70081	1.67133	
1.76007	1.65058	270.819	1.61193	1.64627	1.62562	1.69639	1.66788	
1.76694	1.64575	264.318	1.59527	1.60619	1.62544	1.69305	1.66722	
1.77124	1.6466	283.89	1.58966	1.59124	1.62542	1.69599	1.6579	
1.77944	1.64613	253.501	1.58531	1.57917	1.62751	1.69853	1.66081	
1.7808	1.64168	262.22	1.59385	1.5787	1.63294	1.70172	1.66813	
1.78345	1.64483	259.996	1.60045	1.57164	1.61676	1.70692	1.662	
1.78178	1.63815	264.335	1.60383	1.572	1.62449	1.69848	1.66309	
1.79587	1.63799	268.684	1.59861	1.56839	1.62135	1.69724	1.65137	
1.79667	1.64473	262.127	1.59042	1.56804	1.62075	1.69633	1.64804	
1.79355	1.64872	238.141	1.5874	1.57085	1.63326	1.69564	1.64576	
1.77093	1.65927	246.855	1.58186	1.56969	1.63755	1.69468	1.65072	
1.7882	1.66537	244.56	1.61911	1.59109	1.64335	1.69959	1.65403	
1.78521	1.67084	244.505	1.62702	1.58518	1.64765	1.70671	1.66277	
1.78091	1.67354	243.369	1.632	1.57675	1.64886	1.71021	1.66876	
1.75694	1.67779	241.202	1.63382	1.5783	1.64919	1.70414	1.67816	
1.76141	1.68429	244.47	1.63766	1.58074	1.64655	1.69374	1.69513	
1.76305	1.66318	237.939	1.63848	1.58036	1.64871	1.69106	1.71146	
1.73218	1.66621	268.52	1.62239	1.58803	1.64851	1.69057	1.71575	
1.7346	1.67423	257.637	1.61748	1.58901	1.64621	1.69671	1.71155	
1.73066	1.68419	255.492	1.60864	1.58679	1.65143	1.69574	1.71241	
1.73082	1.65876	273.02	1.60208	1.58113	1.66258	1.70132	1.71863	
1.72997	1.6809	268.712	1.5973	1.57717	1.66559	1.70341	1.72677	
1.72788	1.69121	255.713	1.63146	1.57215	1.66702	1.69723	1.73324	
1.72453	1.70682	261.195	1.63222	1.5745	1.66248	1.69342	1.73324	
1.72461	1.71627	260.176	1.63388	1.57137	1.65611	1.69209	1.7278	
1.72139	1.72946	260.244	1.64656	1.57135	1.64657	1.69174	1.72034	
1.71616	1.73882	275.586	1.64802	1.57401	1.64129	1.70013	1.71811	
1.71539	1.7463	284.41	1.66	1.57499	1.64229	1.70329	1.72138	
1.72228	1.7509	270.811	1.66878	1.57669	1.63841	1.70968	1.72346	
1.72381	1.75726	275.267	1.67831	1.57635	1.62558	1.71321	1.73426	
1.72375	1.75894	262.704	1.68385	1.58228	1.62253	1.71417	1.72943	
1.73202	1.76249	260.566	1.65768	1.55931	1.61398	1.70789	1.72376	
1.72697	1.76095	245.385	1.66386	1.55741	1.61231	1.69811	1.72384	
1.73039	1.7625	245.369	1.66747	1.55504	1.61001	1.69076	1.71775	
1.74168	1.75537	231.217	1.67081	1.556	1.60964	1.69638	1.71328	
1.73752	1.76545	230.027	1.67165	1.55862	1.6145	1.70189	1.71271	
1.73643	1.76602	238.63	1.66669	1.56129	1.61153	1.70671	1.70226	
1.74474	1.75993	207.925	1.6625	1.57734	1.62602	1.71222	1.69707	
1.74526	1.74556	207.844	1.65999	1.57747	1.64203	1.70296	1.69971	
1.73976	1.73173	225.212	1.66312	1.60624	1.64951	1.73411	1.70172	
1.72959	1.72452	212.047	1.66844	1.61004	1.64297	1.73307	1.70359	
1.72412	1.70492	202.218	1.68408	1.6104	1.64732	1.72645	1.69877	
1.72471	1.69099	186.882	1.67365	1.61522	1.65223	1.73494	1.69919	
1.72066	1.67327	192.179	1.67738	1.62398	1.68918	1.74427	1.69294	
1.71827	1.66363	187.757	1.67424	1.63024	1.69992	1.75001	1.69692	
1.74992	1.6506	181.473	1.65571	1.62769	1.69987	1.75254	1.69717	
1.75675	1.66848	174.757	1.65118	1.63034	1.70339	1.74798	1.69605	
1.75549	1.65824	168.395	1.63795	1.63042	1.70071	1.74151	1.70119	
1.74627	1.64507	177.433	1.63889	1.62861	1.71099	1.73516	1.70133	
1.739	1.63688	170.318	1.63629	1.625	1.71494	1.73327	1.69901	
1.72819	1.62991	160.827	1.63292	1.61955	1.71239	1.7373	1.7018	
1.70663	1.65342	159.523	1.62316	1.62105	1.71664	1.74067	1.69902	
1.70494	1.64538	176.608	1.63011	1.62515	1.72035	1.7486	1.69215	
1.69712	1.63867	164.692	1.62201	1.63373	1.72496	1.76086	1.69046	
1.69546	1.63545	165.652	1.62133	1.63625	1.73575	1.75364	1.68655	
1.70168	1.61779	169.476	1.62054	1.62813	1.72957	1.75215	1.68659	
1.7058	1.60619	171.238	1.62731	1.62437	1.72646	1.74355	1.69471	
1.69633	1.59988	162.647	1.63345	1.60198	1.70809	1.73496	1.70343	
1.69633	1.60626	162.757	1.63439	1.60293	1.69258	1.74097	1.71138	
1.70164	1.60904	155.833	1.63345	1.57599	1.68651	1.71249	1.70755	
1.70791	1.60558	149.3	1.66723	1.57377	1.68857	1.71304	1.70925	
1.69855	1.60554	158.841	1.65831	1.58766	1.69467	1.72163	1.7115	
1.69766	1.60719	163.127	1.63796	1.59766	1.69423	1.71594	1.73618	
1.69453	1.60611	162.029	1.63303	1.59961	1.66438	1.70544	1.73815	
1.69061	1.61092	156.556	1.62846	1.60988	1.65985	1.69512	1.73827	
1.68222	1.61008	155.79	1.63585	1.62024	1.67226	1.69205	1.73247	
1.68569	1.58209	144.741	1.64069	1.61899	1.66954	1.69825	1.73156	
1.68663	1.58556	137.276	1.64876	1.62408	1.67324	1.70603	1.73303	
1.69018	1.59599	127.136	1.64442	1.63058	1.67339	1.70916	1.7311	
1.70011	1.60152	126.209	1.64142	1.64189	1.66501	1.71089	1.7325	
1.70364	1.60527	126.286	1.63852	1.65758	1.67073	1.71172	1.73501	
1.70167	1.56934	118.714	1.63918	1.66779	1.67437	1.713	1.7415	
1.71355	1.57083	109.332	1.61802	1.67525	1.67384	1.70877	1.74796	
1.7155	1.56917	110.381	1.61598	1.68047	1.67972	1.70312	1.75765	
1.7289	1.56281	111.055	1.61406	1.68699	1.66884	1.71523	1.76502	
1.73289	1.55776	106.145	1.61585	1.69526	1.66876	1.72176	1.76066	
1.72814	1.57529	95.7089	1.61887	1.70179	1.68263	1.72843	1.75762	
1.73351	1.58231	96.3374	1.62326	1.71069	1.68692	1.73068	1.75325	
1.73833	1.57645	91.2121	1.62553	1.71462	1.68515	1.72643	1.74864	
1.74036	1.57835	83.6315	1.62775	1.73038	1.67765	1.71976	1.76085	
1.76163	1.58302	85.2404	1.59973	1.73674	1.67096	1.71447	1.75886	
1.77146	1.58252	77.1195	1.59782	1.73282	1.67049	1.715	1.75574	
1.78713	1.58242	70.6721	1.60863	1.72739	1.68644	1.71984	1.73087	
1.79162	1.58528	69.5571	1.61163	1.72594	1.68496	1.72642	1.73669	
1.78901	1.58394	75.8595	1.62171	1.72568	1.68602	1.73323	1.73864	
1.76351	1.61484	78.6717	1.62846	1.73053	1.67721	1.73296	1.74987	
1.76123	1.61233	78.5889	1.62477	1.73905	1.68544	1.72244	1.75688	
1.76101	1.60887	77.142	1.61821	1.74316	1.69686	1.71791	1.75437	
1.75821	1.60333	78.2592	1.62462	1.74722	1.69664	1.7165	1.75956	
1.75477	1.59629	77.9044	1.61851	1.74581	1.70208	1.7194	1.76068	
1.74869	1.58767	73.7016	1.62186	1.73747	1.70002	1.71945	1.7572	
1.75045	1.58828	73.8696	1.62651	1.73198	1.70127	1.72113	1.75455	
1.74507	1.58701	69.8253	1.63025	1.72984	1.70679	1.72033	1.745	
1.75212	1.58836	75.3748	1.63061	1.72935	1.70544	1.71681	1.73747	
1.73927	1.59277	77.8276	1.64796	1.73139	1.71866	1.73069	1.73858	
1.73416	1.60111	74.3962	1.64455	1.73751	1.73029	1.72241	1.74008	
1.74796	1.58316	72.081	1.64449	1.74305	1.7267	1.71958	1.74368	
1.75667	1.57964	73.4274	1.63881	1.74648	1.73237	1.73149	1.74545	
1.76566	1.57859	74.9742	1.63665	1.75044	1.74309	1.73635	1.74483	
1.76991	1.57191	73.5297	1.63617	1.7489	1.75363	1.7456	1.77265	
1.75034	1.57139	71.049	1.6397	1.75174	1.76117	1.75313	1.77017	
1.7536	1.60935	72.7351	1.64778	1.74843	1.75884	1.75225	1.77242	
1.74494	1.61282	74.6206	1.63907	1.76844	1.73994	1.75745	1.77669	
1.74735	1.61973	66.922	1.64478	1.76697	1.74131	1.75666	1.77716	
1.74568	1.61882	59.9461	1.64102	1.76374	1.75426	1.75319	1.77231	
1.74424	1.58765	58.6093	1.63379	1.75057	1.75975	1.75348	1.76767	
1.74337	1.59765	59.3171	1.63744	1.74393	1.75777	1.75632	1.7636	
1.73302	1.59908	63.6608	1.64167	1.7428	1.75365	1.75857	1.76279	
1.72775	1.59365	62.2195	1.63792	1.74509	1.75614	1.76389	1.76183	
1.72575	1.59747	60.1151	1.6424	1.74837	1.75717	1.76207	1.75381	
1.73604	1.6048	59.3295	1.6385	1.752	1.76285	1.75562	1.75585	
1.73761	1.60224	57.4684	1.63453	1.76218	1.76545	1.75094	1.76631	
1.75229	1.6039	55.2921	1.63198	1.77279	1.76541	1.75152	1.77651	
1.74874	1.59857	48.6061	1.63006	1.77483	1.75774	1.74963	1.78138	
1.74101	1.59297	45.3028	1.61296	1.76852	1.74727	1.7285	1.7842	
1.74074	1.58321	44.052	1.61736	1.76195	1.74497	1.73324	1.78582	
1.72463	1.58199	43.8131	1.61315	1.76086	1.7383	1.73492	1.77653	
1.71017	1.57848	40.6935	1.6183	1.75955	1.73097	1.72675	1.77476	
1.69551	1.58852	40.3095	1.62132	1.75776	1.72147	1.72654	1.77129	
1.71086	1.59236	42.4202	1.62147	1.75131	1.71428	1.71561	1.74185	
1.72161	1.59007	46.271	1.62251	1.7485	1.71178	1.70996	1.74179	
1.72471	1.55918	46.5484	1.61239	1.75568	1.70667	1.70281	1.74393	
1.71971	1.5566	48.1656	1.60682	1.73353	1.70325	1.69876	1.73978	
1.72174	1.54481	49.2315	1.60897	1.72964	1.69917	1.70292	1.73599	
1.73402	1.57864	50.4125	1.61287	1.72775	1.6797	1.70811	1.74021	
1.73851	1.58549	49.0425	1.62341	1.73245	1.67412	1.71416	1.7374	
1.74181	1.57692	47.8608	1.67012	1.73468	1.66988	1.71695	1.73767	
1.7385	1.57943	45.1648	1.67585	1.73232	1.66311	1.71137	1.74261	
1.75454	1.58351	44.6638	1.67886	1.72962	1.65347	1.70322	1.73821	
1.76003	1.59415	45.3604	1.68006	1.73343	1.6657	1.69691	1.74627	
1.75842	1.59028	44.6754	1.69273	1.7312	1.66023	1.69641	1.74941	
1.76008	1.58926	42.5843	1.70155	1.71671	1.64775	1.71877	1.73548	
1.74494	1.58658	41.9321	1.7155	1.70321	1.64101	1.71825	1.73559	
1.73785	1.58728	42.5914	1.72983	1.70504	1.64556	1.72097	1.72889	
1.74487	1.58423	43.8954	1.73884	1.71171	1.64697	1.71587	1.72136	
1.74316	1.58302	47.6344	1.74394	1.71429	1.638	1.7173	1.71916	
1.74255	1.59137	48.2341	1.7477	1.71554	1.63789	1.7138	1.73859	
1.74725	1.59234	48.153	1.75336	1.71284	1.63522	1.70749	1.74048	
1.74473	1.58714	47.2228	1.76029	1.71324	1.63793	1.71277	1.74821	
1.71124	1.59648	44.354	1.77084	1.7101	1.63268	1.7326	1.74743	
1.6879	1.60156	40.4883	1.77304	1.70985	1.63341	1.73364	1.74507	
1.67546	1.59418	39.599	1.77455	1.70432	1.62842	1.73924	1.7457	
1.66694	1.59392	37.8133	1.78626	1.70751	1.63748	1.73974	1.74934	
1.65681	1.59479	37.9737	1.78417	1.70588	1.63259	1.73665	1.75168	
1.64261	1.55589	37.5323	1.78434	1.73705	1.63925	1.7313	1.74835	
1.64971	1.55616	38.0828	1.79372	1.7325	1.63207	1.72077	1.75152	
1.64355	1.55731	38.5152	1.745	1.72843	1.63019	1.71591	1.75773	
1.64309	1.55392	37.0705	1.73601	1.72881	1.63134	1.72203	1.75626	
1.63512	1.55973	36.2916	1.7312	1.72911	1.63285	1.73676	1.75623	
1.62346	1.54236	36.5451	1.74085	1.72297	1.61318	1.74211	1.75339	
1.61751	1.53936	37.2249	1.74123	1.72331	1.6057	1.75215	1.75067	
1.60453	1.54269	37.629	1.74272	1.73532	1.61527	1.73258	1.76009	
1.62637	1.53964	37.7565	1.74113	1.74045	1.61544	1.73053	1.76029	
1.62396	1.55137	36.94	1.74848	1.72695	1.61136	1.72825	1.76783	
1.61325	1.55919	35.5201	1.749	1.72377	1.60727	1.72968	1.77421	
1.60156	1.5937	31.8513	1.75521	1.71798	1.60164	1.7297	1.77391	
1.59813	1.61706	30.9636	1.75932	1.70901	1.60041	1.73495	1.76291	
1.59278	1.64917	30.6552	1.75412	1.70464	1.59805	1.74346	1.76075	
1.5902	1.70809	30.3562	1.75082	1.70091	1.60393	1.73623	1.76234	
1.59665	1.69827	31.0133	1.74903	1.70871	1.61782	1.72886	1.75778	
1.5976	1.7038	32.0767	1.74398	1.71349	1.60635	1.72806	1.76258	
1.6168	1.70467	29.3801	1.75283	1.71545	1.61221	1.72263	1.75772	
1.62027	1.70619	27.2221	1.754	1.71709	1.60454	1.71226	1.76146	
1.62796	1.70761	26.051	1.75777	1.72108	1.60384	1.71175	1.7683	
1.65797	1.7227	24.887	1.75613	1.69239	1.59558	1.71409	1.78956	
1.65647	1.73136	23.4251	1.7373	1.69708	1.59535	1.72068	1.78744	
1.65119	1.75114	22.0571	1.74293	1.70186	1.61307	1.72385	1.7792	
1.64887	1.75475	22.1599	1.76086	1.71588	1.61441	1.7219	1.77966	
1.67289	1.74911	21.4764	1.76549	1.71819	1.6125	1.70922	1.78227	
1.68735	1.74864	20.407	1.78634	1.72404	1.61006	1.70475	1.78291	
1.68671	1.76618	19.8216	1.78207	1.72844	1.61276	1.68995	1.78695	
1.69198	1.78342	20.2502	1.77644	1.7277	1.60188	1.68926	1.78107	
1.68047	1.82163	20.0397	1.77269	1.72999	1.59454	1.69265	1.7881	
1.68409	1.8352	19.491	1.75923	1.73714	1.59055	1.6926	1.78371	
1.69933	1.85775	20.1384	1.75	1.73854	1.58949	1.69975	1.77526	
1.71453	1.82607	19.9777	1.74459	1.74594	1.58804	1.69933	1.76976	
1.71656	1.79655	19.572	1.74545	1.75227	1.58693	1.69687	1.77416	
1.71699	1.76524	19.6345	1.75167	1.76205	1.59115	1.69029	1.7734	
1.71579	1.71144	18.7463	1.7539	1.77329	1.58431	1.68048	1.77392	
1.71536	1.71335	18.2097	1.75212	1.77343	1.57376	1.67665	1.77857	
1.71752	1.71301	16.6273	1.75392	1.77152	1.5771	1.68297	1.77613	
1.7012	1.71276	16.3887	1.75449	1.77293	1.57175	1.72353	1.7771	
1.71035	1.72478	15.4387	1.75475	1.77002	1.57205	1.73033	1.76739	
1.70015	1.72386	15.5795	1.76461	1.77293	1.57116	1.72942	1.76026	
1.67044	1.73483	15.2376	1.77199	1.77063	1.57282	1.72948	1.73956	
1.69034	1.72093	14.9953	1.77925	1.79398	1.57532	1.72276	1.73856	
1.6959	1.69714	15.5419	1.7771	1.79546	1.55524	1.71989	1.74264	
1.69662	1.69235	16.0108	1.75808	1.78331	1.55042	1.71517	1.74043	
1.6645	1.71052	16.0169	1.74952	1.77765	1.55052	1.72307	1.74042	
1.64991	1.73887	16.3691	1.71623	1.80763	1.55239	1.72436	1.73759	
1.64954	1.7627	15.8536	1.70637	1.80714	1.54577	1.72991	1.76783	
1.65336	1.74686	15.3679	1.70745	1.81057	1.54205	1.73407	1.77183	
1.63027	1.72327	15.039	1.70667	1.81241	1.56535	1.73515	1.7669	
1.63264	1.69608	15.4561	1.70311	1.81604	1.56582	1.73519	1.76791	
1.62602	1.67234	14.6723	1.7032	1.81151	1.57243	1.72711	1.79211	
1.61534	1.674	14.4716	1.69683	1.81514	1.57764	1.72584	1.82659	
1.61264	1.68695	13.8961	1.69963	1.82028	1.57928	1.73965	1.82357	
1.61527	1.68901	13.5817	1.70686	1.80914	1.58407	1.74251	1.82396	
1.63751	1.68089	13.5316	1.70027	1.80189	1.58288	1.75425	1.81534	
1.64159	1.7042	13.3628	1.69336	1.79453	1.57983	1.75514	1.80983	
1.64218	1.69717	13.0359	1.68943	1.78497	1.5851	1.75579	1.82356	
1.643	1.71183	13.0534	1.68897	1.78156	1.58387	1.71252	1.82668	
1.62985	1.69764	12.7124	1.68572	1.7874	1.59029	1.71142	1.83308	
1.6302	1.72152	13.1139	1.68638	1.78735	1.59686	1.72439	1.83177	
1.65555	1.70452	13.3215	1.67814	1.79105	1.61488	1.73043	1.85503	
1.62574	1.70167	13.7802	1.66297	1.76651	1.61841	1.73694	1.86425	
1.62306	1.72258	13.7519	1.65795	1.7636	1.62856	1.74386	1.88197	
1.62251	1.73438	13.5779	1.65819	1.76218	1.63544	1.74733	1.87732	
1.62576	1.73589	14.1437	1.65999	1.76461	1.64049	1.74374	1.87503	
1.62507	1.71906	14.223	1.65884	1.72777	1.64659	1.74192	1.87281	
1.63125	1.68284	14.3055	1.66393	1.72962	1.65779	1.73988	1.8336	
1.62265	1.70784	13.8169	1.66965	1.72515	1.66605	1.73496	1.83616	
1.62726	1.72291	14.1357	1.70412	1.72902	1.65333	1.73646	1.82757	
1.63932	1.72338	14.3312	1.71332	1.72574	1.65668	1.74045	1.82801	
1.63791	1.72139	14.0365	1.70953	1.72865	1.6517	1.74331	1.80934	
1.63865	1.7214	14.2965	1.71085	1.71723	1.64871	1.74769	1.78178	
1.64055	1.72605	14.2054	1.70041	1.71004	1.64995	1.73717	1.77535	
1.64262	1.74131	14.4615	1.712	1.71559	1.6451	1.73675	1.77427	
1.626	1.75105	14.4044	1.71186	1.71447	1.65249	1.72903	1.77768	
1.62088	1.72737	13.9844	1.7237	1.72263	1.66238	1.72613	1.78114	
1.61881	1.72833	13.844	1.72745	1.73208	1.665	1.7187	1.78424	
1.62046	1.727	13.6952	1.72164	1.73299	1.66932	1.72619	1.79622	
1.62337	1.73542	13.6502	1.71476	1.72453	1.66898	1.72888	1.80466	
1.6291	1.71177	12.6709	1.697	1.73317	1.67088	1.71849	1.80285	
1.60792	1.70689	12.1481	1.68893	1.72351	1.67104	1.71606	1.7841	
1.61702	1.72426	11.9992	1.68814	1.7225	1.67504	1.71025	1.77555	
1.6229	1.70645	11.4642	1.6903	1.72797	1.66764	1.70349	1.76295	
1.62598	1.72506	11.7317	1.68992	1.73697	1.6697	1.69723	1.77776	
1.63637	1.71117	11.4383	1.6877	1.74235	1.68095	1.69963	1.78155	
1.64638	1.70704	11.1019	1.6887	1.74726	1.68255	1.70459	1.78757	
1.63916	1.72803	11.1574	1.68287	1.74555	1.68418	1.71028	1.79676	
1.64116	1.70317	11.2899	1.68633	1.74598	1.68848	1.71748	1.79134	
1.63972	1.68368	11.0467	1.65042	1.74242	1.68494	1.71912	1.7902	
1.62274	1.68042	10.7157	1.6384	1.74104	1.68345	1.7126	1.79007	
1.6158	1.67885	10.8615	1.64358	1.74282	1.68306	1.75051	1.7933	
1.61252	1.68171	10.8071	1.65241	1.75705	1.69241	1.74362	1.79265	
1.61513	1.66794	11.066	1.65445	1.75795	1.69611	1.73936	1.81395	
1.61967	1.65641	10.7685	1.63435	1.75799	1.70344	1.7433	1.81837	
1.6223	1.64347	11.2969	1.647	1.75889	1.69536	1.75231	1.82221	
1.64329	1.6459	11.8933	1.63596	1.75911	1.68982	1.75418	1.81885	
1.64312	1.64303	12.376	1.62785	1.75789	1.68402	1.76126	1.80354	
1.6433	1.62896	12.4066	1.62348	1.74968	1.68205	1.75978	1.78896	
1.6415	1.6233	12.6287	1.62399	1.75832	1.67563	1.75426	1.78007	
1.6416	1.62542	12.9043	1.61783	1.7463	1.67306	1.74838	1.78066	
1.651	1.62421	13.1591	1.62491	1.75443	1.65446	1.74809	1.77865	
1.64057	1.60509	12.7285	1.63132	1.75778	1.65159	1.75417	1.78133	
1.63835	1.60765	12.6028	1.62978	1.75923	1.65271	1.76173	1.77234	
1.63517	1.63986	12.0619	1.62107	1.7453	1.64892	1.76692	1.71624	
1.60512	5.0261	11.6614	4.22524	3.2809	1.6328	1.73637	4.13354	
3.04448	8.06006	11.5223	5.97538	6.21866	3.84835	4.82525	8.81118	
4.63841	10.4689	11.4383	6.42563	11.4699	7.14706	6.77636	10.6604	
8.56663	14.6	11.6124	6.36216	13.3928	8.69046	6.71427	16.8913	
10.5815	18.0848	11.5212	8.67564	16.6736	10.2043	12.8204	23.7972	
15.1552	20.1094	11.428	9.58088	23.6063	12.4938	14.3065	25.835	
20.8105	21.3495	11.2633	12.7454	30.8575	16.3684	19.5502	30.8749	
21.7716	23.1816	10.9688	16.2073	34.9172	24.7236	28.8398	39.6305	
24.6314	27.7009	10.753	19.5039	37.286	30.5222	38.6515	44.0372	
33.6696	34.3502	10.7864	23.868	46.9417	33.5498	40.1173	45.1465	
38.5595	39.4336	10.257	27.9732	48.6108	40.7651	43.1117	47.8356	
41.8387	45.9528	9.85336	30.9883	59.8831	46.4122	55.5762	48.82	
45.9208	47.3172	9.60354	32.4521	61.4453	47.9578	60.5018	50.3716	
52.2392	51.2421	9.47395	34.0699	64.5158	47.9033	72.1787	52.8788	
56.9552	54.8258	9.50081	41.4587	67.8501	49.4337	86.5694	55.3635	
58.2689	60.8165	8.99701	48.5971	72.7549	56.1848	101.184	58.4824	
61.0589	62.0985	8.65354	54.132	81.0533	59.0634	113.334	61.2571	
62.3398	71.2022	8.36346	55.1675	83.9422	63.2678	116.09	71.3847	
75.9153	74.1184	8.4961	68.0098	87.8981	66.1611	119.499	72.1475	
81.5039	78.2396	8.46294	84.5472	91.9177	67.4193	131.253	73.8865	
82.3013	88.5656	8.47193	93.8293	97.0354	72.9743	134.547	72.6751	
85.7557	87.821	8.51463	98.355	105.533	73.8733	141.41	70.3397	
87.9458	88.2862	8.64718	101.14	102.275	73.2408	141.342	71.8929	
85.5753	84.8174	8.52824	109.583	104.208	74.1085	142.159	74.2979	
87.7719	87.3118	8.78136	111.932	105.049	74.5209	136.651	69.2103	
85.0795	89.4114	9.01948	114.146	101.018	83.5393	137.711	72.6403	
80.3382	91.0827	9.52703	113.582	98.3412	85.7165	133.69	74.8328	
85.0386	90.9385	10.0303	116.285	96.6026	80.1259	127.424	70.571	
85.1408	87.0647	9.83837	117.439	98.1717	79.2296	120.808	70.5898	
76.0426	85.3883	9.64653	125.635	90.4494	80.892	120.368	69.421	
74.4916	83.3472	9.56301	125.712	94.7546	74.9391	123.526	82.3693	
73.4168	82.2694	9.51384	126.078	86.5318	74.2747	117.317	84.8839	
69.7946	82.2137	9.1783	135.606	99.7814	75.4853	114.618	90.0443	
66.0182	82.4775	9.06739	137.015	98.554	86.1577	103.993	88.285	
64.3626	86.932	8.70356	142.281	98.2837	88.5122	94.9929	93.2053	
67.1646	84.9423	8.7053	137.19	100.395	83.4147	80.3279	90.8225	
68.0459	85.4656	8.6594	132.692	95.1835	82.5955	72.7063	90.6551	
79.8749	80.2788	8.74662	134.758	93.7796	79.9311	76.3762	81.8204	
81.6528	81.3478	8.60444	124.323	96.7936	78.622	82.5834	86.2891	
79.567	85.7403	8.68618	111.918	98.6941	78.2917	81.5926	91.3744	
85.1421	74.7142	8.6152	104.281	93.0387	76.26	80.528	91.138	
83.4984	72.947	8.53029	107.399	87.8446	75.8412	79.8831	91.4876	
82.0208	72.8185	8.22917	105.156	87.3227	77.7773	82.9078	91.9893	
82.8022	82.5001	7.9904	106.817	84.0153	77.3843	86.3987	90.2857	
79.7394	77.9651	7.49902	116.409	85.0416	83.8569	88.7162	106.61	
94.0681	76.8428	6.9419	116.318	92.0197	75.4226	91.9431	103.827	
98.3284	77.4737	6.40498	119.979	93.8279	79.4576	93.5816	98.7352	
104.987	76.7697	5.90469	120.948	96.1376	77.4943	91.9112	100.627	
104.521	79.2206	5.95585	120.318	95.0853	77.9349	91.8884	101.861	
112.64	79.5648	5.96044	109.061	95.8576	74.4966	96.4719	101.861	
126.507	76.4768	5.87726	114.589	91.2282	73.1836	96.3596	89.3126	
136.218	89.2823	5.70894	114.403	100.341	69.3547	97.4835	98.4902	
142.071	88.7905	5.71251	111.659	93.8659	68.9662	101.849	93.5726	
140.384	90.3852	5.62586	124.839	93.8369	59.733	102.819	98.6701	
139.907	85.3529	5.69072	117.022	94.52	59.9588	97.3699	97.856	
136.641	89.2689	5.57691	121.475	90.3442	64.4154	117.876	99.992	
147.307	103.199	5.49317	122.631	91.6474	74.1553	114.717	97.7767	
153.166	107.243	5.31134	126.226	103.258	81.2617	115.679	99.2051	
139.197	111.685	5.67058	126.625	108.483	82.5723	110.49	94.785	
142.943	108.814	5.42291	124.738	121.098	85.7986	101.669	91.9617	
139.349	122.129	5.36373	132.757	125.437	87.2159	102.81	93.5501	
141.147	126.962	5.28176	123.316	124.908	87.7551	96.1526	93.4667	
141.669	138.324	5.27563	128.367	124.401	86.7633	96.1287	96.9249	
141.413	148.556	5.26011	118.82	132.398	89.1953	99.7841	101.81	
141.943	158.236	5.23562	107.544	128.261	82.4359	99.8298	88.2928	
133.042	157.466	5.28001	110.979	120.108	82.1461	94.0015	91.5902	
130.718	159.841	5.32605	110.021	115.473	74.1917	92.9832	92.7496	
121.031	160.063	5.21808	106.85	113.53	80.8171	92.4534	90.2079	
120.081	165.259	5.15902	102.971	111.986	78.8092	91.7625	88.0795	
112.717	160.842	5.16153	105.356	125.243	80.342	88.9943	90.7618	
114.636	172.186	5.16489	101.867	126.11	83.0019	88.7094	93.0622	
105.045	162.179	5.22007	109.02	114.811	82.2941	88.5968	82.0503	
114.088	169.517	5.34111	102.189	107.837	81.9511	85.6108	82.4359	
115.853	166.48	5.27241	107.661	107.348	82.387	92.0163	77.4985	
122.611	167.15	5.18556	105.521	109.161	85.2545	94.1181	72.012	
123.234	169.189	5.18705	101.136	107.855	84.1967	75.378	70.8709	
114.889	159.095	5.45389	101.157	107.686	83.463	79.0739	76.0856	
96.5997	158.391	5.47289	98.5057	96.7792	75.73	73.2097	73.986	
104.44	158.38	5.04635	97.5713	85.3665	73.3947	70.2375	79.2892	
100.004	153.834	5.09683	100.508	72.2884	74.7267	74.6139	77.2366	
101.408	146.261	5.09788	90.4388	72.582	73.6445	75.3467	80.3243	
99.0335	155.081	5.11645	92.0917	67.393	72.0672	75.7305	80.2771	
101.67	146.676	5.08891	87.2652	68.0913	68.3947	73.4111	81.0986	
104.599	129.644	5.05025	88.5212	71.5314	64.7252	69.2393	70.0321	
107.078	124.96	5.08544	89.5881	79.1217	68.4537	68.2113	68.8573	
102.568	126.259	5.03852	84.5811	79.1919	72.1937	71.0409	68.3909	
100.207	123.968	4.9999	82.0228	80.491	72.9505	71.0764	69.0831	
97.9122	126.894	5.08128	86.2542	95.2024	71.8223	76.2651	72.3174	
102.665	123.27	5.06657	88.2005	97.8377	69.8702	78.389	70.2442	
