0 restore_end page_write
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
237 0 5929
2161 159 24023
2869 395 6871
2912 17 238
4821 885 13978
7410 794 15541
10833 685 17044
14391 635 16309
18779 638 16647
23370 627 15405
29481 695 17402
35009 605 13840
41490 613 14227
49553 694 15605
58262 698 14039
67101 667 12318
76721 8 11953
86472 532 10836
95891 631 9371
105907 677 8969
116079 681 7994
126864 673 7897
137096 635 6794
146441 600 5567
156524 566 5591
167698 654 5627
177921 591 4819
188332 598 4455
197897 569 3797
208389 609 3717
219476 671 3420
230624 626 3348
241447 585 2856
253062 626 3143
263577 591 2301
274445 602 2313
285628 614 2145
296230 571 1969
306964 574 1778
318263 589 1734
328515 515 1554
339286 542 1569
351169 590 1579
362125 537 1271
372029 489 1140
381885 486 1040
392927 554 1110
403392 531 968
413684 545 889
424632 599 869
435539 578 855
445991 551 798
455301 514 650
465655 554 642
477036 619 752
487295 559 643
496948 512 553
507031 538 547
517502 559 547
528055 563 536
538441 557 509
549544 579 524
561002 605 524
571814 554 478
582954 587 500
592932 492 386
603507 519 437
613579 492 362
623882 529 351
634711 560 377
645757 576 351
656052 540 368
665547 496 315
674839 493 284
685076 540 303
694919 510 299
705815 571 325
716707 557 306
726774 521 330
736676 521 268
746056 503 291
756688 571 254
767083 549 304
777724 564 276
788869 588 303
799640 566 238
809479 510 248
819546 533 252
829603 515 217
839703 533 241
850701 551 261
861764 556 259
872475 548 259
882440 490 196
892831 531 221
903475 552 215
913568 536 201
924118 565 212
934885 560 213
945839 573 217
956800 581 242
967313 548 207
978187 561 189
988625 545 191
998648 547 187
1008861 543 210
1019440 560 164
1029970 547 196
1040034 526 166
1050080 528 144
1060008 514 199
1070509 557 171
1080647 540 157
1091283 548 167
1102200 532 166
1112779 554 154
1123412 523 158
1133850 511 181
1143980 495 143
1153823 477 165
1163283 476 150
1174293 565 187
1185577 581 172
1196334 556 175
1206818 546 147
1217113 540 165
1227510 540 143
1237195 498 132
1247119 516 156
1258154 568 138
1268839 554 155
