0 restore_end page_write
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
144 0 3018
2142 0 26863
4849 0 22109
8323 277 19163
11606 661 15504
15028 660 14714
18984 627 14896
23325 600 14594
28316 626 14828
35187 728 17345
41881 703 14421
47729 524 11187
52410 405 8161
60155 600 12250
66657 488 9221
75428 627 11167
84265 597 10201
93386 580 9372
103382 603 9052
112477 578 7795
122629 17 7576
131462 245 6010
140050 502 5339
149395 600 5358
159663 558 5398
169351 566 4987
179719 647 4739
190633 639 4538
201057 584 3915
209968 528 3169
217991 472 2783
228111 571 3187
235424 881 2026
243620 503 2224
253071 539 2363
262332 532 2155
272082 549 2162
281630 526 1878
290386 479 1676
299130 659 1716
309741 555 1808
320068 526 1495
329881 498 1388
341384 575 1470
350565 464 1090
361250 576 1253
372261 560 1271
383974 587 1188
394600 535 1077
405541 593 1008
415139 526 818
426577 648 918
437069 570 844
447563 576 753
458154 566 777
468679 561 728
479644 614 639
490223 620 597
500821 591 557
512513 648 672
523041 576 563
533751 577 552
543879 547 508
555447 606 521
565726 541 473
576577 601 481
587524 573 416
599153 577 511
608275 482 287
617686 466 339
629014 597 411
641014 626 424
651440 571 362
662048 614 371
672570 563 344
683139 553 325
694230 584 391
705866 610 320
716711 569 303
727234 546 322
736952 523 246
747222 564 316
757264 567 292
768069 582 314
778638 587 271
785489 1160 171
795132 713 262
805730 559 259
816432 548 276
826333 530 258
836622 538 251
847865 623 237
859361 574 238
870060 540 225
879923 513 203
890541 528 237
901562 568 248
911671 534 219
922360 577 234
933526 583 206
944759 585 220
954951 525 212
965155 546 180
976112 602 191
986103 552 177
995746 515 201
1006019 545 166
1014852 733 153
1025232 551 175
1035398 529 193
1045442 539 179
1055947 588 208
1065232 529 182
1075244 594 168
1086110 569 152
1097625 615 179
1108537 538 164
1118631 553 137
1128431 494 154
1139296 541 169
1149109 490 155
1160193 541 176
1171419 572 193
1182568 622 155
1192806 562 178
1202340 517 145
1212501 534 185
1223020 552 144
1233607 574 156
1243641 622 133
1253366 705 143
1263842 544 142
