Linux 3.13.0-68-generic (ds-server2) 	10/18/2016 	_x86_64_	(24 CPU)

01:28:24 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:28:25 AM  all    1.25    0.00    4.29    0.12    0.00    0.00    0.00    0.00    0.00   94.34
01:28:26 AM  all    0.71    0.00    2.88    1.09    0.00    0.04    0.00    0.00    0.00   95.28
01:28:27 AM  all    1.00    0.00    4.35    0.21    0.00    0.00    0.00    0.00    0.00   94.44
01:28:28 AM  all    1.69    0.00    4.34    9.14    0.00    0.04    0.00    0.00    0.00   84.79
01:28:29 AM  all   10.25    0.00   10.12   39.88    0.00    0.17    0.00    0.00    0.00   39.58
01:28:30 AM  all    3.52    0.00    5.92   25.06    0.00    0.13    0.00    0.00    0.00   65.36
01:28:31 AM  all    4.61    0.00    6.36   28.08    0.00    0.17    0.00    0.00    0.00   60.78
01:28:32 AM  all   15.79    0.00    9.39   20.40    0.00    0.25    0.00    0.00    0.00   54.17
01:28:33 AM  all   19.65    0.00    8.45   21.85    0.00    0.34    0.00    0.00    0.00   49.70
01:28:34 AM  all    9.45    0.00    7.17   26.28    0.00    0.34    0.00    0.00    0.00   56.76
01:28:35 AM  all   17.66    0.00    6.41   17.61    0.00    0.21    0.00    0.00    0.00   58.11
01:28:36 AM  all   17.05    0.00    6.69   22.98    0.00    0.30    0.00    0.00    0.00   52.98
01:28:37 AM  all   15.78    0.00    8.76   18.95    0.00    0.25    0.00    0.00    0.00   56.26
01:28:38 AM  all    9.03    0.00   11.93   20.91    0.00    0.26    0.00    0.00    0.00   57.88
01:28:39 AM  all   23.90    0.00    6.16   16.65    0.00    0.13    0.00    0.00    0.00   53.16
01:28:40 AM  all   15.54    0.00    7.34   24.97    0.00    0.13    0.00    0.00    0.00   52.03
01:28:41 AM  all   14.24    0.00   15.93   16.18    0.00    0.21    0.00    0.00    0.00   53.43
01:28:42 AM  all   16.68    0.00    4.94   14.38    0.00    0.13    0.00    0.00    0.00   63.87
01:28:43 AM  all   17.03    0.00    4.73   14.90    0.00    0.17    0.00    0.00    0.00   63.18
01:28:44 AM  all   22.26    0.00    5.88   13.12    0.00    0.13    0.00    0.00    0.00   58.61
01:28:45 AM  all   16.19    0.00    7.60   12.87    0.00    0.13    0.00    0.00    0.00   63.21
01:28:46 AM  all   11.73    0.00    6.76   14.80    0.00    0.13    0.00    0.00    0.00   66.58
01:28:47 AM  all   13.57    0.00    4.03   12.10    0.00    0.00    0.00    0.00    0.00   70.29
01:28:48 AM  all    9.42    0.00   10.68   25.18    0.00    0.04    0.00    0.00    0.00   54.69
01:28:49 AM  all   16.72    0.00    4.70   37.30    0.00    0.17    0.00    0.00    0.00   41.10
01:28:50 AM  all   13.54    0.00    6.71   17.53    0.00    0.17    0.00    0.00    0.00   62.05
01:28:51 AM  all   11.01    0.00    6.16    7.55    0.00    0.08    0.00    0.00    0.00   75.20
01:28:52 AM  all   22.54    0.00    6.82   11.08    0.00    0.13    0.00    0.00    0.00   59.44
01:28:53 AM  all    7.72    0.00    5.94    6.70    0.00    0.08    0.00    0.00    0.00   79.56
01:28:54 AM  all   11.56    0.00    7.63    8.18    0.00    0.17    0.00    0.00    0.00   72.46
01:28:55 AM  all    9.53    0.00    6.51    8.34    0.00    0.21    0.00    0.00    0.00   75.40
01:28:56 AM  all   30.03    0.00    5.03    6.90    0.00    0.17    0.00    0.00    0.00   57.87
01:28:57 AM  all   11.98    0.00    7.05    7.22    0.00    0.17    0.00    0.00    0.00   73.59
01:28:58 AM  all   12.00    0.00    7.96    6.57    0.00    0.08    0.00    0.00    0.00   73.39
01:28:59 AM  all   11.19    0.00    6.42    6.29    0.00    0.08    0.00    0.00    0.00   76.01
01:29:00 AM  all   16.66    0.00    6.44    5.30    0.00    0.08    0.00    0.00    0.00   71.51
01:29:01 AM  all   12.90    0.00    6.32    5.78    0.00    0.04    0.00    0.00    0.00   74.96
01:29:02 AM  all   12.37    0.00    6.10    6.70    0.00    0.09    0.00    0.00    0.00   74.74
01:29:03 AM  all   12.64    0.00    6.99    6.03    0.00    0.08    0.00    0.00    0.00   74.27
01:29:04 AM  all    9.30    0.00    7.57    4.65    0.00    0.13    0.00    0.00    0.00   78.35
01:29:05 AM  all   12.48    0.00    8.57    4.88    0.00    0.08    0.00    0.00    0.00   73.98
01:29:06 AM  all   10.29    0.00    5.67    3.47    0.00    0.04    0.00    0.00    0.00   80.52
01:29:07 AM  all   20.74    0.00    6.11    4.62    0.00    0.04    0.00    0.00    0.00   68.49
01:29:08 AM  all   11.63    0.00    4.88    3.23    0.00    0.13    0.00    0.00    0.00   80.13
01:29:09 AM  all   15.82    0.00    6.60    4.25    0.00    0.04    0.00    0.00    0.00   73.28
01:29:10 AM  all   10.87    0.00    7.96    3.54    0.00    0.00    0.00    0.00    0.00   77.63
01:29:11 AM  all   10.50    0.00    5.48    3.50    0.00    0.04    0.00    0.00    0.00   80.47
01:29:12 AM  all   13.89    0.00    6.54    3.95    0.00    0.04    0.00    0.00    0.00   75.58
01:29:13 AM  all   14.85    0.00    6.61    4.35    0.00    0.00    0.00    0.00    0.00   74.19
01:29:14 AM  all   11.45    0.00    7.21    3.22    0.00    0.00    0.00    0.00    0.00   78.12
01:29:15 AM  all    9.70    0.00    6.01    3.01    0.00    0.08    0.00    0.00    0.00   81.20
01:29:16 AM  all   11.87    0.00    6.34    3.49    0.00    0.00    0.00    0.00    0.00   78.31
01:29:17 AM  all   10.89    0.00    5.78    2.11    0.00    0.08    0.00    0.00    0.00   81.14
01:29:18 AM  all   10.53    0.00    5.31    1.68    0.00    0.00    0.00    0.00    0.00   82.48
01:29:19 AM  all   12.64    0.00    8.03    3.51    0.00    0.08    0.00    0.00    0.00   75.74
01:29:20 AM  all   15.31    0.00    9.58    6.46    0.00    0.13    0.00    0.00    0.00   68.52
01:29:21 AM  all   15.10    0.00    9.18    5.96    0.00    0.13    0.00    0.00    0.00   69.63
01:29:22 AM  all   12.93    0.00    9.12    5.98    0.00    0.08    0.00    0.00    0.00   71.88
01:29:23 AM  all   12.34    0.00    8.11    4.10    0.00    0.04    0.00    0.00    0.00   75.41
01:29:24 AM  all   11.51    0.00    6.87    4.47    0.00    0.08    0.00    0.00    0.00   77.06
01:29:25 AM  all   12.25    0.00    6.44    4.96    0.00    0.04    0.00    0.00    0.00   76.31
01:29:26 AM  all   14.06    0.00    8.02    5.79    0.00    0.04    0.00    0.00    0.00   72.10
01:29:27 AM  all   12.64    0.00    8.30    4.80    0.00    0.04    0.00    0.00    0.00   74.21
01:29:28 AM  all   17.53    0.00    9.14    4.78    0.00    0.00    0.00    0.00    0.00   68.55
01:29:29 AM  all   16.79    0.00    5.34    3.20    0.00    0.00    0.00    0.00    0.00   74.67
01:29:30 AM  all    9.89    0.00    4.97    2.59    0.00    0.08    0.00    0.00    0.00   82.46
01:29:31 AM  all   10.89    0.00    5.70    2.89    0.00    0.04    0.00    0.00    0.00   80.48
01:29:32 AM  all    9.88    0.00    5.85    2.44    0.00    0.08    0.00    0.00    0.00   81.75
01:29:33 AM  all   10.13    0.00    5.56    2.74    0.00    0.04    0.00    0.00    0.00   81.54
01:29:34 AM  all   10.91    0.00    5.73    2.55    0.00    0.00    0.00    0.00    0.00   80.81
01:29:35 AM  all   10.97    0.00    6.03    2.49    0.00    0.00    0.00    0.00    0.00   80.51
01:29:36 AM  all   16.82    0.00    3.64    2.08    0.00    0.04    0.00    0.00    0.00   77.42
01:29:37 AM  all   14.37    0.00    4.87    2.86    0.00    0.04    0.00    0.00    0.00   77.86
01:29:38 AM  all   13.03    0.00    6.39    3.00    0.00    0.00    0.00    0.00    0.00   77.58
01:29:39 AM  all   11.62    0.00    5.83    2.96    0.00    0.09    0.00    0.00    0.00   79.50
01:29:40 AM  all   10.13    0.00    5.32    2.19    0.00    0.08    0.00    0.00    0.00   82.28
01:29:41 AM  all   12.78    0.00    5.92    2.90    0.00    0.00    0.00    0.00    0.00   78.40
01:29:42 AM  all   12.04    0.00    5.93    2.25    0.00    0.00    0.00    0.00    0.00   79.78
01:29:43 AM  all   14.01    0.00    4.69    2.20    0.00    0.04    0.00    0.00    0.00   79.06
01:29:44 AM  all    9.75    0.00    6.40    2.37    0.00    0.00    0.00    0.00    0.00   81.48
01:29:45 AM  all   10.97    0.00    4.32    2.71    0.00    0.04    0.00    0.00    0.00   81.95
01:29:46 AM  all   11.62    0.00    5.94    3.48    0.00    0.00    0.00    0.00    0.00   78.97
01:29:47 AM  all   13.90    0.00    6.99    5.47    0.00    0.08    0.00    0.00    0.00   73.55
01:29:48 AM  all   11.03    0.00    4.89    2.87    0.00    0.04    0.00    0.00    0.00   81.17
01:29:49 AM  all   23.46    0.00    6.38    3.80    0.00    0.04    0.00    0.00    0.00   66.31
01:29:50 AM  all   17.45    0.00    8.17    9.11    0.00    0.04    0.00    0.00    0.00   65.23
01:29:51 AM  all   15.18    0.00    6.32    4.58    0.00    0.04    0.00    0.00    0.00   73.88
01:29:52 AM  all    9.71    0.00    6.29    3.88    0.00    0.04    0.00    0.00    0.00   80.08
01:29:53 AM  all   11.18    0.00    6.14    4.49    0.00    0.08    0.00    0.00    0.00   78.11
01:29:54 AM  all   12.64    0.00    5.85    4.07    0.00    0.00    0.00    0.00    0.00   77.43
01:29:55 AM  all   10.58    0.00    6.12    3.48    0.00    0.04    0.00    0.00    0.00   79.77
01:29:56 AM  all   11.94    0.00    6.46    2.42    0.00    0.00    0.00    0.00    0.00   79.18
01:29:57 AM  all   13.10    0.00    6.29    3.15    0.00    0.04    0.00    0.00    0.00   77.42
01:29:58 AM  all   12.75    0.00    5.39    2.48    0.00    0.04    0.00    0.00    0.00   79.34
01:29:59 AM  all    9.51    0.00    4.82    2.79    0.00    0.04    0.00    0.00    0.00   82.85
01:30:00 AM  all   10.56    0.00    5.79    3.36    0.00    0.04    0.00    0.00    0.00   80.24
01:30:01 AM  all    8.30    0.00    5.08    2.84    0.00    0.00    0.00    0.00    0.00   83.78
01:30:02 AM  all    9.37    0.00    5.81    2.54    0.00    0.00    0.00    0.00    0.00   82.27
01:30:03 AM  all   12.38    0.00    5.03    2.87    0.00    0.00    0.00    0.00    0.00   79.71
01:30:04 AM  all   18.19    0.00    6.21    3.46    0.00    0.04    0.00    0.00    0.00   72.10
01:30:05 AM  all   13.40    0.00    5.79    3.17    0.00    0.04    0.00    0.00    0.00   77.60
01:30:06 AM  all   12.10    0.00    4.01    2.36    0.00    0.00    0.00    0.00    0.00   81.53
01:30:07 AM  all   13.12    0.00    5.71    3.58    0.00    0.00    0.00    0.00    0.00   77.59
01:30:08 AM  all    8.42    0.00    6.13    2.66    0.00    0.00    0.00    0.00    0.00   82.78
01:30:09 AM  all   10.09    0.00    4.52    2.79    0.00    0.04    0.00    0.00    0.00   82.56
01:30:10 AM  all   10.05    0.00    4.52    2.57    0.00    0.04    0.00    0.00    0.00   82.82
01:30:11 AM  all   10.26    0.00    6.50    2.41    0.00    0.04    0.00    0.00    0.00   80.79
01:30:12 AM  all   11.34    0.00    6.29    2.34    0.00    0.00    0.00    0.00    0.00   80.03
01:30:13 AM  all    9.49    0.00    5.28    2.28    0.00    0.04    0.00    0.00    0.00   82.91
01:30:14 AM  all    9.25    0.00    3.77    2.12    0.00    0.04    0.00    0.00    0.00   84.82
01:30:15 AM  all   12.40    0.00    3.84    2.98    0.00    0.09    0.00    0.00    0.00   80.69
01:30:16 AM  all   13.07    0.00    5.73    3.65    0.00    0.00    0.00    0.00    0.00   77.55
01:30:17 AM  all   13.01    0.00    5.08    2.56    0.00    0.04    0.00    0.00    0.00   79.31
01:30:18 AM  all   10.31    0.00    5.11    2.75    0.00    0.00    0.00    0.00    0.00   81.83
01:30:19 AM  all   14.90    0.00    8.41    4.54    0.00    0.04    0.00    0.00    0.00   72.10
01:30:20 AM  all   12.23    0.00    5.33    4.19    0.00    0.08    0.00    0.00    0.00   78.17
01:30:21 AM  all    9.75    0.00    4.08    2.79    0.00    0.04    0.00    0.00    0.00   83.33
01:30:22 AM  all   10.45    0.00    6.18    3.89    0.00    0.04    0.00    0.00    0.00   79.44
01:30:23 AM  all   10.30    0.00    8.11    4.16    0.00    0.00    0.00    0.00    0.00   77.43
01:30:24 AM  all   10.08    0.00    7.15    4.39    0.00    0.13    0.00    0.00    0.00   78.24
01:30:25 AM  all   14.05    0.00    7.11    4.21    0.00    0.00    0.00    0.00    0.00   74.64
01:30:26 AM  all   15.18    0.00    6.59    4.17    0.00    0.04    0.00    0.00    0.00   74.02
01:30:27 AM  all   13.22    0.00    5.06    3.06    0.00    0.04    0.00    0.00    0.00   78.62
01:30:28 AM  all   11.31    0.00    4.79    3.09    0.00    0.00    0.00    0.00    0.00   80.81
01:30:29 AM  all    9.69    0.00    4.99    2.83    0.00    0.08    0.00    0.00    0.00   82.40
01:30:30 AM  all   10.12    0.00    4.87    3.16    0.00    0.00    0.00    0.00    0.00   81.85
01:30:31 AM  all   10.64    0.00    5.19    2.66    0.00    0.00    0.00    0.00    0.00   81.51
