Linux 3.13.0-68-generic (ds-server2) 	10/15/2016 	_x86_64_	(24 CPU)

01:55:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:55:41 AM  all    1.12    0.00    4.08    0.46    0.00    0.00    0.00    0.00    0.00   94.33
01:55:42 AM  all    1.00    0.00    3.17    1.13    0.00    0.00    0.00    0.00    0.00   94.71
01:55:43 AM  all    0.21    0.00    4.84    0.00    0.00    0.00    0.00    0.00    0.00   94.95
01:55:44 AM  all    0.96    0.00    3.79    0.00    0.00    0.00    0.00    0.00    0.00   95.25
01:55:45 AM  all    4.88    0.00    5.43   37.40    0.00    0.17    0.00    0.00    0.00   52.12
01:55:46 AM  all    6.46    0.00    5.10   21.03    0.00    0.25    0.00    0.00    0.00   67.16
01:55:47 AM  all    3.87    0.00    7.66   14.86    0.00    0.04    0.00    0.00    0.00   73.56
01:55:48 AM  all   12.34    0.00    6.06   20.53    0.00    0.34    0.00    0.00    0.00   60.73
01:55:49 AM  all   13.65    0.00    7.63   18.65    0.00    0.21    0.00    0.00    0.00   59.86
01:55:50 AM  all   26.30    0.00    9.81   17.04    0.00    0.21    0.00    0.00    0.00   46.64
01:55:51 AM  all   13.84    0.00    8.64   17.06    0.00    0.17    0.00    0.00    0.00   60.29
01:55:52 AM  all   14.60    0.00    7.02   18.52    0.00    0.26    0.00    0.00    0.00   59.60
01:55:53 AM  all   17.10    0.00    7.10   17.35    0.00    0.17    0.00    0.00    0.00   58.28
01:55:54 AM  all   40.67    0.00    6.99    7.19    0.00    0.04    0.00    0.00    0.00   45.11
01:55:55 AM  all   14.99    0.00    7.47   24.66    0.00    0.38    0.00    0.00    0.00   52.49
01:55:56 AM  all    9.03    0.00    9.62   15.95    0.00    0.25    0.00    0.00    0.00   65.15
01:55:57 AM  all    9.46    0.00    6.66   14.34    0.00    0.34    0.00    0.00    0.00   69.20
01:55:58 AM  all   14.31    0.00    8.61    6.88    0.00    0.08    0.00    0.00    0.00   70.11
01:55:59 AM  all   11.24    0.00    7.58   15.62    0.00    0.08    0.00    0.00    0.00   65.47
01:56:00 AM  all   18.79    0.00    9.86    9.35    0.00    0.21    0.00    0.00    0.00   61.79
01:56:01 AM  all   18.69    0.00    9.56   10.23    0.00    0.17    0.00    0.00    0.00   61.35
