# dirty_pages redo_length page_writes xct_end updates
152 0 0 17 263
49182 0 0 4571 128955
85602 9 95 6485 145084
109262 70 552 7412 143496
125905 129 541 7937.8 140708
138988 190 555 8342 145860
149195 254 549 8629.71 145254
157086 312 546 8773.75 136854
164102 371 542 8920.11 140861
170564 432 544 9062 146623
176626 497 567 9215.73 152726
182035 559 549 9316.92 147908
187251 622 567 9416.46 150935
192060 690 561 9501.14 151193
196608 753 577 9574.67 148816
200931 815 553 9624.06 146479
204944 876 524 9655.29 142830
208934 1961 506 9692.56 146110
212888 2026 540 9760.53 153162
216610 2090 542 9817.9 152233
219923 2152 543 10335.9 146793
223302 2221 560 10430.3 152778
226854 2289 601 10497.1 161700
229728 2349 534 10494.4 143269
232626 2412 554 10517.9 149329
235495 2476 554 10531.7 151493
238398 2544 600 10585.4 162721
241144 2609 551 10645.2 154230
243858 2678 545 10681.8 151895
246355 2740 517 10687 146941
248792 2803 540 10682.8 149538
251176 2867 589 10705.8 154116
253337 2926 540 10680.5 139981
255643 2988 537 10666.9 147123
257989 3056 602 10714.9 162053
260306 3123 587 10758.2 158518
262330 3190 538 10771.5 147177
264498 3253 550 10789.6 148960
266680 3320 547 10809 158529
268960 3381 77 10781.8 146572
269726 3423 903 10611.4 99390
271643 3487 537 10595.8 151196
273597 3551 530 10557.4 152417
275393 3617 513 10568.4 146264
277111 3677 534 10548.9 140009
279007 3745 609 10583 161254
280951 3814 595 10588.1 163163
282633 3874 517 10541.3 142520
284312 3936 563 10523.4 147891
286131 4001 584 10549 154270
287943 4068 587 10574 157466
289596 4134 534 10538.8 142105
291228 4198 564 10564.8 149947
292753 4257 543 10552.4 140820
294446 4322 540 10519.1 153476
296058 4384 521 10478 148125
297775 4451 552 10514.8 158084
299496 4518 626 10540 159170
301170 4587 603 10548.9 162566
302711 4654 524 10536 142303
304310 4717 561 10715.3 148935
305808 4779 584 10696.7 147058
307438 4845 592 10712.5 156760
308836 4904 526 10692.5 138430
310474 4972 599 10757.6 161335
312165 5041 578 10762.7 162617
313847 5115 566 10753.4 157470
315288 5176 502 10767.4 145052
316685 5237 548 10764.4 144489
318035 5299 531 10730.9 146314
319457 5361 588 10692.3 146125
320827 5418 517 10668 135897
322087 5479 675 10641.5 143153
323587 5543 564 10676.8 152141
325012 5610 512 10642.1 142451
326870 5674 48 10642.4 149611
328170 5738 557 10623 153000
329529 5803 575 10612.1 154382
330783 5867 537 10564.6 151190
332057 5934 592 10611.2 157068
333437 6001 571 10647.6 159838
334676 6066 544 10668.5 154126
335951 6139 552 10649 153191
337117 6200 535 10657.2 145145
338260 6260 527 10590.2 141417
339452 6321 552 10542.5 145265
340723 6388 584 10532.4 157190
341917 6451 563 10547.8 150064
342255 6499 946 10430.5 113649
342332 6541 1116 10262.9 97713
343590 6614 580 10288.6 155227
344830 6675 527 10320.7 144499
346017 6736 538 10330.9 143504
347351 6801 546 10339.4 154311
348697 6866 539 10377.1 154656
349969 6931 544 10395.5 151524
351214 6995 538 10391 152298
352492 7065 590 10410.3 160013
353745 7132 563 10405.5 146478
354929 7194 559 10378.6 146267
356171 7259 568 10354.9 152630
357336 7321 538 10335.5 147396
358575 7388 606 10350.2 158812
359858 7456 612 10404.9 159614
361120 7521 578 10451.5 153972
362373 7593 562 10456.5 151067
363664 7658 532 10447.4 155145
364784 7715 478 10394.4 134989
366003 7775 520 10496.7 140859
367190 7837 525 10665.2 146437
368714 7898 157 10633.5 144576
370183 7963 414 10656 153077
371452 8027 567 10681 152022
372568 8092 518 10613.7 134062
373863 8156 601 10613.9 152389
374997 8214 538 10552.8 137996
376323 8280 608 10572.3 156836
377560 8344 566 10534.2 150726
378893 8411 591 10576.5 159306
380211 8476 536 10595.6 153983
381579 8544 553 10621 162029
382668 8609 518 10577.4 133880
383915 8673 549 10552.4 150174
385061 8733 542 10493.6 141717
386310 8795 578 10466.9 147615
387485 8856 533 10446.4 144958
388612 8916 567 10398 140645
389891 8980 555 10458.5 152928
391065 9050 550 10472.4 144669
392243 9111 523 10458 143014
393567 9178 571 10500.2 157436
394747 9237 528 10464.9 141770
395959 9299 516 10441.1 144481
397225 9363 533 10503.4 150844
398524 9430 602 10520 159305
399703 9491 537 10548.7 144243
400837 9559 527 10487.6 137767
402076 9622 560 10495 150267
403298 9685 578 10466.4 148275
404434 9744 511 10417.3 138814
405662 9805 548 10368.1 145473
406829 9870 617 10438.1 153808
408128 9937 592 10460.8 156096
409452 10004 562 10520.1 159084
410722 10078 565 10549.4 153413
412067 10146 581 10618.5 161321
413303 10210 560 10657.1 151408
415067 10278 104 10681 158932
416205 10336 416 10646 137245
417293 10395 516 10645.8 140987
418545 10464 605 10658.5 161013
419811 10531 609 10723.4 160219
420971 10599 517 10695 137356
422179 10661 567 10674.1 146286
423493 10725 560 10642.1 150792
424688 10786 548 10645 143711
425966 10850 531 10683.9 150843
427310 10920 599 10729.2 165103
428704 10990 589 10776.6 167328
430075 11062 619 10876.8 168647
431387 11129 572 10919.4 158627
432611 11202 535 10899.2 150172
433974 11272 623 10931.3 165632
434971 11330 668 10857.2 137318
436216 11395 608 10845.9 152565
437483 11460 590 10814 152887
438818 11529 630 10854.7 163195
440095 11595 604 10847.4 157099
441542 11667 616 10967.4 169566
442749 11733 721 11021.2 156583
444056 11805 506 10975.7 147576
445472 11875 574 10997.5 163369
446817 11944 616 11083.7 163405
448133 12012 612 11132 160549
449428 12081 654 11177.3 164629
450600 12150 609 11240.6 161405
451763 12217 576 11269.7 158806
452976 12286 595 11267.5 163168
454257 12357 627 11270.1 167431
455324 12430 593 11200 147984
456474 12494 523 11176.5 151898
457761 12563 576 11235.2 163628
459545 12633 95 11230.4 165228
460804 12697 495 11278.5 151415
462097 12764 625 11291.5 158103
463386 12832 595 11312.5 161004
464653 12900 627 11306.6 162030
465698 12969 558 11243.6 137710
466905 13037 663 11206.1 160655
468137 13105 639 11215.8 160173
469492 13175 676 11279.2 165972
470775 13243 607 11253.7 159408
472119 13314 612 11274.1 166981
473499 13387 626 11313.4 173382
474983 13461 628 11358.1 175737
476205 13537 558 11323.4 153900
477459 13604 604 11319 158558
478733 13670 587 11289 156373
480055 13741 611 11288.3 166031
