Linux 3.13.0-68-generic (ds-server2) 	10/08/2016 	_x86_64_	(24 CPU)

06:44:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:44:08 PM  all    0.75    0.00    3.00    2.17    0.00    0.00    0.00    0.00    0.00   94.08
06:44:09 PM  all    1.80    0.00    1.59    2.00    0.00    0.04    0.00    0.00    0.00   94.57
06:44:10 PM  all    1.54    0.00    1.13    2.50    0.00    0.00    0.00    0.00    0.00   94.82
06:44:11 PM  all    1.50    0.00    1.30    2.51    0.00    0.00    0.00    0.00    0.00   94.69
06:44:12 PM  all    1.68    0.00    1.76   12.21    0.00    0.00    0.00    0.00    0.00   84.35
06:44:13 PM  all    0.92    0.00    1.21    7.25    0.00    0.04    0.00    0.00    0.00   90.59
06:44:14 PM  all    1.42    0.00    0.84    2.72    0.00    0.00    0.00    0.00    0.00   95.02
06:44:15 PM  all    1.67    0.00    1.46    2.55    0.00    0.00    0.00    0.00    0.00   94.32
06:44:16 PM  all    1.55    0.00    0.80    2.55    0.00    0.00    0.00    0.00    0.00   95.10
06:44:17 PM  all    1.63    0.00    0.88    2.55    0.00    0.00    0.00    0.00    0.00   94.95
06:44:18 PM  all    1.38    0.00    0.63    2.89    0.00    0.00    0.00    0.00    0.00   95.10
06:44:19 PM  all    2.00    0.00    1.66    2.70    0.00    0.08    0.00    0.00    0.00   93.56
06:44:20 PM  all    1.34    0.00    1.55    2.64    0.00    0.00    0.00    0.00    0.00   94.48
06:44:21 PM  all    1.43    0.00    0.67    2.56    0.00    0.00    0.00    0.00    0.00   95.34
06:44:22 PM  all    1.26    0.00    0.92    2.64    0.00    0.04    0.00    0.00    0.00   95.15
06:44:23 PM  all    1.34    0.00    0.80    2.60    0.00    0.00    0.00    0.00    0.00   95.26
06:44:24 PM  all    1.55    0.00    1.55    2.68    0.00    0.00    0.00    0.00    0.00   94.23
06:44:25 PM  all    1.51    0.00    0.84    2.55    0.00    0.00    0.00    0.00    0.00   95.11
06:44:26 PM  all    1.67    0.00    0.79    2.51    0.00    0.00    0.00    0.00    0.00   95.03
06:44:27 PM  all    1.26    0.00    0.80    2.52    0.00    0.00    0.00    0.00    0.00   95.43
06:44:28 PM  all    1.13    0.00    1.51    2.93    0.00    0.00    0.00    0.00    0.00   94.43
06:44:29 PM  all    1.00    0.00    1.51    3.72    0.00    0.00    0.00    0.00    0.00   93.77
06:44:30 PM  all    1.63    0.00    0.84    2.63    0.00    0.00    0.00    0.00    0.00   94.91
06:44:31 PM  all    1.46    0.00    1.51    2.68    0.00    0.00    0.00    0.00    0.00   94.35
06:44:32 PM  all    1.21    0.00    1.55    2.68    0.00    0.00    0.00    0.00    0.00   94.55
06:44:33 PM  all    1.47    0.00    0.75    2.76    0.00    0.04    0.00    0.00    0.00   94.98
06:44:34 PM  all    1.13    0.00    0.88    2.97    0.00    0.00    0.00    0.00    0.00   95.02
06:44:35 PM  all    1.01    0.00    1.68    2.81    0.00    0.00    0.00    0.00    0.00   94.51
06:44:36 PM  all    1.34    0.00    1.51    2.64    0.00    0.00    0.00    0.00    0.00   94.51
06:44:37 PM  all    1.13    0.00    1.59    2.85    0.00    0.00    0.00    0.00    0.00   94.43
06:44:38 PM  all    0.96    0.00    1.72    3.02    0.00    0.00    0.00    0.00    0.00   94.30
06:44:39 PM  all    1.42    0.00    0.88    2.72    0.00    0.04    0.00    0.00    0.00   94.94
06:44:40 PM  all    1.17    0.00    1.59    2.84    0.00    0.00    0.00    0.00    0.00   94.40
06:44:41 PM  all    1.09    0.00    1.63    2.89    0.00    0.00    0.00    0.00    0.00   94.39
06:44:42 PM  all    1.17    0.00    1.55    2.89    0.00    0.00    0.00    0.00    0.00   94.39
06:44:43 PM  all    1.13    0.00    1.67    2.97    0.00    0.00    0.00    0.00    0.00   94.23
06:44:44 PM  all    1.21    0.00    0.88    2.76    0.00    0.00    0.00    0.00    0.00   95.15
06:44:45 PM  all    1.51    0.00    1.55    2.80    0.00    0.04    0.00    0.00    0.00   94.10
06:44:46 PM  all    1.26    0.00    1.26    2.68    0.00    0.00    0.00    0.00    0.00   94.81
06:44:47 PM  all    1.17    0.00    1.59    2.89    0.00    0.00    0.00    0.00    0.00   94.35
06:44:48 PM  all    1.17    0.00    1.51    2.89    0.00    0.00    0.00    0.00    0.00   94.43
06:44:49 PM  all    1.34    0.00    1.51    2.76    0.00    0.00    0.00    0.00    0.00   94.39
06:44:50 PM  all    1.13    0.00    0.96    2.76    0.00    0.04    0.00    0.00    0.00   95.11
06:44:51 PM  all    1.05    0.00    1.59    2.89    0.00    0.00    0.00    0.00    0.00   94.47
06:44:52 PM  all    1.05    0.00    1.59    2.85    0.00    0.00    0.00    0.00    0.00   94.51
06:44:53 PM  all    0.96    0.00    0.92    2.89    0.00    0.00    0.00    0.00    0.00   95.22
06:44:54 PM  all    1.50    0.00    1.55    2.80    0.00    0.04    0.00    0.00    0.00   94.11
06:44:55 PM  all    1.55    0.00    1.46    2.63    0.00    0.00    0.00    0.00    0.00   94.36
06:44:56 PM  all    1.51    0.00    1.42    2.68    0.00    0.00    0.00    0.00    0.00   94.40
06:44:57 PM  all    1.34    0.00    1.51    2.76    0.00    0.00    0.00    0.00    0.00   94.39
06:44:58 PM  all    1.46    0.00    1.46    2.76    0.00    0.00    0.00    0.00    0.00   94.31
06:44:59 PM  all    1.00    0.00    1.76    2.97    0.00    0.00    0.00    0.00    0.00   94.27
06:45:00 PM  all    1.00    0.00    0.92    2.76    0.00    0.00    0.00    0.00    0.00   95.32
06:45:01 PM  all    1.42    0.00    1.47    2.72    0.00    0.00    0.00    0.00    0.00   94.39
06:45:02 PM  all    1.42    0.00    1.59    2.80    0.00    0.00    0.00    0.00    0.00   94.20
06:45:03 PM  all    1.17    0.00    1.67    2.97    0.00    0.00    0.00    0.00    0.00   94.19
06:45:04 PM  all    1.34    0.00    1.55    2.76    0.00    0.00    0.00    0.00    0.00   94.35
06:45:05 PM  all    1.25    0.00    1.71    2.80    0.00    0.00    0.00    0.00    0.00   94.24
06:45:06 PM  all    1.13    0.00    1.67    2.89    0.00    0.00    0.00    0.00    0.00   94.31
06:45:07 PM  all    1.13    0.00    1.80    3.01    0.00    0.00    0.00    0.00    0.00   94.06
06:45:08 PM  all    0.92    0.00    1.59    2.98    0.00    0.00    0.00    0.00    0.00   94.51
06:45:09 PM  all    1.34    0.00    1.59    2.85    0.00    0.00    0.00    0.00    0.00   94.23
06:45:10 PM  all    1.42    0.00    1.38    2.68    0.00    0.04    0.00    0.00    0.00   94.48
06:45:11 PM  all    1.59    0.00    0.79    2.63    0.00    0.00    0.00    0.00    0.00   94.99
06:45:12 PM  all    1.38    0.00    1.67    2.68    0.00    0.00    0.00    0.00    0.00   94.27
06:45:13 PM  all    1.38    0.00    1.51    2.81    0.00    0.00    0.00    0.00    0.00   94.30
06:45:14 PM  all    1.72    0.00    1.67    3.93    0.00    0.00    0.00    0.00    0.00   92.68
06:45:15 PM  all    1.05    0.00    1.67    2.76    0.00    0.00    0.00    0.00    0.00   94.52
