# dirty_pages redo_length page_writes xct_end updates
27617 0 0 4561 64498
70381 4 46 7264.5 139785
97643 62 554 8131.67 138838
117839 123 560 8689.5 145175
132851 187 558 9024.6 146191
143506 245 532 9112.33 137210
152869 307 580 9321.57 149338
161088 371 585 9514.62 151959
167825 433 568 9623.11 147507
174188 498 582 9747.1 153949
180389 567 614 9917.27 163759
185634 630 573 9972.58 149937
190266 692 537 9966.15 137968
194742 752 538 9978.93 142333
199201 817 569 10025.1 151696
203524 880 548 10066.6 151428
207796 1971 545 10136.1 158154
212060 2039 578 10215.1 161483
216230 2110 583 10305.2 166990
219876 2176 574 10352.4 157843
223311 2244 568 10666.2 149542
226676 2311 587 10722.1 158248
229858 2376 580 10778.4 155927
232752 2436 547 10771.6 143575
235542 2497 559 10759.5 142468
238515 2563 607 10844.1 158705
241598 2633 640 10917.5 165364
244390 2697 543 10914.4 152012
247008 2764 501 10909.1 146343
249728 2835 645 10966.8 168629
252412 2905 614 10983.2 168188
254822 2967 546 10983 147765
257330 3035 616 11059.9 160324
259559 3106 949 11156.6 169998
262017 3178 354 11225.5 169711
264218 3247 619 11283.9 165338
266248 3316 577 11258.4 150322
268521 3385 625 11255.1 165167
270800 3457 612 11250.5 170152
272832 3524 583 11251.7 160528
275064 3595 594 11300 168103
277178 3665 651 11336.9 167206
279337 3737 652 11395.4 170871
281238 3804 634 11446.9 159745
283235 3880 617 11524.4 164221
285097 3945 580 11511 155009
287093 4016 632 11506.8 169151
288806 4077 554 11481.5 144155
290540 4138 548 11474.3 144726
292449 4206 628 11447 162565
294452 4278 657 11449.2 169473
296334 4348 611 11511.7 166539
298120 4421 584 11485.3 157275
299909 4488 622 11448 159823
301833 4562 663 11457 172912
303585 4631 682 11446.8 164191
305339 4697 614 11467.8 156102
307168 4765 646 11462.6 161771
308970 4833 624 11438.2 160526
310798 4903 657 11462 163961
312569 4972 676 11456.1 164575
314279 5047 636 11433.5 159318
315741 5111 707 11366.5 152171
317503 5181 624 11401.7 165612
319176 5250 586 11395.6 162775
320889 5319 595 11422.8 161655
322572 5389 646 11417.5 165898
324190 5457 648 11476.8 161524
325672 5523 609 11523 156381
327259 5599 620 11525.5 161672
328871 5668 640 11503.9 164846
330466 5735 612 11469.1 156460
331792 5797 699 11436.5 147184
333370 5865 618 11444.1 160923
335080 5938 660 11440.7 171866
336688 6008 609 11448.1 165762
338227 6079 591 11483.8 168526
339595 6151 621 11448.6 150707
340882 6211 727 11382.2 142013
342581 6284 680 11407.6 173154
344172 6354 621 11407 166226
345646 6423 628 11413.6 163312
347197 6496 668 11478.5 171291
347541 6540 1186 11260.9 105418
349302 6612 671 11284.1 168532
350869 6688 626 11279.9 161248
352627 6763 665 11316.3 177250
354186 6833 595 11327.6 166639
355621 6901 635 11332.9 160040
356935 6962 520 11263.1 144661
358511 7036 671 11304 175507
359928 7105 633 11324 163751
361372 7173 629 11387.5 161531
362693 7244 626 11329.5 147647
364202 7315 640 11317.2 168726
365652 7385 650 11311.2 165930
367025 7452 620 11278.8 157375
368556 7521 628 11320.1 164345
369991 7591 654 11395.1 163760
370644 7641 987 11208.9 120514
372212 7709 569 11191.9 160494
373713 7785 596 11176 159350
375147 7855 626 11157.7 165809
376577 7927 677 11376.6 169183
377704 7988 713 11284.7 144102
379118 8055 619 11278.6 158359
380609 8126 620 11240.1 168660
382011 8196 654 11250.5 166981
383407 8265 638 11273.6 163713
384591 8333 539 11259.3 139231
385918 8400 604 11204.7 160048
387151 8461 526 11138.1 144099
388503 8526 550 11104 154393
389710 8588 553 11103.4 145881
391048 8654 592 11060.9 156256
392263 8715 557 10992 144274
393411 8774 547 10927 139763
394589 8842 555 10847.9 141121
395915 8908 592 10821.6 156330
397093 8969 559 10910 143735
398280 9028 561 10841.5 139808
399578 9094 614 10838.1 156129
400868 9160 582 10802.2 155907
402109 9221 554 10714.7 144002
403294 9289 495 10698.1 138509
404504 9351 526 10642.4 146827
405782 9416 575 10589 153422
406885 9475 562 10491.5 139427
408056 9535 533 10405.2 142520
409295 9599 594 10457.3 151116
410605 9666 594 10447.1 157618
411765 9725 531 10430.6 139752
412846 9790 499 10357.1 132086
414070 9851 549 10346.8 144174
415383 9918 628 10353.2 157716
416498 9975 537 10305.2 132675
417720 10036 587 10320.5 144830
