Linux 3.13.0-68-generic (ds-server2) 	10/09/2016 	_x86_64_	(24 CPU)

02:43:32 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:43:33 AM  all    0.75    0.00    3.38    1.54    0.00    0.00    0.00    0.00    0.00   94.33
02:43:34 AM  all    2.43    0.00    1.67    1.30    0.00    0.00    0.00    0.00    0.00   94.60
02:43:35 AM  all    1.59    0.00    1.59    2.64    0.00    0.00    0.00    0.00    0.00   94.18
02:43:36 AM  all    1.67    0.00    0.84    2.64    0.00    0.00    0.00    0.00    0.00   94.85
02:43:37 AM  all    1.71    0.00    1.59    2.68    0.00    0.00    0.00    0.00    0.00   94.02
02:43:38 AM  all    1.88    0.00    1.71    2.63    0.00    0.00    0.00    0.00    0.00   93.79
02:43:39 AM  all    1.50    0.00    1.67    2.67    0.00    0.00    0.00    0.00    0.00   94.16
02:43:40 AM  all    1.59    0.00    1.43    2.60    0.00    0.00    0.00    0.00    0.00   94.38
02:43:41 AM  all    1.75    0.00    0.88    2.67    0.00    0.00    0.00    0.00    0.00   94.70
02:43:42 AM  all    1.84    0.00    1.59    2.63    0.00    0.00    0.00    0.00    0.00   93.94
02:43:43 AM  all    1.63    0.00    1.38    2.60    0.00    0.00    0.00    0.00    0.00   94.39
02:43:44 AM  all    1.59    0.00    0.80    2.72    0.00    0.00    0.00    0.00    0.00   94.89
02:43:45 AM  all    1.88    0.00    1.71    2.58    0.00    0.04    0.00    0.00    0.00   93.79
02:43:46 AM  all    1.84    0.00    0.75    2.67    0.00    0.00    0.00    0.00    0.00   94.74
02:43:47 AM  all    1.76    0.00    1.55    2.68    0.00    0.00    0.00    0.00    0.00   94.02
02:43:48 AM  all    1.46    0.00    1.00    2.59    0.00    0.00    0.00    0.00    0.00   94.94
02:43:49 AM  all    1.38    0.00    0.75    2.68    0.00    0.00    0.00    0.00    0.00   95.18
02:43:50 AM  all    1.75    0.00    0.79    2.59    0.00    0.00    0.00    0.00    0.00   94.86
02:43:51 AM  all    1.63    0.00    1.71    2.59    0.00    0.00    0.00    0.00    0.00   94.06
