0 restore_end page_write
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 1
0 0 9
344 252 8235
1490 787 16466
2885 182 13826
4348 475 11006
6576 505 13790
9147 443 13516
12234 466 14619
15952 528 15434
18427 332 9074
20664 284 7897
24458 445 12013
29190 490 13327
34594 511 13322
37744 304 7359
43158 468 11493
47766 382 8565
55853 608 13784
59974 384 6178
67548 517 10273
73789 434 7859
81720 529 8952
87745 401 6254
93469 362 5668
99407 385 5506
109164 612 8440
117960 550 6958
124580 429 4814
131070 412 4845
140588 570 6074
140846 2056 116
140846 0 0
140846 1779 0
140846 2090 0
140846 2118 0
140846 2006 0
140846 2009 0
140846 1677 0
140846 501 0
140846 7 0
140846 8 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 9 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
140846 8 0
140846 7 0
