0 restore_end page_write
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 10
1607 119 24749
3050 610 14307
5023 582 14350
8662 682 19735
10746 352 10368
12466 298 8008
16677 586 16807
20243 521 13359
23201 352 9525
27379 499 12313
32859 577 14758
37170 427 10620
43441 564 13262
48272 288 8743
54055 0 9569
61573 427 11407
67389 439 7935
74304 509 8627
82546 541 9509
90507 575 8326
96988 442 6159
106431 590 8156
114094 467 6173
121744 448 5797
130457 539 5941
137794 451 4990
145461 455 4562
153224 481 4514
158702 330 2820
166554 454 3793
173193 394 3114
178469 330 2416
187932 547 4121
195187 413 2802
202504 418 2754
209880 444 2528
215367 320 1806
223830 472 2424
232250 471 2466
241357 523 2453
251491 575 2591
261766 572 2329
271732 546 2183
281194 514 1960
290148 479 1665
297529 440 1399
305400 445 1314
314677 500 1501
323748 469 1401
332596 456 1281
340935 435 1238
349595 443 1150
358663 485 1043
368094 484 1080
377574 483 1004
387944 548 1032
394889 382 671
404066 498 841
412022 478 708
421893 525 756
429503 417 598
439220 556 751
446207 387 553
455649 529 666
463975 471 545
472042 880 528
481576 515 586
488895 428 433
498001 507 560
508434 574 536
516745 452 469
526889 551 554
537260 545 523
545509 443 385
556217 554 506
566278 521 441
573983 418 363
584273 567 394
594337 512 391
604603 510 386
614641 525 377
623291 452 321
632596 522 356
640737 452 266
650533 527 296
660917 559 366
671177 542 331
681474 530 306
691771 534 335
702081 587 314
711753 515 308
719800 456 251
730368 564 304
739621 484 252
748586 479 236
759151 588 243
769792 565 275
780140 549 235
790694 576 260
800743 536 252
811519 572 277
820396 454 190
831520 568 254
842348 553 290
851877 485 235
859211 384 166
868394 490 184
876137 413 182
887034 572 258
894144 369 166
903971 505 228
911251 405 148
919251 433 167
927758 474 171
935455 437 171
945214 537 190
955470 535 197
965674 540 219
975134 500 207
984815 536 169
993345 488 148
1001085 421 122
1009896 470 179
1019604 526 175
1027493 409 145
1034928 411 133
1043803 511 153
1051656 472 133
1060862 500 160
1070352 514 154
1079799 494 161
