# dirty_pages redo_length page_writes xct_end updates
45976 0 0 8349 118523
84731 4 45 9596.5 150931
108766 66 563 9833.33 146455
126648 131 584 10121.5 155479
139137 192 535 10159.4 145285
148821 251 272 10137.2 141180
157494 315 301 10239.4 152565
164733 382 602 10319.6 151100
171094 445 540 10359.9 149705
176790 507 552 10383.2 148326
182599 573 4 10443.3 155953
187019 630 500 10372 135014
192060 698 629 10466.8 162075
196679 766 586 10527.4 160258
201384 835 284 10596.6 162184
205621 903 245 10610.9 151982
209245 1987 478 10569.6 140954
213051 2053 539 10603.4 157336
216831 2124 629 10670.9 167395
220323 2185 108 10656.2 146307
223702 2250 463 10792.8 154643
226966 2315 578 10798.5 154432
230062 2385 572 10832 153333
232846 2447 386 10801.3 147477
235628 2506 164 10788.4 140742
238045 2562 515 10765.6 134737
240689 2625 537 10757.1 148034
243204 2687 509 10732.9 147517
245426 2741 274 10655.7 128323
247729 2799 257 10617 138098
249917 2863 510 10560.9 139282
252316 2928 581 10637.6 155758
254581 2989 542 10574 144517
256831 3047 109 10500.6 139259
257943 3090 952 10277.9 100286
259974 3151 647 10255.9 146334
262370 3220 400 10340.4 163161
264639 3290 180 10325.2 154273
266529 3350 535 10232.5 141060
268440 3411 543 10232 146803
269108 3442 741 9940.65 72865
271224 3503 75 9908.3 145680
273266 3568 550 9907.8 153815
275279 3634 542 9940.6 156502
277054 3702 539 9959.95 146087
278777 3764 293 10010.3 148187
280315 3817 412 9914.5 125155
281921 3878 552 9914.1 147469
283595 3939 520 9968.15 144063
285318 4002 515 10001 147924
287474 4069 36 10072.8 159527
289185 4135 571 10067.5 155667
290626 4197 508 10021.3 132866
292362 4262 540 10083.4 153470
294242 4328 344 10282.4 155980
296130 4391 173 10291.3 148992
297587 4448 475 10190.4 135249
299079 4507 546 10137.5 138658
300733 4572 582 10190.8 155572
302583 4638 223 10228.1 155702
304075 4703 324 10447.8 136465
305641 4766 550 10459.1 149443
307269 4831 623 10460.5 153421
308791 4893 502 10425.7 145187
310563 4954 34 10424.2 145350
312151 5019 578 10438.6 154599
313703 5086 579 10557.9 158372
315102 5153 515 10538.6 141458
316549 5211 293 10516.6 137889
318160 5274 217 10529.5 149970
319600 5336 550 10486.5 145986
321109 5401 559 10472.8 154044
322423 5460 508 10491.5 138318
324019 5520 165 10443.3 142697
325548 5586 408 10446.5 156114
326897 5655 573 10428 145133
328191 5712 500 10424.5 134137
329510 5772 518 10435.4 141866
331153 5833 9 10400.5 144136
331900 5880 946 10237 110708
333327 5944 534 10299.1 152468
334797 6009 510 10320 154284
336605 6084 26 10329.8 159059
338049 6150 562 10365 155536
339379 6215 618 10390.6 152032
340159 6260 793 10226.8 106808
341809 6323 38 10201.6 149686
343231 6387 562 10242.1 151514
344655 6454 576 10302.8 156659
345983 6520 594 10325.8 157471
347510 6593 229 10345.4 153516
348956 6655 322 10328.5 146589
350129 6713 510 10328.1 135963
351344 6772 519 10319.5 139280
352662 6834 518 10276.2 147823
354191 6899 130 10313.2 154103
355551 6963 445 10377.8 152465
