Linux 3.13.0-68-generic (ds-server2) 	04/09/2016 	_x86_64_	(24 CPU)

12:55:49 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:50 PM  all    1.21    0.00    3.17    1.38    0.00    0.00    0.00    0.00    0.00   94.25
12:55:51 PM  all    0.42    0.00    0.33    3.52    0.00    0.00    0.00    0.00    0.00   95.73
12:55:52 PM  all    0.38    0.00    1.75    3.55    0.00    0.04    0.00    0.00    0.00   94.28
12:55:53 PM  all    0.33    0.00    0.46    3.52    0.00    0.00    0.00    0.00    0.00   95.69
12:55:54 PM  all    0.38    0.00    1.67    3.56    0.00    0.00    0.00    0.00    0.00   94.39
12:55:55 PM  all    0.50    0.00    0.38    3.56    0.00    0.00    0.00    0.00    0.00   95.56
12:55:56 PM  all    0.25    0.00    1.59    3.52    0.00    0.00    0.00    0.00    0.00   94.64
12:55:57 PM  all    0.29    0.00    0.54    3.55    0.00    0.00    0.00    0.00    0.00   95.61
12:55:58 PM  all    0.33    0.00    1.88    3.51    0.00    0.04    0.00    0.00    0.00   94.23
12:55:59 PM  all    0.34    0.00    0.34    3.52    0.00    0.00    0.00    0.00    0.00   95.81
12:56:00 PM  all    0.46    0.00    1.59    3.56    0.00    0.00    0.00    0.00    0.00   94.39
12:56:01 PM  all    0.38    0.00    0.42    3.60    0.00    0.00    0.00    0.00    0.00   95.61
12:56:02 PM  all    0.50    0.00    1.63    3.56    0.00    0.00    0.00    0.00    0.00   94.31
12:56:03 PM  all    0.34    0.00    0.46    3.52    0.00    0.00    0.00    0.00    0.00   95.69
12:56:04 PM  all    0.55    0.00    1.43    3.52    0.00    0.00    0.00    0.00    0.00   94.51
12:56:05 PM  all    0.34    0.00    0.42    3.52    0.00    0.00    0.00    0.00    0.00   95.73
12:56:06 PM  all    0.46    0.00    1.47    3.64    0.00    0.00    0.00    0.00    0.00   94.43
12:56:07 PM  all    0.38    0.00    0.29    3.52    0.00    0.00    0.00    0.00    0.00   95.81
12:56:08 PM  all    0.29    0.00    1.72    3.56    0.00    0.00    0.00    0.00    0.00   94.43
12:56:09 PM  all    0.29    0.00    0.63    3.31    0.00    0.00    0.00    0.00    0.00   95.77
12:56:10 PM  all    0.54    0.00    1.93    3.31    0.00    0.00    0.00    0.00    0.00   94.22
12:56:11 PM  all    0.38    0.00    0.59    3.43    0.00    0.00    0.00    0.00    0.00   95.61
12:56:12 PM  all    0.25    0.00    1.88    3.35    0.00    0.00    0.00    0.00    0.00   94.52
12:56:13 PM  all    0.34    0.00    0.50    3.31    0.00    0.00    0.00    0.00    0.00   95.85
12:56:14 PM  all    0.50    0.00    1.05    3.35    0.00    0.00    0.00    0.00    0.00   95.10
12:56:15 PM  all    0.42    0.00    1.30    3.30    0.00    0.00    0.00    0.00    0.00   94.98
12:56:16 PM  all    0.50    0.00    1.05    3.43    0.00    0.00    0.00    0.00    0.00   95.03
12:56:17 PM  all    0.42    0.00    1.17    3.26    0.00    0.00    0.00    0.00    0.00   95.14
12:56:18 PM  all    0.54    0.00    1.84    3.34    0.00    0.00    0.00    0.00    0.00   94.27
12:56:19 PM  all    0.42    0.00    0.63    3.27    0.00    0.00    0.00    0.00    0.00   95.69
12:56:20 PM  all    0.46    0.00    1.64    3.31    0.00    0.00    0.00    0.00    0.00   94.59
12:56:21 PM  all    0.42    0.00    0.54    3.47    0.00    0.00    0.00    0.00    0.00   95.56
12:56:22 PM  all    0.38    0.00    1.67    3.60    0.00    0.00    0.00    0.00    0.00   94.36
12:56:23 PM  all    0.46    0.00    0.42    3.59    0.00    0.00    0.00    0.00    0.00   95.53
12:56:24 PM  all    0.33    0.00    1.63    3.60    0.00    0.00    0.00    0.00    0.00   94.44
12:56:25 PM  all    0.29    0.00    0.42    3.56    0.00    0.00    0.00    0.00    0.00   95.73
12:56:26 PM  all    0.42    0.00    1.80    3.51    0.00    0.00    0.00    0.00    0.00   94.27
12:56:27 PM  all    0.25    0.00    0.50    3.27    0.00    0.00    0.00    0.00    0.00   95.98
12:56:28 PM  all    0.29    0.00    1.84    3.31    0.00    0.00    0.00    0.00    0.00   94.56
12:56:29 PM  all    0.38    0.00    0.54    3.31    0.00    0.00    0.00    0.00    0.00   95.77
12:56:30 PM  all    0.34    0.00    1.59    3.27    0.00    0.00    0.00    0.00    0.00   94.80
12:56:31 PM  all    0.29    0.00    0.71    3.47    0.00    0.00    0.00    0.00    0.00   95.53
12:56:32 PM  all    0.42    0.00    1.72    3.35    0.00    0.04    0.00    0.00    0.00   94.47
12:56:33 PM  all    0.34    0.00    0.59    3.31    0.00    0.00    0.00    0.00    0.00   95.77
12:56:34 PM  all    0.42    0.00    2.05    3.34    0.00    0.00    0.00    0.00    0.00   94.20
12:56:35 PM  all    0.46    0.00    0.50    3.35    0.00    0.00    0.00    0.00    0.00   95.69
12:56:36 PM  all    0.46    0.00    1.80    3.43    0.00    0.00    0.00    0.00    0.00   94.31
12:56:37 PM  all    0.50    0.00    0.54    3.26    0.00    0.00    0.00    0.00    0.00   95.69
