Linux 3.13.0-68-generic (ds-server2) 	04/09/2016 	_x86_64_	(24 CPU)

01:14:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:14:41 PM  all    1.17    0.00    2.29    1.29    0.00    0.00    0.00    0.00    0.00   95.25
01:14:42 PM  all    0.63    0.00    1.59    3.35    0.00    0.00    0.00    0.00    0.00   94.44
01:14:43 PM  all    0.54    0.00    1.59    3.39    0.00    0.00    0.00    0.00    0.00   94.48
01:14:44 PM  all    0.46    0.00    0.88    3.35    0.00    0.00    0.00    0.00    0.00   95.31
01:14:45 PM  all    0.34    0.00    0.88    3.48    0.00    0.00    0.00    0.00    0.00   95.31
01:14:46 PM  all    0.38    0.00    0.88    3.35    0.00    0.00    0.00    0.00    0.00   95.40
01:14:47 PM  all    0.33    0.00    1.71    3.38    0.00    0.00    0.00    0.00    0.00   94.57
01:14:48 PM  all    0.42    0.00    1.00    3.26    0.00    0.00    0.00    0.00    0.00   95.32
01:14:49 PM  all    0.42    0.00    1.09    3.26    0.00    0.00    0.00    0.00    0.00   95.23
01:14:50 PM  all    0.46    0.00    1.09    3.34    0.00    0.00    0.00    0.00    0.00   95.11
01:14:51 PM  all    0.42    0.00    1.72    3.35    0.00    0.00    0.00    0.00    0.00   94.52
01:14:52 PM  all    0.38    0.00    1.55    3.31    0.00    0.00    0.00    0.00    0.00   94.76
01:14:53 PM  all    0.42    0.00    1.09    3.30    0.00    0.00    0.00    0.00    0.00   95.19
01:14:54 PM  all    0.46    0.00    1.21    3.31    0.00    0.00    0.00    0.00    0.00   95.02
01:14:55 PM  all    0.46    0.00    0.84    3.60    0.00    0.00    0.00    0.00    0.00   95.10
01:14:56 PM  all    0.38    0.00    1.84    3.43    0.00    0.00    0.00    0.00    0.00   94.35
01:14:57 PM  all    0.42    0.00    1.55    3.52    0.00    0.00    0.00    0.00    0.00   94.51
01:14:58 PM  all    0.38    0.00    1.00    3.43    0.00    0.00    0.00    0.00    0.00   95.19
01:14:59 PM  all    0.50    0.00    1.84    3.43    0.00    0.00    0.00    0.00    0.00   94.22
01:15:00 PM  all    0.34    0.00    1.68    3.60    0.00    0.00    0.00    0.00    0.00   94.39
01:15:01 PM  all    0.50    0.00    1.76    3.72    0.00    0.00    0.00    0.00    0.00   94.02
01:15:02 PM  all    0.34    0.00    0.88    3.81    0.00    0.00    0.00    0.00    0.00   94.97
01:15:03 PM  all    0.21    0.00    1.63    3.52    0.00    0.00    0.00    0.00    0.00   94.64
01:15:04 PM  all    0.46    0.00    0.84    3.39    0.00    0.00    0.00    0.00    0.00   95.31
01:15:05 PM  all    0.42    0.00    1.13    3.56    0.00    0.00    0.00    0.00    0.00   94.90
01:15:06 PM  all    0.34    0.00    0.88    3.48    0.00    0.00    0.00    0.00    0.00   95.30
01:15:07 PM  all    0.50    0.00    1.76    3.47    0.00    0.00    0.00    0.00    0.00   94.27
01:15:08 PM  all    0.46    0.00    1.76    3.43    0.00    0.00    0.00    0.00    0.00   94.35
01:15:09 PM  all    0.34    0.00    1.72    3.44    0.00    0.00    0.00    0.00    0.00   94.51
01:15:10 PM  all    0.46    0.00    0.96    3.60    0.00    0.00    0.00    0.00    0.00   94.97
01:15:11 PM  all    0.34    0.00    0.92    3.48    0.00    0.00    0.00    0.00    0.00   95.26
01:15:12 PM  all    0.42    0.00    1.67    3.47    0.00    0.00    0.00    0.00    0.00   94.43
01:15:13 PM  all    0.46    0.00    1.76    3.48    0.00    0.00    0.00    0.00    0.00   94.30
01:15:14 PM  all    0.42    0.00    0.92    3.44    0.00    0.00    0.00    0.00    0.00   95.22
01:15:15 PM  all    0.54    0.00    1.59    3.60    0.00    0.00    0.00    0.00    0.00   94.26
01:15:16 PM  all    0.46    0.00    0.96    3.44    0.00    0.00    0.00    0.00    0.00   95.14
01:15:17 PM  all    0.38    0.00    0.92    3.44    0.00    0.00    0.00    0.00    0.00   95.27
01:15:18 PM  all    0.17    0.00    1.72    3.47    0.00    0.00    0.00    0.00    0.00   94.64
01:15:19 PM  all    0.46    0.00    1.72    3.44    0.00    0.00    0.00    0.00    0.00   94.39
01:15:20 PM  all    0.50    0.00    1.13    3.59    0.00    0.00    0.00    0.00    0.00   94.78
01:15:21 PM  all    0.50    0.00    1.84    3.47    0.00    0.00    0.00    0.00    0.00   94.19
01:15:22 PM  all    0.50    0.00    1.05    3.43    0.00    0.00    0.00    0.00    0.00   95.03
01:15:23 PM  all    0.46    0.00    1.01    3.39    0.00    0.00    0.00    0.00    0.00   95.14
01:15:24 PM  all    0.42    0.00    1.09    3.43    0.00    0.04    0.00    0.00    0.00   95.02
01:15:25 PM  all    0.50    0.00    1.05    3.56    0.00    0.00    0.00    0.00    0.00   94.89
01:15:26 PM  all    0.38    0.00    1.59    3.48    0.00    0.00    0.00    0.00    0.00   94.55
01:15:27 PM  all    0.46    0.00    1.09    3.39    0.00    0.00    0.00    0.00    0.00   95.06
01:15:28 PM  all    0.50    0.00    1.04    3.43    0.00    0.00    0.00    0.00    0.00   95.03
01:15:29 PM  all    0.54    0.00    1.80    3.43    0.00    0.00    0.00    0.00    0.00   94.22
01:15:30 PM  all    0.46    0.00    1.72    3.56    0.00    0.00    0.00    0.00    0.00   94.26
01:15:31 PM  all    0.42    0.00    0.96    3.48    0.00    0.00    0.00    0.00    0.00   95.14
01:15:32 PM  all    0.50    0.00    0.88    3.43    0.00    0.00    0.00    0.00    0.00   95.19
01:15:33 PM  all    0.21    0.00    1.00    3.47    0.00    0.00    0.00    0.00    0.00   95.31
01:15:34 PM  all    0.46    0.00    0.96    3.43    0.00    0.00    0.00    0.00    0.00   95.14
01:15:35 PM  all    0.46    0.00    1.63    3.60    0.00    0.00    0.00    0.00    0.00   94.30
01:15:36 PM  all    0.46    0.00    1.72    3.47    0.00    0.00    0.00    0.00    0.00   94.35
01:15:37 PM  all    0.42    0.00    1.76    3.43    0.00    0.00    0.00    0.00    0.00   94.39
01:15:38 PM  all    0.42    0.00    1.76    3.47    0.00    0.00    0.00    0.00    0.00   94.35
01:15:39 PM  all    0.42    0.00    1.76    3.47    0.00    0.04    0.00    0.00    0.00   94.31
01:15:40 PM  all    0.42    0.00    1.63    3.60    0.00    0.00    0.00    0.00    0.00   94.34
01:15:41 PM  all    0.42    0.00    1.63    3.64    0.00    0.00    0.00    0.00    0.00   94.32
01:15:42 PM  all    0.33    0.00    1.63    3.60    0.00    0.00    0.00    0.00    0.00   94.44
01:15:43 PM  all    0.46    0.00    1.63    3.64    0.00    0.00    0.00    0.00    0.00   94.27
01:15:44 PM  all    0.29    0.00    1.59    3.68    0.00    0.00    0.00    0.00    0.00   94.43
01:15:45 PM  all    0.42    0.00    0.84    3.72    0.00    0.00    0.00    0.00    0.00   95.02
01:15:46 PM  all    0.42    0.00    0.84    3.64    0.00    0.00    0.00    0.00    0.00   95.11
01:15:47 PM  all    0.50    0.00    1.55    3.64    0.00    0.00    0.00    0.00    0.00   94.31
01:15:48 PM  all    0.42    0.00    1.55    3.64    0.00    0.00    0.00    0.00    0.00   94.40
01:15:49 PM  all    0.25    0.00    0.88    3.64    0.00    0.00    0.00    0.00    0.00   95.23
01:15:50 PM  all    0.29    0.00    0.88    3.76    0.00    0.00    0.00    0.00    0.00   95.07
01:15:51 PM  all    0.42    0.00    1.75    3.63    0.00    0.00    0.00    0.00    0.00   94.20
01:15:52 PM  all    0.34    0.00    1.68    3.44    0.00    0.00    0.00    0.00    0.00   94.55
01:15:53 PM  all    0.54    0.00    1.84    3.47    0.00    0.00    0.00    0.00    0.00   94.15
01:15:54 PM  all    0.42    0.00    1.76    3.43    0.00    0.00    0.00    0.00    0.00   94.39
01:15:55 PM  all    0.50    0.00    1.76    3.60    0.00    0.00    0.00    0.00    0.00   94.14
01:15:56 PM  all    0.42    0.00    1.09    3.39    0.00    0.00    0.00    0.00    0.00   95.10
01:15:57 PM  all    0.46    0.00    1.76    3.39    0.00    0.00    0.00    0.00    0.00   94.39
01:15:58 PM  all    0.46    0.00    0.96    3.43    0.00    0.00    0.00    0.00    0.00   95.14
01:15:59 PM  all    0.34    0.00    1.09    3.39    0.00    0.00    0.00    0.00    0.00   95.18
01:16:00 PM  all    0.50    0.00    1.84    3.51    0.00    0.00    0.00    0.00    0.00   94.14
01:16:01 PM  all    0.42    0.00    1.09    3.43    0.00    0.00    0.00    0.00    0.00   95.06
01:16:02 PM  all    0.50    0.00    1.05    3.39    0.00    0.00    0.00    0.00    0.00   95.07
01:16:03 PM  all    0.54    0.00    1.80    3.43    0.00    0.00    0.00    0.00    0.00   94.23
01:16:04 PM  all    0.50    0.00    0.96    3.40    0.00    0.00    0.00    0.00    0.00   95.14
01:16:05 PM  all    0.21    0.00    1.09    3.56    0.00    0.00    0.00    0.00    0.00   95.15
01:16:06 PM  all    0.33    0.00    1.80    3.43    0.00    0.00    0.00    0.00    0.00   94.43
01:16:07 PM  all    0.54    0.00    1.80    3.43    0.00    0.00    0.00    0.00    0.00   94.23
01:16:08 PM  all    0.54    0.00    1.72    3.48    0.00    0.00    0.00    0.00    0.00   94.26
01:16:09 PM  all    0.46    0.00    0.96    3.44    0.00    0.00    0.00    0.00    0.00   95.14
01:16:10 PM  all    0.42    0.00    1.63    3.64    0.00    0.00    0.00    0.00    0.00   94.31
01:16:11 PM  all    0.54    0.00    1.59    3.64    0.00    0.00    0.00    0.00    0.00   94.23
01:16:12 PM  all    0.33    0.00    1.46    3.64    0.00    0.04    0.00    0.00    0.00   94.52
01:16:13 PM  all    0.34    0.00    1.59    3.56    0.00    0.00    0.00    0.00    0.00   94.51
01:16:14 PM  all    0.42    0.00    0.92    3.48    0.00    0.00    0.00    0.00    0.00   95.18
01:16:15 PM  all    0.46    0.00    1.13    3.51    0.00    0.00    0.00    0.00    0.00   94.90
01:16:16 PM  all    0.54    0.00    1.17    3.38    0.00    0.00    0.00    0.00    0.00   94.90
01:16:17 PM  all    0.42    0.00    1.80    3.39    0.00    0.00    0.00    0.00    0.00   94.39
01:16:18 PM  all    0.38    0.00    1.84    3.39    0.00    0.00    0.00    0.00    0.00   94.39
01:16:19 PM  all    0.50    0.00    1.76    3.44    0.00    0.00    0.00    0.00    0.00   94.30
01:16:20 PM  all    0.25    0.00    1.13    3.47    0.00    0.00    0.00    0.00    0.00   95.15
01:16:21 PM  all    0.29    0.00    0.92    3.39    0.00    0.00    0.00    0.00    0.00   95.39
01:16:22 PM  all    0.33    0.00    1.92    3.47    0.00    0.00    0.00    0.00    0.00   94.27
01:16:23 PM  all    0.50    0.00    1.88    3.39    0.00    0.00    0.00    0.00    0.00   94.22
01:16:24 PM  all    0.46    0.00    1.00    3.43    0.00    0.00    0.00    0.00    0.00   95.10
01:16:25 PM  all    0.42    0.00    1.05    3.52    0.00    0.00    0.00    0.00    0.00   95.01
01:16:26 PM  all    0.42    0.00    0.88    3.44    0.00    0.00    0.00    0.00    0.00   95.26
01:16:27 PM  all    0.38    0.00    1.68    3.43    0.00    0.00    0.00    0.00    0.00   94.51
01:16:28 PM  all    0.50    0.00    1.84    3.43    0.00    0.00    0.00    0.00    0.00   94.22
01:16:29 PM  all    0.42    0.00    1.09    3.43    0.00    0.00    0.00    0.00    0.00   95.06
01:16:30 PM  all    0.50    0.00    1.68    3.56    0.00    0.00    0.00    0.00    0.00   94.26
01:16:31 PM  all    0.46    0.00    1.76    3.43    0.00    0.00    0.00    0.00    0.00   94.35
01:16:32 PM  all    0.50    0.00    1.76    3.30    0.00    0.00    0.00    0.00    0.00   94.44
01:16:33 PM  all    0.50    0.00    0.84    3.35    0.00    0.00    0.00    0.00    0.00   95.31
01:16:34 PM  all    0.46    0.00    1.63    3.31    0.00    0.00    0.00    0.00    0.00   94.60
01:16:35 PM  all    0.46    0.00    1.55    3.47    0.00    0.00    0.00    0.00    0.00   94.52
01:16:36 PM  all    0.21    0.00    0.88    3.27    0.00    0.00    0.00    0.00    0.00   95.64
01:16:37 PM  all    0.42    0.00    1.75    3.30    0.00    0.00    0.00    0.00    0.00   94.53
01:16:38 PM  all    0.38    0.00    1.72    3.31    0.00    0.00    0.00    0.00    0.00   94.60
01:16:39 PM  all    0.38    0.00    1.67    3.31    0.00    0.00    0.00    0.00    0.00   94.64
01:16:40 PM  all    0.46    0.00    1.59    3.43    0.00    0.00    0.00    0.00    0.00   94.51
01:16:41 PM  all    0.50    0.00    0.75    3.31    0.00    0.00    0.00    0.00    0.00   95.43
01:16:42 PM  all    0.63    0.00    1.00    3.39    0.00    0.00    0.00    0.00    0.00   94.98
01:16:43 PM  all    0.42    0.00    1.84    3.43    0.00    0.00    0.00    0.00    0.00   94.31
01:16:44 PM  all    0.50    0.00    1.84    3.31    0.00    0.00    0.00    0.00    0.00   94.35
01:16:45 PM  all    0.42    0.00    1.88    3.56    0.00    0.00    0.00    0.00    0.00   94.14
01:16:46 PM  all    0.42    0.00    1.80    3.43    0.00    0.00    0.00    0.00    0.00   94.35
01:16:47 PM  all    0.38    0.00    0.96    3.43    0.00    0.00    0.00    0.00    0.00   95.23
01:16:48 PM  all    0.42    0.00    1.72    3.39    0.00    0.00    0.00    0.00    0.00   94.47
01:16:49 PM  all    0.42    0.00    1.88    3.43    0.00    0.00    0.00    0.00    0.00   94.27
01:16:50 PM  all    0.50    0.00    1.01    3.48    0.00    0.00    0.00    0.00    0.00   95.01
01:16:51 PM  all    0.46    0.00    1.55    3.44    0.00    0.00    0.00    0.00    0.00   94.55
01:16:52 PM  all    0.21    0.00    1.05    3.31    0.00    0.00    0.00    0.00    0.00   95.44
01:16:53 PM  all    0.38    0.00    1.88    3.39    0.00    0.04    0.00    0.00    0.00   94.31
01:16:54 PM  all    0.38    0.00    1.13    3.35    0.00    0.00    0.00    0.00    0.00   95.14
01:16:55 PM  all    0.46    0.00    1.96    3.47    0.00    0.00    0.00    0.00    0.00   94.11
01:16:56 PM  all    0.42    0.00    1.13    3.35    0.00    0.00    0.00    0.00    0.00   95.10
01:16:57 PM  all    0.38    0.00    1.93    3.35    0.00    0.00    0.00    0.00    0.00   94.35
01:16:58 PM  all    0.46    0.00    1.00    3.39    0.00    0.00    0.00    0.00    0.00   95.15
01:16:59 PM  all    0.42    0.00    1.72    3.39    0.00    0.00    0.00    0.00    0.00   94.47
01:17:00 PM  all    0.59    0.00    1.80    3.47    0.00    0.00    0.00    0.00    0.00   94.14
01:17:01 PM  all    0.33    0.00    2.01    3.31    0.00    0.00    0.00    0.00    0.00   94.35
01:17:02 PM  all    0.54    0.00    0.96    3.39    0.00    0.00    0.00    0.00    0.00   95.10
01:17:03 PM  all    0.50    0.00    1.84    3.26    0.00    0.00    0.00    0.00    0.00   94.40
01:17:04 PM  all    0.46    0.00    1.05    3.26    0.00    0.00    0.00    0.00    0.00   95.23
01:17:05 PM  all    0.42    0.00    0.96    3.27    0.00    0.00    0.00    0.00    0.00   95.35
