# dirty_pages redo_length page_writes xct_end updates
558 0 0 51 972
55240 0 0 5263.5 148774
91561 48 475 7259.67 156724
115642 118 652 8353.75 165970
131853 184 580 8884.8 158311
144409 252 293 9304.83 160977
154294 319 314 9617.29 159674
162276 387 607 9859.62 161915
168705 454 575 9963.33 153339
174899 520 504 10067.1 155808
181121 590 93 10215.3 165247
186626 659 620 10343 165006
191533 726 598 10420.2 158762
195928 791 568 10446.8 153385
200806 861 121 10524.1 165470
205011 929 428 10542.8 151158
209167 2022 581 10600.7 163601
213187 2092 573 10666.1 165358
217192 2164 418 10749.4 172765
221020 2233 188 10792.6 162732
224271 2298 573 11336.3 153906
227064 2355 498 11295.5 136359
229984 2420 694 11282.4 155118
233195 2490 47 11245.9 153971
236157 2557 540 11261.9 159687
238683 2616 523 11194.8 139527
241297 2679 528 11148.4 149089
243813 2739 409 11078.2 143333
246403 2800 133 11055.8 146484
248760 2862 530 11027.7 146421
251536 2937 687 11078.4 178245
253920 3009 592 11053.6 159424
256562 3077 58 11053.9 161868
258829 3144 535 11076 157610
261109 3213 630 11083.4 165146
263200 3279 598 11101.2 158143
265693 3348 237 11115.4 164059
268001 3417 345 11101.9 162176
270111 3494 634 11089.6 168732
272220 3563 593 11092 164343
274156 3628 428 11094.4 154397
276548 3697 138 11204.5 163700
278478 3766 611 11236 164129
280315 3833 599 11258.9 160995
282271 3903 592 11277.1 164024
284509 3972 60 11367.4 164822
286392 4046 544 11407.5 160590
288195 4114 630 11470.6 161297
290056 4184 628 11542.2 164400
292170 4253 198 11611 165294
294101 4324 439 11575 168359
295731 4388 578 11548.9 150120
297564 4455 561 11551.4 159182
299334 4521 422 11538.5 155227
301160 4592 146 11499 153060
302761 4659 612 11494 157087
304396 4725 645 11461 157086
306007 4789 597 11417.3 150598
307933 4857 172 11391.4 160382
309611 4927 630 11403.4 166540
311288 4998 639 11450.6 167675
312878 5067 559 11431 163037
314649 5137 49 11387.5 149194
316128 5200 543 11354.5 150002
317644 5269 589 11347.9 163565
319244 5341 668 11359.6 168552
321083 5412 151 11392.6 169357
322676 5480 491 11391 159267
324195 5548 606 11375.1 161337
325754 5617 607 11362.5 162252
327317 5687 296 11295 150335
328984 5756 307 11335.4 162953
330364 5821 591 11308.2 152099
331706 5884 555 11288.4 150429
333291 5956 547 11338 169952
335074 6024 51 11352.5 160698
336625 6094 599 11380.6 164839
337630 6152 920 11334 137676
339131 6228 430 11320.1 160249
340870 6295 126 11292.6 159311
342214 6360 585 11243 154366
343637 6427 617 11230.2 157926
345028 6493 636 11247.8 155567
346783 6562 36 11291.5 163142
348198 6632 601 11299.6 165292
349618 6701 633 11279.4 163246
351129 6774 613 11291.4 174426
352320 6834 153 11160.6 121774
353692 6897 279 11116 149500
354974 6961 591 11075.5 151267
356237 7029 649 11114.8 162104
357657 7095 481 11084.9 154954
359214 7161 118 11100.4 156947
360297 7225 735 11109.1 148824
361746 7296 642 11113.7 168218
363159 7371 505 11107 159380
364761 7438 73 11071.6 157188
366038 7506 617 11156.8 160975
367318 7573 636 11169.9 159246
368523 7638 674 11139.7 152287
370129 7705 105 11161.2 160261
371571 7776 593 11201 168046
373008 7851 666 11273.7 176612
374348 7926 582 11253.4 156997
375745 7985 54 11164.4 140968
377171 8058 574 11182.1 170945
378524 8128 640 11160 166440
379900 8198 634 11312.2 167112
381297 8264 152 11334.2 156312
382668 8331 452 11363.7 158183
384039 8405 666 11420.1 174740
385300 8482 574 11443.1 161246
386653 8547 308 11433 154667
388149 8615 241 11472.1 161088
389027 8675 892 11373.2 142590
390347 8744 654 11384.5 161461
391848 8812 213 11402.6 161428
393378 8884 407 11431 169717
394623 8952 637 11436 161221
395862 9026 648 11446.2 153622
397250 9091 308 11432 156177
398675 9161 284 11418.8 166223
400084 9235 669 11404 173008
401448 9303 592 11422.9 161671
402691 9371 455 11489.1 159612
404169 9436 142 11428.5 154988
405530 9508 620 11434 169625
406673 9579 536 11355.7 144350
407907 9644 570 11353.5 154515
409460 9709 132 11334 154449
410773 9775 490 11255.4 154865
412121 9846 639 11276.2 166837
413439 9918 646 11324.5 169687
414969 9987 225 11330.6 163559
416468 10058 431 11430 167466
416890 10109 1023 11197.6 97679
418243 10177 546 11201.9 161451
419858 10246 15 11179.6 162613
421179 10315 592 11176.3 161949
422558 10388 649 11245.6 173881
423806 10458 681 11269.4 164776
425026 10511 63 11128.8 126677
426389 10580 553 11088.3 162653
427720 10649 621 11093.5 163371
428999 10724 581 11070.3 152898
430399 10792 245 11106.2 162007
431841 10861 351 11082.6 162799
433068 10928 587 11129.9 157408
434306 10997 630 11163.3 164217
435726 11068 432 11207 167694
437200 11137 253 11236.6 162681
438382 11204 627 11211.9 158742
439577 11270 587 11166 155544
440780 11346 533 11128.1 154765
442353 11414 75 11100.1 160710
443574 11481 599 11323.9 159551
444689 11545 752 11294.6 151954
446063 11616 574 11305.7 165527
447708 11689 54 11341.1 173632
449038 11760 568 11318.5 168385
450285 11826 548 11290.3 155847
451446 11902 610 11394.5 155842
452942 11975 220 11430.9 172179
454326 12043 350 11418 160324
455445 12107 583 11411.8 151952
456538 12170 580 11357.7 147913
457847 12237 487 11353.1 158607
459192 12298 128 11304.1 144102
460382 12366 597 11290.7 160774
461620 12435 609 11281.1 162207
462862 12514 560 11273.1 163285
464306 12581 106 11268.5 157345
465208 12635 635 11181.5 129285
466468 12703 615 11201.4 160339
467760 12774 664 11214.5 168452
469221 12842 86 11212.2 161185
470475 12910 527 11227.7 159343
471669 12978 652 11211.5 161370
472897 13055 637 11156.4 156775
474317 13122 184 11127.8 157752
475784 13195 436 11180.2 172593
477036 13262 586 11192.6 157687
478412 13334 611 11191.2 171910
479636 13396 367 11141.6 146081
481054 13467 391 11198.6 167098
482225 13533 558 11220.4 155534
483419 13612 598 11218.5 160466
484776 13681 453 11289.5 162742
486237 13748 156 11285.2 160307
487490 13816 588 11266.2 159125
488796 13887 649 11294.5 168234
490041 13957 607 11321.6 166304
491628 14027 19 11443.2 165462
492906 14096 588 11453.1 162237
494198 14177 566 11442 163572
495509 14246 574 11466.8 163526
496910 14313 253 11462.9 157306
498303 14380 302 11455.4 158224
499372 14442 610 11422.9 147541
500487 14504 554 11369 144455
501659 14569 534 11313.5 154401
503271 14638 59 11334.7 162774
