Linux 3.13.0-68-generic (ds-server2) 	10/18/2016 	_x86_64_	(24 CPU)

07:23:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:23:27 PM  all    0.25    0.00    0.21    3.84    0.00    0.00    0.00    0.00    0.00   95.70
07:23:28 PM  all    2.04    0.00    0.21    2.04    0.00    0.00    0.00    0.00    0.00   95.70
07:23:29 PM  all    1.63    0.00    1.96    0.63    0.00    0.00    0.00    0.00    0.00   95.79
07:23:30 PM  all    1.12    0.00    2.58    0.62    0.00    0.04    0.00    0.00    0.00   95.62
07:23:31 PM  all    0.17    0.00    3.83    0.54    0.00    0.00    0.00    0.00    0.00   95.46
07:23:32 PM  all    0.67    0.00    3.63    0.04    0.00    0.00    0.00    0.00    0.00   95.66
07:23:33 PM  all    4.44    0.00    5.25   13.20    0.00    0.13    0.00    0.00    0.00   76.99
07:23:34 PM  all    6.07    0.00   10.66   32.88    0.00    0.17    0.00    0.00    0.00   50.21
07:23:35 PM  all    4.68    0.00    7.87   20.29    0.00    0.21    0.00    0.00    0.00   66.95
07:23:36 PM  all    4.60    0.00    8.90   23.50    0.00    0.21    0.00    0.00    0.00   62.79
07:23:37 PM  all   12.68    0.00    8.08   22.87    0.00    0.13    0.00    0.00    0.00   56.23
07:23:38 PM  all    7.78    0.00    6.18   15.01    0.00    0.13    0.00    0.00    0.00   70.91
07:23:39 PM  all    0.00    0.00    0.17    0.00    0.00    0.04    0.00    0.00    0.00   99.79
07:23:40 PM  all    0.13    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   99.83
07:23:41 PM  all    0.12    0.00    0.08    0.08    0.00    0.00    0.00    0.00    0.00   99.71
07:23:42 PM  all    0.08    0.00    0.12    0.00    0.00    0.00    0.00    0.00    0.00   99.79
07:23:43 PM  all    2.26    0.00    1.80    3.81    0.00    0.08    0.00    0.00    0.00   92.05
