# xct_end restore_segment
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	1	
0	0	
0	0	
0	0	
0	1	
0	0	
0	0	
0	0	
0	260	
0	393	
0	415	
0	363	
0	332	
0	245	
0	214	
0	279	
0	191	
0	201	
0	200	
0	235	
0	240	
0	242	
0	230	
0	216	
0	253	
0	219	
0	201	
0	190	
0	186	
0	151	
0	196	
0	168	
0	190	
0	173	
0	198	
0	223	
0	218	
0	245	
0	201	
0	208	
0	208	
0	234	
0	245	
0	196	
0	181	
0	195	
0	202	
0	187	
0	185	
0	156	
0	203	
0	179	
0	206	
0	210	
0	175	
0	195	
0	150	
0	160	
0	164	
0	220	
0	226	
0	188	
0	151	
0	230	
0	162	
0	154	
0	166	
0	194	
0	195	
0	118	
0	163	
0	180	
0	172	
0	174	
0	206	
0	158	
0	160	
0	177	
0	195	
0	154	
0	180	
0	202	
0	187	
0	208	
0	208	
0	191	
0	178	
0	196	
0	187	
0	171	
0	203	
0	202	
0	242	
0	220	
0	158	
0	218	
0	217	
0	216	
0	234	
0	245	
0	203	
0	155	
0	152	
0	196	
0	161	
0	218	
0	200	
0	159	
0	211	
0	163	
0	197	
0	202	
0	197	
0	229	
0	210	
0	238	
0	193	
0	170	
0	149	
0	199	
0	171	
0	167	
0	195	
0	200	
0	186	
0	190	
0	208	
0	194	
0	222	
0	184	
0	192	
0	152	
0	200	
0	220	
0	203	
0	175	
0	179	
0	180	
0	127	
0	215	
0	184	
0	202	
0	144	
0	166	
0	181	
0	122	
0	155	
0	177	
0	154	
0	170	
0	128	
0	157	
0	173	
0	136	
0	176	
0	148	
0	188	
0	195	
0	189	
0	198	
0	152	
0	198	
0	183	
0	217	
0	208	
0	197	
0	158	
0	205	
0	180	
0	139	
0	183	
0	215	
0	137	
0	154	
0	190	
0	173	
0	201	
0	159	
0	207	
0	166	
0	186	
0	127	
0	106	
0	210	
0	167	
0	231	
0	195	
0	228	
0	220	
0	229	
0	219	
0	158	
0	201	
0	181	
0	163	
0	146	
0	171	
0	167	
0	147	
0	156	
0	226	
0	224	
0	218	
0	256	
0	228	
0	251	
0	213	
0	211	
0	165	
0	192	
0	163	
0	207	
0	172	
0	224	
0	205	
0	188	
0	221	
0	209	
0	179	
0	248	
0	175	
0	209	
0	204	
0	171	
0	151	
0	166	
0	219	
0	217	
0	259	
0	201	
0	153	
0	186	
0	298	
0	249	
0	239	
0	195	
0	206	
0	236	
0	160	
0	169	
0	192	
0	177	
0	184	
0	225	
0	235	
0	202	
0	185	
0	207	
0	181	
0	157	
0	183	
0	169	
0	132	
0	148	
0	148	
0	152	
0	184	
0	263	
0	114	
0	30	
0	113	
0	203	
0	245	
0	255	
0	260	
0	245	
0	247	
0	227	
0	242	
0	252	
0	238	
0	260	
0	255	
0	254	
0	255	
0	256	
0	256	
0	240	
0	254	
0	240	
0	196	
0	68	
0	60	
0	25	
0	16	
0	16	
0	16	
0	16	
0	16	
0	16	
0	16	
0	16	
0	15	
0	17	
0	6	
