# xct_end restore_segment
0	0	
0	0	
0	26	
0	39	
0	39	
0	39	
0	39	
0	40	
0	39	
0	39	
0	39	
0	40	
0	38	
0	39	
0	40	
0	39	
0	38	
0	39	
0	39	
0	37	
0	39	
0	38	
0	38	
0	38	
0	39	
0	38	
0	39	
0	39	
0	39	
0	39	
0	38	
0	39	
0	40	
0	39	
0	38	
0	39	
0	38	
0	39	
0	38	
0	39	
0	38	
0	39	
0	38	
0	39	
0	37	
0	38	
0	39	
0	39	
0	39	
0	39	
0	38	
0	39	
0	39	
0	39	
0	39	
0	38	
0	39	
0	38	
0	39	
0	38	
0	39	
0	39	
0	39	
0	39	
0	38	
0	39	
0	39	
0	39	
0	38	
0	39	
0	39	
0	39	
0	40	
0	40	
0	40	
0	38	
0	40	
0	39	
0	39	
0	39	
0	39	
0	39	
0	39	
0	40	
0	39	
0	39	
0	39	
0	39	
0	39	
0	39	
0	38	
0	39	
0	39	
0	39	
0	39	
0	39	
0	39	
0	38	
0	39	
0	38	
0	39	
0	40	
0	38	
0	39	
0	39	
0	40	
0	39	
0	39	
0	40	
0	39	
0	40	
0	39	
0	39	
0	40	
0	39	
0	40	
0	39	
0	39	
0	39	
0	39	
0	39	
0	39	
0	39	
0	39	
0	39	
0	39	
0	39	
0	39	
0	39	
0	39	
0	40	
0	39	
0	40	
0	39	
0	40	
0	39	
0	40	
0	39	
0	39	
0	39	
0	38	
0	39	
0	39	
0	38	
0	39	
0	38	
0	40	
0	39	
0	39	
0	40	
0	39	
0	39	
0	39	
0	38	
0	40	
0	39	
0	39	
0	39	
0	39	
0	39	
0	39	
0	39	
0	38	
0	40	
0	39	
0	39	
0	39	
0	39	
0	40	
0	38	
0	40	
0	38	
0	40	
0	40	
0	39	
0	40	
0	40	
0	39	
0	40	
0	39	
0	39	
0	39	
0	40	
0	39	
0	39	
0	40	
0	38	
0	40	
0	39	
0	38	
0	40	
0	39	
0	40	
0	39	
0	40	
0	39	
0	38	
0	39	
0	39	
0	39	
0	39	
0	39	
0	39	
0	39	
0	39	
0	38	
0	39	
0	39	
0	39	
0	39	
0	39	
0	40	
0	38	
0	39	
0	40	
0	38	
0	40	
0	38	
0	39	
0	39	
0	39	
0	39	
0	40	
0	39	
0	39	
0	39	
0	40	
0	39	
0	39	
0	39	
0	40	
0	38	
0	39	
0	39	
0	40	
0	39	
0	39	
0	38	
0	40	
0	38	
0	40	
0	38	
0	40	
0	39	
0	39	
0	39	
0	40	
0	39	
0	40	
0	40	
0	39	
0	39	
0	38	
0	32	
0	32	
0	32	
0	31	
0	32	
0	32	
0	31	
0	32	
0	32	
0	32	
0	31	
0	32	
0	31	
0	32	
0	32	
0	32	
0	32	
0	32	
0	32	
0	32	
0	31	
0	32	
0	32	
0	32	
0	31	
0	32	
0	31	
0	32	
0	32	
0	32	
0	31	
0	32	
0	32	
0	33	
0	38	
0	38	
0	38	
0	38	
0	38	
0	38	
0	38	
0	38	
0	37	
0	38	
0	38	
0	37	
0	37	
0	37	
0	37	
0	38	
0	37	
0	37	
0	37	
0	37	
0	37	
0	37	
0	38	
0	38	
0	37	
0	38	
0	36	
0	37	
0	38	
0	34	
0	31	
0	30	
0	29	
0	30	
0	30	
0	30	
0	30	
0	30	
0	30	
0	30	
0	29	
0	30	
0	30	
0	29	
0	30	
0	30	
0	29	
0	30	
0	30	
0	29	
0	30	
0	30	
0	30	
0	29	
0	30	
0	30	
0	30	
0	29	
0	30	
0	29	
0	30	
0	30	
0	29	
0	30	
0	30	
0	29	
0	31	
0	30	
0	29	
0	30	
0	29	
0	30	
0	29	
0	6	
