# dirty_pages redo_length page_writes xct_end updates
12378 0 0 1834 26015
59148 0 0 5811 136133
90568 42 406 7122.67 137426
114170 108 643 8115.75 156370
131389 175 608 8752.8 160220
144118 241 598 9137.5 155812
151911 292 491 9072 122044
160051 354 566 9245.25 147126
166920 419 587 9382.56 147395
173673 485 587 9563.8 157910
179205 547 546 9642.09 146844
184547 609 540 9701.83 145469
189523 672 559 9761.77 148892
194510 736 583 9853.36 151455
199127 802 583 9935.27 156684
203543 865 543 9974.94 149115
207618 930 508 10000.6 143565
211557 2019 528 10046.2 153870
215012 2077 488 10037.3 136274
218468 2137 548 10049.6 143755
221539 2196 525 10459.5 140052
224751 2261 554 10514.6 153428
228133 2327 563 10580.1 156266
231226 2394 550 10551 149415
234010 2456 554 10506.9 146773
236933 2520 570 10492.8 151316
239488 2579 534 10557 140323
242221 2641 544 10564 147537
244978 2706 544 10591 154276
247733 2773 572 10607.5 161381
250420 2843 613 10668.5 164281
252629 2906 504 10640.1 138420
254916 2967 515 10619.9 143456
257197 3028 535 10589 144837
259316 3087 519 10535 140047
261360 3147 542 10519.9 142788
263510 3211 563 10546.5 153936
265859 3281 602 10590.9 165068
268373 3352 184 10646.1 154486
270226 3411 390 10634.2 141643
272168 3475 535 10679.6 151826
274117 3539 526 10674.7 151090
275844 3599 501 10628 142803
277529 3656 513 10594.9 137472
279452 3723 588 10633.4 157897
281492 3795 626 10700.5 171427
283226 3862 536 10715 143310
284888 3924 555 10705.5 148926
286581 3986 544 10673.8 147012
288343 4051 588 10640.1 153630
290161 4116 560 10599.8 153819
291937 4182 589 10662.3 156069
293635 4245 569 10689.1 150055
295435 4312 579 10742 160362
296880 4378 501 10736.5 140289
298446 4441 515 10744.5 148632
299813 4500 543 10695.7 139215
301294 4565 557 10649.6 153640
302771 4627 529 10609.7 146324
304226 4688 534 10621 144669
305965 4758 621 10661.1 165022
307689 4832 582 10689.2 158577
309231 4896 563 10723.3 151545
310653 4958 543 10747.8 146206
312041 5016 518 10677.7 137504
313435 5078 555 10602.6 148471
314901 5141 518 10612.4 147380
316530 5210 572 10670.8 164307
318078 5277 561 10718.9 159040
319335 5344 524 10675.8 141041
320763 5408 562 10669.4 150115
322072 5468 530 10617.4 144018
323537 5533 587 10630.4 153823
324930 5598 569 10602.1 152954
326468 5665 599 10678.7 160067
328298 5733 217 10716.5 159093
329579 5794 317 10668 126532
330738 5853 541 10626.5 141468
332007 5917 535 10643 149162
333079 5975 531 10625.2 137659
334313 6037 553 10563.4 147561
335505 6100 562 10514 147703
335535 6143 1233 10329.5 100821
336760 6213 539 10329.9 147084
338021 6277 550 10381.4 151220
339193 6339 550 10367.7 148092
340438 6402 543 10363.2 148520
341484 6460 511 10270.6 137639
342718 6525 581 10242.9 153014
344006 6593 627 10317.5 161966
345258 6658 609 10338.3 154056
346436 6726 528 10341.1 141865
347733 6790 535 10335.8 151502
349039 6857 560 10353.9 158462
350199 6917 479 10278.8 139890
351370 6978 559 10245 145081
352593 7041 527 10320.8 149916
353841 7107 557 10377.7 155414
355175 7176 600 10429.5 161634
356284 7244 544 10440.8 142051
357389 7304 511 10419.6 143398
358633 7369 570 10450.6 152854
359756 7429 544 10604.7 143161
360836 7490 545 10588.6 143728
362102 7555 561 10592 153881
363365 7620 552 10625.4 153526
364470 7689 503 10611.6 143666
365609 7747 491 10615.9 137234
366690 7806 543 10574.9 140413
367898 7870 551 10533.4 151331
369012 7931 528 10487.8 142499
370265 7992 429 10496.2 144102
371941 8056 106 10501.2 153663
373289 8124 568 10501 160519
374523 8192 507 10509.2 140603
375697 8251 528 10485.7 140264
376966 8314 543 10484.6 148205
378136 8376 587 10451.2 147841
379348 8439 567 10403.2 147490
380627 8503 570 10439 153804
381995 8570 551 10494 158110
383240 8641 594 10509.4 159272
384416 8706 526 10505 142226
385532 8765 510 10501.5 139090
386699 8826 530 10467.5 144306
387913 8889 557 10444.6 149470
389166 8952 552 10473 150700
390424 9019 595 10551.6 157973
391694 9084 577 10600.6 154367
392907 9156 563 10596.3 148648
394099 9219 551 10612.4 149790
395338 9281 522 10619.2 145339
396623 9346 539 10620.1 154952
397937 9412 560 10612.4 155990
399167 9477 587 10644.6 152506
400487 9546 605 10720.3 163248
401800 9615 582 10766.2 161769
403013 9686 544 10759.6 146547
404199 9747 541 10743.9 146049
405434 9810 542 10718.8 147024
406727 9874 560 10697.1 151103
407993 9939 594 10684.4 154449
409270 10003 559 10716.7 151584
410616 10071 553 10783.5 160807
411881 10137 542 10824 154636
413163 10211 552 10838.1 152212
414433 10276 575 10845.1 154354
415595 10337 558 10787.4 143207
416846 10396 402 10738.3 139756
418361 10458 128 10725.5 146740
