25 GB	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
30 GB	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
35 GB	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
40 GB	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
45 GB	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
5 GB	0.00150993	0.00166690	0.00175389	0.00197663	56.00000000
50 GB	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
60 GB	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
