# dirty_pages redo_length page_writes xct_end updates
12783 0 0 1853 27032
62425 0 0 6167.5 146697
90803 5 1280 7270.67 132080
113883 63 1024 8122.75 151311
128548 66 1469 8507.4 141070
140450 132 2257 8923.17 157831
149531 197 2048 9231.14 154752
156414 258 2209 9369.12 146264
162006 318 2469 9471.89 144097
167374 383 2329 9585.7 152891
172262 448 2203 9723.91 155334
176596 510 2441 9795.92 148544
180169 573 2501 9801.69 138747
183806 632 2485 9827.79 140981
187591 695 2048 9870.4 147156
192267 763 418 9981.62 161111
195257 826 2478 10018.4 150079
197906 1912 2700 10034.6 146249
200761 1978 2750 10094.4 156557
203503 2046 2621 10159.5 161814
206104 2119 2568 10646.1 162563
208602 2188 2560 10704.1 163639
210995 2257 2604 10813 164928
212631 2319 2767 10804.6 147234
215752 2383 1024 10841.9 152485
217801 2453 1682 10885.8 166957
219796 2523 2406 10922.2 165702
221376 2594 2455 10964 156327
222935 2661 2670 11016 159567
224416 2728 2658 11053.8 160588
225901 2796 2552 11075.8 162513
227278 2863 2517 11106 157786
228647 2929 2547 11172 156908
229947 2999 2613 11251 166979
231199 3071 2646 11336.2 171056
233523 3143 0 11331.4 160810
234658 3212 2624 11394.2 164217
235826 3283 2574 11474.2 168006
236903 3354 2590 11523.2 169229
237856 3423 2638 11532.5 162579
238746 3490 2682 11530.3 161987
239651 3558 2613 11511.9 160325
240654 3629 2531 11527.5 169374
241402 3699 2681 11548.9 153861
242701 3766 2048 11579.1 159246
244096 3835 645 11571.7 163087
244935 3906 2598 11577.5 167187
245588 3971 2590 11564.2 155063
246227 4037 2685 11558.3 155886
247117 4110 2659 11605.8 174869
247809 4186 2664 11624.3 167493
248330 4256 2887 11647.5 165944
248919 4323 2911 11646.2 157351
249528 4393 2883 11641 166515
251260 4458 1024 11570.2 152410
251679 4520 1880 11510.4 147438
252083 4581 2798 11430.9 144496
252790 4648 2604 11398.2 158608
253355 4718 2510 11325.1 152251
253741 4779 2653 11254.5 144196
254294 4842 2664 11206.8 150385
254753 4906 2579 11174.9 149305
255239 4969 2630 11110.1 150567
255786 5035 2646 11117.2 155091
256584 5095 2048 11050.9 143316
257681 5159 664 10995.5 150111
258087 5228 2620 10918 150084
258442 5289 2505 10886.5 143574
258783 5349 2532 10841 144030
259213 5414 2553 10766.6 153338
259588 5477 2573 10697.2 148398
259947 5540 2569 10642.1 149464
260303 5604 2595 10626.2 151350
260630 5664 2582 10542.4 141488
260982 5733 2546 10530.5 149079
262512 5792 0 10507 139942
262783 5854 2577 10505.8 146014
263151 5915 2557 10460.6 144849
263565 5982 2517 10486.2 158007
263805 6041 2578 10475.9 140573
264070 6106 2676 10486.5 152138
264336 6172 2643 10467.2 143133
264611 6236 2612 10474.9 151540
264902 6298 2596 10435.5 147001
265677 6363 2048 10471.5 152001
266735 6426 496 10465.4 148416
267246 6499 2619 10552.3 172974
267410 6559 2656 10544.9 142191
267476 6619 2745 10545.7 142603
267698 6686 2718 10516.2 143492
268141 6752 2440 10537 155851
268365 6814 2512 10535 148410
268604 6878 2739 10524.8 152372
268783 6942 2699 10560.5 150270
269526 7007 2048 10581.9 154227
270581 7072 526 10639.1 152829
270693 7137 2583 10621.3 140551
270796 7196 2621 10600.1 139402
271130 7262 2539 10597.4 154870
271394 7325 2467 10622.5 149354
271598 7389 2584 10617.8 151649
271790 7453 2657 10639.8 152096
272047 7518 2616 10646.6 153946
272221 7580 2610 10655.5 147411
273551 7648 1024 10632.1 144456
273784 7711 1610 10640.6 150683
273933 7770 2546 10520.9 139689
274084 7830 2438 10516.7 142263
274218 7892 2524 10513.5 148068
274493 7958 2545 10539.5 154255
274855 8029 2523 10596.5 169902
274948 8102 2706 10628 157193
274890 8162 2883 10608.1 143359
275093 8223 2624 10596.4 144881
276565 8289 0 10600.4 155836
276786 8352 2422 10573.8 149926
276933 8419 2607 10634.1 156996
277043 8481 2626 10654.8 149010
277097 8544 2698 10625 148173
277115 8610 2667 10601.5 141839
277401 8675 2522 10612.6 153871
277672 8740 2460 10620 152864
277879 8805 2529 10626.3 154296
277925 8866 2652 10618.7 146324
279373 8931 0 10649 152167
279534 8994 2593 10633.2 148840
279774 9062 2582 10713.5 161875
279899 9129 2620 10718 142649
279929 9190 2694 10721.4 144467
280119 9251 2661 10699.1 144174
280385 9318 2537 10650.4 157091
280547 9380 2591 10613.1 146909
280621 9443 2694 10631.8 150288
280786 9509 2730 10653.9 154301
282272 9579 0 10642.8 150757
282387 9643 2673 10659.8 152097
282570 9708 2686 10646.5 152268
282631 9768 2672 10631.8 141400
282822 9833 2675 10659.3 155722
283163 9901 2644 10729.1 160425
283346 9972 2776 10771 165469
283579 10042 2904 10811 165810
283597 10112 2887 10801.8 151086
283629 10175 2924 10812.4 148583
285059 10236 0 10778.2 142462
285201 10296 2736 10771.5 144165
285361 10360 2574 10733.6 151058
285550 10423 2591 10749.6 147228
285785 10488 2622 10785.6 155470
286010 10553 2682 10811 154102
286140 10618 2763 10788.4 152855
286274 10690 2809 10809 155427
