Linux 3.13.0-68-generic (ds-server2) 	04/09/2016 	_x86_64_	(24 CPU)

01:32:57 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:32:58 PM  all    1.13    0.00    3.21    0.63    0.00    0.00    0.00    0.00    0.00   95.04
01:32:59 PM  all    0.46    0.00    1.63    3.26    0.00    0.00    0.00    0.00    0.00   94.65
01:33:00 PM  all    0.17    0.00    0.63    3.18    0.00    0.00    0.00    0.00    0.00   96.03
01:33:01 PM  all    0.42    0.00    1.72    3.31    0.00    0.00    0.00    0.00    0.00   94.56
01:33:02 PM  all    0.42    0.00    0.59    3.26    0.00    0.00    0.00    0.00    0.00   95.74
01:33:03 PM  all    0.50    0.00    0.88    3.27    0.00    0.00    0.00    0.00    0.00   95.35
01:33:04 PM  all    0.42    0.00    1.63    3.39    0.00    0.00    0.00    0.00    0.00   94.56
01:33:05 PM  all    0.50    0.00    0.54    3.26    0.00    0.00    0.00    0.00    0.00   95.69
01:33:06 PM  all    0.42    0.00    1.05    3.22    0.00    0.00    0.00    0.00    0.00   95.31
01:33:07 PM  all    0.50    0.00    1.68    3.27    0.00    0.00    0.00    0.00    0.00   94.56
01:33:08 PM  all    0.38    0.00    0.54    3.22    0.00    0.00    0.00    0.00    0.00   95.86
01:33:09 PM  all    0.46    0.00    1.72    3.22    0.00    0.00    0.00    0.00    0.00   94.60
01:33:10 PM  all    0.42    0.00    0.50    3.22    0.00    0.00    0.00    0.00    0.00   95.86
01:33:11 PM  all    0.50    0.00    1.67    3.26    0.00    0.00    0.00    0.00    0.00   94.56
01:33:12 PM  all    0.42    0.00    0.59    3.22    0.00    0.00    0.00    0.00    0.00   95.78
01:33:13 PM  all    0.59    0.00    1.67    3.30    0.00    0.08    0.00    0.00    0.00   94.36
01:33:14 PM  all    0.33    0.00    0.46    3.56    0.00    0.00    0.00    0.00    0.00   95.65
01:33:15 PM  all    0.25    0.00    1.80    3.35    0.00    0.00    0.00    0.00    0.00   94.60
01:33:16 PM  all    0.38    0.00    0.38    3.27    0.00    0.00    0.00    0.00    0.00   95.98
01:33:17 PM  all    0.54    0.00    1.00    3.22    0.00    0.00    0.00    0.00    0.00   95.23
01:33:18 PM  all    0.54    0.00    1.80    3.22    0.00    0.00    0.00    0.00    0.00   94.44
01:33:19 PM  all    0.42    0.00    0.38    3.35    0.00    0.00    0.00    0.00    0.00   95.86
01:33:20 PM  all    0.54    0.00    0.96    3.22    0.00    0.00    0.00    0.00    0.00   95.27
01:33:21 PM  all    0.34    0.00    0.54    3.22    0.00    0.00    0.00    0.00    0.00   95.90
01:33:22 PM  all    0.42    0.00    1.88    3.26    0.00    0.00    0.00    0.00    0.00   94.44
01:33:23 PM  all    0.42    0.00    0.42    3.19    0.00    0.00    0.00    0.00    0.00   95.98
01:33:24 PM  all    0.50    0.00    1.00    3.35    0.00    0.00    0.00    0.00    0.00   95.15
01:33:25 PM  all    0.46    0.00    0.54    3.22    0.00    0.00    0.00    0.00    0.00   95.78
