Linux 3.13.0-68-generic (ds-server2) 	10/20/2016 	_x86_64_	(24 CPU)

01:28:25 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:28:26 AM  all    1.17    0.00    2.84    3.92    0.00    0.04    0.00    0.00    0.00   92.04
01:28:27 AM  all    0.83    0.00    2.17    5.25    0.00    0.04    0.00    0.00    0.00   91.70
01:28:28 AM  all    0.29    0.00    1.50    5.97    0.00    0.00    0.00    0.00    0.00   92.24
01:28:29 AM  all    0.00    0.00    0.08    7.56    0.00    0.00    0.00    0.00    0.00   92.36
01:28:30 AM  all    0.04    0.00    0.08    8.27    0.00    0.00    0.00    0.00    0.00   91.60
01:28:31 AM  all    0.00    0.00    0.17    8.14    0.00    0.00    0.00    0.00    0.00   91.69
01:28:32 AM  all    0.00    0.00    0.17    8.18    0.00    0.00    0.00    0.00    0.00   91.66
01:28:33 AM  all    1.34    0.00    0.17    8.21    0.00    0.00    0.00    0.00    0.00   90.28
01:28:34 AM  all   12.40    0.00    0.04   11.31    0.00    0.00    0.00    0.00    0.00   76.25
01:28:35 AM  all    3.55    0.00    0.08   13.53    0.00    0.00    0.00    0.00    0.00   82.83
01:28:36 AM  all    6.44    0.00    0.13   14.17    0.00    0.04    0.00    0.00    0.00   79.23
01:28:37 AM  all    8.18    0.00    0.21   12.39    0.00    0.08    0.00    0.00    0.00   79.14
01:28:38 AM  all    8.29    0.00    0.21   12.42    0.00    0.04    0.00    0.00    0.00   79.04
01:28:39 AM  all    8.38    0.00    0.13   12.38    0.00    0.04    0.00    0.00    0.00   79.07
01:28:40 AM  all    8.10    0.00    0.33   12.49    0.00    0.00    0.00    0.00    0.00   79.07
01:28:41 AM  all    8.30    0.00    0.25   12.39    0.00    0.00    0.00    0.00    0.00   79.07
01:28:42 AM  all    8.23    0.00    0.21    4.30    0.00    0.00    0.00    0.00    0.00   87.25
01:28:43 AM  all    8.26    0.00    0.29    4.05    0.00    0.00    0.00    0.00    0.00   87.41
01:28:44 AM  all    8.23    0.00    0.21    4.05    0.00    0.00    0.00    0.00    0.00   87.52
01:28:45 AM  all    8.39    0.00    0.08    4.13    0.00    0.00    0.00    0.00    0.00   87.40
01:28:46 AM  all    8.26    0.00    0.21    4.05    0.00    0.00    0.00    0.00    0.00   87.48
01:28:47 AM  all    8.40    0.00    0.04    4.05    0.00    0.00    0.00    0.00    0.00   87.51
01:28:48 AM  all    8.39    0.00    0.13    4.01    0.00    0.00    0.00    0.00    0.00   87.48
01:28:49 AM  all    8.23    0.00    0.25    4.01    0.00    0.00    0.00    0.00    0.00   87.52
01:28:50 AM  all    8.40    0.00    0.08    4.09    0.00    0.00    0.00    0.00    0.00   87.43
01:28:51 AM  all    8.35    0.00    0.04    4.05    0.00    0.00    0.00    0.00    0.00   87.55
01:28:52 AM  all    8.27    0.00    0.08    4.05    0.00    0.00    0.00    0.00    0.00   87.59
01:28:53 AM  all    8.69    0.00    0.75   12.91    0.00    0.04    0.00    0.00    0.00   77.61
01:28:54 AM  all    8.35    0.00    0.13    3.26    0.00    0.00    0.00    0.00    0.00   88.26
