Linux 3.13.0-68-generic (ds-server2) 	10/10/2016 	_x86_64_	(24 CPU)

11:54:29 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:54:30 AM  all    0.33    0.00    4.21    1.08    0.00    0.00    0.00    0.00    0.00   94.38
11:54:31 AM  all    0.29    0.00    4.42    0.00    0.00    0.00    0.00    0.00    0.00   95.29
11:54:32 AM  all    2.26    0.00    2.72    0.29    0.00    0.00    0.00    0.00    0.00   94.73
11:54:33 AM  all    7.18    0.00   12.22   51.86    0.00    0.30    0.00    0.00    0.00   28.45
11:54:34 AM  all    3.97    0.00    8.25   25.82    0.00    0.13    0.00    0.00    0.00   61.83
11:54:35 AM  all    8.87    0.00    9.21   24.45    0.00    0.34    0.00    0.00    0.00   57.12
11:54:36 AM  all   23.41    0.00    7.59   16.67    0.00    0.17    0.00    0.00    0.00   52.16
11:54:37 AM  all   23.02    0.00    8.55   17.94    0.00    0.13    0.00    0.00    0.00   50.36
11:54:38 AM  all   11.36    0.00   10.04   23.02    0.00    0.38    0.00    0.00    0.00   55.19
11:54:39 AM  all   12.57    0.00    9.58   22.70    0.00    0.17    0.00    0.00    0.00   54.98
11:54:40 AM  all    9.83    0.00    9.92   22.79    0.00    0.21    0.00    0.00    0.00   57.25
11:54:41 AM  all    9.24    0.00    9.32   22.05    0.00    0.26    0.00    0.00    0.00   59.13
11:54:42 AM  all   10.00    0.00    8.19   20.85    0.00    0.21    0.00    0.00    0.00   60.75
11:54:43 AM  all   11.80    0.00    8.90   19.51    0.00    0.38    0.00    0.00    0.00   59.41
11:54:44 AM  all   12.67    0.00    8.33   16.71    0.00    0.17    0.00    0.00    0.00   62.11
11:54:45 AM  all   14.21    0.00    8.43   14.47    0.00    0.17    0.00    0.00    0.00   62.72
11:54:46 AM  all   11.48    0.00    6.64   13.62    0.00    0.13    0.00    0.00    0.00   68.12
11:54:47 AM  all   11.96    0.00   10.00   10.47    0.00    0.13    0.00    0.00    0.00   67.43
11:54:48 AM  all   12.31    0.00    7.02   12.31    0.00    0.13    0.00    0.00    0.00   68.24
11:54:49 AM  all   15.27    0.00    7.46   11.41    0.00    0.21    0.00    0.00    0.00   65.64
11:54:50 AM  all   17.92    0.00    7.16   10.84    0.00    0.25    0.00    0.00    0.00   63.83
11:54:51 AM  all   17.12    0.00    6.13    9.55    0.00    0.08    0.00    0.00    0.00   67.12
11:54:52 AM  all   14.49    0.00    5.62   10.91    0.00    0.13    0.00    0.00    0.00   68.85
11:54:53 AM  all   16.45    0.00    6.49   10.43    0.00    0.21    0.00    0.00    0.00   66.43
11:54:54 AM  all   16.44    0.00    4.75    9.21    0.00    0.13    0.00    0.00    0.00   69.48
11:54:55 AM  all   10.88    0.00    5.74    7.58    0.00    0.13    0.00    0.00    0.00   75.66
11:54:56 AM  all   14.52    0.00    6.39    6.64    0.00    0.13    0.00    0.00    0.00   72.33
11:54:57 AM  all   16.17    0.00    6.47    6.52    0.00    0.13    0.00    0.00    0.00   70.72
11:54:58 AM  all   11.52    0.00    6.12    5.99    0.00    0.13    0.00    0.00    0.00   76.24
11:54:59 AM  all   10.41    0.00    4.80    5.66    0.00    0.04    0.00    0.00    0.00   79.09
11:55:00 AM  all   10.97    0.00    5.23    5.27    0.00    0.09    0.00    0.00    0.00   78.44
11:55:01 AM  all   11.24    0.00    4.17    5.07    0.00    0.04    0.00    0.00    0.00   79.47
11:55:02 AM  all   10.94    0.00    5.09    5.13    0.00    0.04    0.00    0.00    0.00   78.80
11:55:03 AM  all   12.96    0.00    4.96    4.46    0.00    0.08    0.00    0.00    0.00   77.53
11:55:04 AM  all   11.78    0.00    6.02    4.39    0.00    0.04    0.00    0.00    0.00   77.76
11:55:05 AM  all   14.47    0.00    5.68    3.93    0.00    0.09    0.00    0.00    0.00   75.83
11:55:06 AM  all   10.38    0.00    4.03    4.08    0.00    0.04    0.00    0.00    0.00   81.47
11:55:07 AM  all   11.38    0.00    3.77    4.02    0.00    0.08    0.00    0.00    0.00   80.74
11:55:08 AM  all   11.03    0.00    4.45    3.65    0.00    0.04    0.00    0.00    0.00   80.83
11:55:09 AM  all   11.67    0.00    4.09    3.66    0.00    0.04    0.00    0.00    0.00   80.53
11:55:10 AM  all   21.01    0.00    4.52    3.13    0.00    0.08    0.00    0.00    0.00   71.25
11:55:11 AM  all   18.62    0.00    8.02    4.79    0.00    0.13    0.00    0.00    0.00   68.45
11:55:12 AM  all   15.44    0.00    6.13    6.56    0.00    0.04    0.00    0.00    0.00   71.81
11:55:13 AM  all   13.99    0.00    5.00    6.70    0.00    0.04    0.00    0.00    0.00   74.27
11:55:14 AM  all   12.95    0.00    4.89    6.22    0.00    0.13    0.00    0.00    0.00   75.81
11:55:15 AM  all   13.23    0.00    4.97    5.95    0.00    0.09    0.00    0.00    0.00   75.76
11:55:16 AM  all   14.04    0.00    7.12    6.11    0.00    0.13    0.00    0.00    0.00   72.60
11:55:17 AM  all   13.75    0.00    6.45    6.03    0.00    0.25    0.00    0.00    0.00   73.51
11:55:18 AM  all   17.24    0.00    7.27    6.04    0.00    0.08    0.00    0.00    0.00   69.37
11:55:19 AM  all   18.72    0.00    6.70    5.02    0.00    0.13    0.00    0.00    0.00   69.44
11:55:20 AM  all   14.49    0.00    5.38    2.84    0.00    0.04    0.00    0.00    0.00   77.26
11:55:21 AM  all   11.19    0.00    4.78    2.65    0.00    0.13    0.00    0.00    0.00   81.26
11:55:22 AM  all   12.22    0.00    4.56    2.85    0.00    0.04    0.00    0.00    0.00   80.33
11:55:23 AM  all   11.53    0.00    5.00    2.95    0.00    0.13    0.00    0.00    0.00   80.40
11:55:24 AM  all   11.80    0.00    4.63    2.76    0.00    0.08    0.00    0.00    0.00   80.72
11:55:25 AM  all   13.02    0.00    5.70    2.68    0.00    0.13    0.00    0.00    0.00   78.48
11:55:26 AM  all    9.76    0.00    8.75    2.37    0.00    0.00    0.00    0.00    0.00   79.12
